Antenna,Time (sec),X,Y,Z
DSS 34,10865.66796,-4808.7682793282665,-1760.5508485696814,2734.145242028355
DSS 34,10925.66796,-4801.652749380034,-1784.595883953734,2731.0602821113275
DSS 34,10985.66796,-4794.440765524308,-1808.606756911072,2727.933504305734
DSS 34,11045.66796,-4787.132465819721,-1832.5830078027943,2724.764968467321
DSS 34,11105.66796,-4779.727990168676,-1856.5241776527719,2721.554735251206
DSS 34,11165.66796,-4772.22748031467,-1880.4298081564268,2718.302866110717
DSS 34,11225.66796,-4764.631079839573,-1904.299441689512,2715.009423296217
DSS 34,11285.66796,-4756.938934160887,-1928.1326213168663,2711.6744698539114
DSS 34,11345.66796,-4749.151190528959,-1951.928890801165,2708.2980696246423
DSS 34,11405.66796,-4741.267998024163,-1975.6877946116517,2704.8802872426636
DSS 34,11465.66796,-4733.289507554045,-1999.40887793286,2701.421188134407
DSS 34,11525.66796,-4725.215871850434,-2023.0916866733178,2697.9208385172283
DSS 34,11585.66796,-4717.047245466524,-2046.7357674742427,2694.379305398139
DSS 34,11645.66796,-4708.783784773905,-2070.3406677182193,2690.7966565725237
DSS 34,11705.66796,-4700.425647959579,-2093.9059355378613,2687.1729606228446
DSS 34,11765.66796,-4691.972995022925,-2117.4311198244686,2683.508286917325
DSS 34,11798.96796,-4687.241047146438,-2130.4701350237356,2681.4567363463025
DSS 34,11858.96796,-4678.64174373849,-2153.932095092485,2677.728481877432
DSS 34,11918.96796,-4669.948341216366,-2177.3528225505297,2673.9594304478896
DSS 34,11978.96796,-4661.161005997424,-2200.731869056095,2670.149654208432
DSS 34,12038.96796,-4652.279906297164,-2224.0687870653023,2666.2992260894084
DSS 34,12098.96796,-4643.305212126021,-2247.3631298407386,2662.4082197993657
DSS 34,12158.96796,-4634.237095286099,-2270.6144514600032,2658.4767098236357
DSS 34,12218.96796,-4625.075729367893,-2293.8223068242487,2654.504771422911
DSS 34,12278.96796,-4615.821289746952,-2316.9862516667017,2650.4924806318018
DSS 34,12338.96796,-4606.47395358054,-2340.105842561162,2646.439914257385
DSS 34,12398.96796,-4597.033899804228,-2363.1806369304986,2642.3471498777276
DSS 34,12458.96796,-4587.501309128476,-2386.2101930551153,2638.2142658404077
DSS 34,12518.96796,-4577.876364035177,-2409.1940700814093,2634.0413412610096
DSS 34,12578.96796,-4568.159248774155,-2432.131828030213,2629.828456021613
DSS 34,12638.96796,-4558.350149359645,-2455.023027805211,2625.5756907692626
DSS 34,12698.96796,-4548.449253566731,-2477.8672312013496,2621.2831269144235
DSS 34,12758.96796,-4538.4567509277485,-2500.664000913227,2616.9508466294233
DSS 34,12818.96796,-4528.372832728658,-2523.412900543457,2612.5789328468795
DSS 34,12878.96796,-4518.197692005386,-2546.1134946110305,2608.1674692581123
DSS 34,12938.96796,-4507.931523540123,-2568.765348559652,2603.71654031154
DSS 34,12998.96796,-4497.574523857602,-2591.368028766048,2599.226231211066
DSS 34,13058.96796,-4487.126891221333,-2613.921102548285,2594.696627914445
DSS 34,13118.96796,-4476.588825629806,-2636.4241381740367,2590.127817131638
DSS 34,13178.96796,-4465.960528812666,-2658.8767048688524,2585.5198863231544
DSS 34,13238.96796,-4455.24220422685,-2681.278372824414,2580.8729236983745
DSS 34,13298.96796,-4444.434057052691,-2703.6287132067464,2576.1870182138646
DSS 34,13358.96796,-4433.536294189991,-2725.927298164442,2571.4622595716705
DSS 34,13418.96796,-4422.549124254061,-2748.1737008368427,2566.698738217602
DSS 34,13478.96796,-4411.472757571727,-2770.367495362209,2561.8965453395035
DSS 34,13538.96796,-4400.307406177302,-2792.5082568858834,2557.055772865503
DSS 34,13598.96796,-4389.053283808535,-2814.5955615684115,2552.1765134622597
DSS 34,13658.96796,-4377.710605902503,-2836.628986593663,2547.258860533182
DSS 34,13718.96796,-4366.279589591506,-2858.608110176922,2542.302908216647
DSS 34,13778.96796,-4354.7604536988965,-2880.53251157296,2537.3087513841933
DSS 34,13838.96796,-4343.153418734897,-2902.401771084099,2532.2764856387066
DSS 34,13898.96796,-4331.458706892378,-2924.2154700682336,2527.2062073125894
DSS 34,13958.96796,-4319.676542042605,-2945.9731909468496,2522.0980134659185
DSS 34,14018.96796,-4307.807149730948,-2967.674517213024,2516.952001884584
DSS 34,14078.96796,-4295.850757172573,-2989.319033439392,2511.7682710784197
DSS 34,14138.96796,-4283.807593248081,-3010.9063252860947,2506.5469202793156
DSS 34,14198.96796,-4271.67788849914,-3032.435979508723,2501.2880494393216
DSS 34,14258.96796,-4259.461875124057,-3053.907583966219,2495.9917592287284
DSS 34,14318.96796,-4247.159786973345,-3075.3207276287712,2490.6581510341466
DSS 34,14378.96796,-4234.771859545244,-3096.6750005856734,2485.2873269565625
DSS 34,14438.96796,-4222.298329981206,-3117.969994053186,2479.879389809382
DSS 34,14498.96796,-4209.739437061362,-3139.205300382351,2474.4344431164677
DSS 34,14558.96796,-4197.095421199951,-3160.3805130667943,2468.9525911101523
DSS 34,14618.96796,-4184.366524440713,-3181.495226750517,2463.433938729245
DSS 34,14678.96796,-4171.552990452262,-3202.549037235647,2457.8785916170227
DSS 34,14738.96796,-4158.6550645234165,-3223.541541490177,2452.2866561192086
DSS 34,14798.96796,-4145.6729935585045,-3244.4723376556867,2446.6582392819337
DSS 34,14858.96796,-4132.607026072639,-3265.341025055025,2440.9934488496915
DSS 34,14918.96796,-4119.457412186962,-3286.1472041999887,2435.292393263272
DSS 34,14978.96796,-4106.22440362385,-3306.890476798968,2429.555181657687
DSS 34,15038.96796,-4092.9082537021004,-3327.570445764567,2423.781923860082
DSS 34,15098.96796,-4079.5092173320863,-3348.186715221208,2417.9727303876325
DSS 34,15158.96796,-4066.027551010865,-3368.7388905127136,2412.127712445428
DSS 34,15218.96796,-4052.4635128172777,-3389.226578209855,2406.246981924346
DSS 34,15278.96796,-4038.8173624070096,-3409.6493861178824,2400.3306513989055
DSS 34,15338.96796,-4025.0893610076073,-3430.0069232840447,2394.3788341251166
DSS 34,15398.967960000002,-4011.279771413495,-3450.2988000050586,2388.3916440383086
DSS 34,15458.967960000002,-3997.38885798093,-3470.5246278345785,2382.3691957509527
DSS 34,15518.967960000002,-3983.416886622952,-3490.684019590626,2376.3116045504644
DSS 34,15578.967960000002,-3969.364124804284,-3510.776589363008,2370.2189863969993
DSS 34,15638.967960000002,-3955.2308415362204,-3530.8019525207023,2364.0914579212313
DSS 34,15698.967960000002,-3941.0173073714714,-3550.7597257192165,2357.929136422121
DSS 34,15758.967960000002,-3926.723794398986,-3570.6495269079305,2351.7321398646704
DSS 34,15818.967960000002,-3912.350576238744,-3590.4709753374073,2345.5005868776643
DSS 34,15878.967960000002,-3897.8979280365174,-3610.223691566687,2339.234596751399
DSS 34,15938.967960000002,-3883.3661264586044,-3629.9072974705437,2332.934289435399
DSS 34,15998.967960000002,-3868.7554496865305,-3649.5214162467255,2326.5997855361225
DSS 34,16058.967960000002,-3854.066177411723,-3669.065672423173,2320.231206314649
DSS 34,16118.967960000002,-3839.2985908301634,-3688.5396918652023,2313.828673684362
DSS 34,16178.967960000002,-3824.4529726370006,-3707.943101782663,2307.392310208612
DSS 34,16238.967960000002,-3809.5296070211316,-3727.2755307370844,2300.9222390983723
DSS 34,16298.967960000002,-3794.5287796597745,-3746.5366086487793,2294.4185842098796
DSS 34,16358.967960000002,-3779.4507777129916,-3765.725966803927,2287.881470042263
DSS 34,16418.96796,-3764.295889818195,-3784.8432378616403,2281.311021735161
DSS 34,16478.96796,-3749.064406084618,-3803.8880558609844,2274.7073650663256
DSS 34,16538.96796,-3733.7566180877693,-3822.860056227995,2268.0706264492155
DSS 34,16598.96796,-3718.372818863839,-3841.7588757826506,2261.400932930574
DSS 34,16658.96796,-3702.913302904103,-3860.5841527458256,2254.6984121879996
DSS 34,16718.96796,-3687.378366149275,-3879.335526746215,2247.9631925275007
DSS 34,16778.96796,-3671.7683059838446,-3898.012638827238,2241.195402881038
DSS 34,16838.96796,-3656.083421230387,-3916.615131453904,2234.3951728040593
DSS 34,16898.96796,-3640.324012143841,-3935.1426485196575,2227.562632473017
DSS 34,16958.96796,-3624.4903804057603,-3953.594835353197,2220.697912682878
DSS 34,17018.96796,-3608.5828291185353,-3971.971338725267,2213.801144844617
DSS 34,17078.567658,-3592.708527604496,-3990.1499643442403,2206.9187925478936
DSS 34,17138.567658,-3576.654540260036,-4008.374557686749,2199.9585369061574
DSS 34,17198.567658,-3560.5275490854483,-4026.522418922396,2192.9666302290975
DSS 34,17258.567658,-3544.32786279889,-4044.593200647611,2185.9432063624226
DSS 34,17318.567658,-3528.055791510119,-4062.586556934352,2178.8883997551725
DSS 34,17378.567658,-3511.711646714552,-4080.5021433367324,2171.802345457145
DSS 34,17438.567658,-3495.29574128731,-4098.339616897609,2164.68517911631
DSS 34,17498.567658,-3478.808389477221,-4116.098636155145,2157.5370369762168
DSS 34,17558.567658,-3462.249906900807,-4133.778861149357,2150.358055873379
DSS 34,17618.567658,-3445.620610536245,-4151.379953428608,2143.1483732346605
DSS 34,17678.567658,-3428.9208187172953,-4168.901576056102,2135.908127074645
DSS 34,17738.567658,-3412.150851127208,-4186.343393616322,2128.6374559929886
DSS 34,17798.567658,-3395.3110287926056,-4203.705072221457,2121.3364991717726
DSS 34,17858.567658,-3378.4016740773377,-4220.986279517789,2114.0053963728355
DSS 34,17918.567658,-3361.4231106763045,-4238.186684692065,2106.644287935099
DSS 34,17978.567658,-3344.375663609269,-4255.305958477815,2099.253314771882
DSS 34,18038.567658,-3327.259659214629,-4272.343773161664,2091.8326183682007
DSS 34,18098.567658,-3310.0754251431704,-4289.299802589611,2084.382340778063
DSS 34,18158.567658,-3292.8232903517974,-4306.173722173261,2076.902624621747
DSS 34,18218.567658,-3275.5035850972354,-4322.965208896043,2069.3936130830725
DSS 34,18278.567658,-3258.116640929704,-4339.673941319394,2061.8554499066595
DSS 34,18338.567658,-3240.662790686579,-4356.299599588916,2054.2882793951753
DSS 34,18398.567658,-3223.142368486012,-4372.841865440488,2046.6922464065744
DSS 34,18458.567658,-3205.5557097205383,-4389.3004222063755,2039.0674963513225
DSS 34,18518.567658,-3187.9031510506566,-4405.674954821276,2031.4141751896163
DSS 34,18578.567658,-3170.185030398386,-4421.9651498283565,2023.7324294285863
DSS 34,18638.567658,-3152.4016869407947,-4438.170695385256,2016.0224061194954
DSS 34,18698.567658,-3134.553461103504,-4454.291281270058,2008.2842528549202
DSS 34,18758.567658,-3116.6406945541803,-4470.326598887217,2000.5181177659288
DSS 34,18818.567658,-3098.663730195988,-4486.2763412734785,1992.7241495192436
DSS 34,18878.567658,-3080.622912161023,-4502.140203103749,1984.9024973143955
DSS 34,18938.567658,-3062.518585803735,-4517.917880696942,1977.0533108808681
DSS 34,18998.567658,-3044.3510976943057,-4533.60907202179,1969.1767404752318
DSS 34,19058.567658,-3026.1207956120206,-4549.213476702631,1961.2729368782661
DSS 34,19118.567658,-3007.828028538609,-4564.730796025151,1953.3420513920746
DSS 34,19178.567658,-2989.473146651567,-4580.160732942109,1945.3842358371885
DSS 34,19238.567658,-2971.0565013174473,-4595.502992079023,1937.3996425496587
DSS 34,19298.567658,-2952.578445085139,-4610.757279739817,1929.3884243781415
DSS 34,19358.567658,-2934.0393316791196,-4625.923303912451,1921.350734680973
DSS 34,19418.567658,-2915.4395159926758,-4641.000774274512,1913.2867273232305
DSS 34,19478.567658,-2896.779354081117,-4655.989402198761,1905.1965566737902
DSS 34,19538.567658,-2878.0592031549604,-4670.88890075867,1897.0803776023708
DSS 34,19598.567658,-2859.2794215730846,-4685.69898473391,1888.938345476568
DSS 34,19658.567658,-2840.440368835878,-4700.419370615807,1880.7706161588812
DSS 34,19718.567658,-2821.5424055783533,-4715.049776612777,1872.5773460037321
DSS 34,19778.567658,-2802.585893563243,-4729.589922655714,1864.3586918544656
DSS 34,19838.567658,-2783.571195674076,-4744.039530403355,1856.1148110403537
DSS 34,19898.567658,-2764.498675908232,-4758.398323247605,1847.845861373581
DSS 34,19958.567658,-2745.3686993699707,-4772.666026318835,1839.5520011462236
DSS 34,20018.567658,-2726.1816322634413,-4786.842366491144,1831.2333891272178
DSS 34,20078.567658,-2706.9378418856795,-4800.927072387586,1822.8901845593236
DSS 34,20138.567658,-2687.6376966195694,-4814.919874385361,1814.5225471560755
DSS 34,20198.567658,-2668.281565926791,-4828.820504620988,1806.1306370987222
DSS 34,20258.567658,-2648.8698203407553,-4842.628696995419,1797.7146150331648
DSS 34,20318.567658,-2629.402831459505,-4856.344187179142,1789.2746420668786
DSS 34,20378.567658,-2609.8809719385986,-4869.966712617238,1780.810879765829
DSS 34,20438.567658,-2590.304615483986,-4883.496012534406,1772.32349015138
DSS 34,20498.567658,-2570.6741368448456,-4896.931827939959,1763.812635697193
DSS 34,20558.567658,-2550.989911806414,-4910.273901632777,1755.2784793261135
DSS 34,20618.567658,-2531.252317182794,-4923.521978206231,1746.7211844070562
DSS 34,20678.567658,-2511.461730809739,-4936.675804053079,1738.1409147518755
DSS 34,20738.567658,-2491.618531537419,-4949.735127370313,1729.5378346122288
DSS 34,20798.567658,-2471.723099223173,-4962.699698163982,1720.9121086764346
DSS 34,20858.567658,-2451.7758147242325,-4975.569268253977,1712.2639020663194
DSS 34,20918.567658,-2431.7770598904326,-4988.343591278782,1703.5933803340536
DSS 34,20978.567658,-2411.727217556903,-5001.0224227001945,1694.9007094589867
DSS 34,21038.567658,-2391.626671536739,-5013.6055198079985,1686.1860558444691
DSS 34,21098.567658,-2371.4758066136537,-5026.092641724618,1677.4495863146622
DSS 34,21158.567658,-2351.2750085346106,-5038.483549409723,1668.6914681113517
DSS 34,21218.567658,-2331.0246640024443,-5050.778005664811,1659.9118688907408
DSS 34,21278.567658,-2310.7251606684536,-5062.9757751377365,1651.1109567202443
DSS 34,21338.567658,-2290.3768871249786,-5075.076624327235,1642.2889000752675
DSS 34,21398.567658,-2269.980232897969,-5087.080321587373,1633.4458678359852
DSS 34,21458.567658,-2249.535588439522,-5098.986637131994,1624.5820292841063
DSS 34,21518.567658,-2229.0433451204085,-5110.795343039118,1615.6975540996336
DSS 34,21578.567658,-2208.503895222582,-5122.506213255298,1606.7926123576158
DSS 34,21638.567658,-2187.917631931672,-5134.119023599948,1597.867374524893
DSS 34,21698.567658,-2167.2849493294493,-5145.633551769644,1588.9220114568304
DSS 34,21758.567658,-2146.6062423862913,-5157.049577342367,1579.9566943940513
DSS 34,21818.567658,-2125.881906953617,-5168.366881781729,1570.9715949591568
DSS 34,21878.567658,-2105.112339756305,-5179.585248441158,1561.96688515344
DSS 34,21938.567658,-2084.2979383851075,-5190.704462568041,1552.9427373535955
DSS 34,21998.567658,-2063.4391012890337,-5201.724311307835,1543.8993243084178
DSS 34,22058.567658,-2042.5362277677227,-5212.644583708148,1534.8368191354948
DSS 34,22118.567658,-2021.5897179638014,-5223.46507072277,1525.7553953178947
DSS 34,22178.567658,-2000.5999728552251,-5234.1855652156755,1516.6552267008447
DSS 34,22238.567658,-1979.5673942475973,-5244.805861964995,1507.5364874884006
DSS 34,22298.567658,-1958.4923847664827,-5255.325757666936,1498.399352240116
DSS 34,22358.567658,-1937.3753478496983,-5265.7450509396795,1489.2439958676991
DSS 34,22418.567658,-1916.2166877395907,-5276.063542327232,1480.0705936316635
DSS 34,22478.567658,-1895.016809475294,-5286.28103430325,1470.8793211379727
DSS 34,22538.567658,-1873.7761188849827,-5296.3973312748085,1461.6703543346816
DSS 34,22598.567658,-1852.4950225781004,-5306.4122395861605,1452.4438695085655
DSS 34,22658.567658,-1831.1739279375688,-5316.325567522433,1443.2000432817458
DSS 34,22718.567658,-1809.8132431120023,-5326.137125313304,1433.9390526083098
DSS 34,22778.567658,-1788.4133770078868,-5335.846725136626,1424.6610747709242
DSS 34,22838.567658,-1766.9747392817508,-5345.454181122036,1415.3662873774374
DSS 34,22898.567658,-1745.4977403323273,-5354.959309354499,1406.0548683574846
DSS 34,22958.567658,-1723.982791292699,-5364.361927877837,1396.7269959590785
DSS 34,23018.567658,-1702.4303040224195,-5373.66185669821,1387.3828487451979
DSS 34,23078.567658,-1680.84069109964,-5382.858917787561,1378.0226055903695
DSS 34,23138.567658,-1659.214365813205,-5391.952935087026,1368.646445677245
DSS 34,23198.567658,-1637.5517421547374,-5400.943734510301,1359.254548493167
DSS 34,23258.567658,-1615.8532348107253,-5409.83114394698,1349.8470938267387
DSS 34,23318.567658,-1594.119259154572,-5418.61499326584,1340.4242617643786
DSS 34,23378.567658,-1572.350231238647,-5427.295114318111,1330.9862326868722
DSS 34,23438.567658,-1550.5465677863288,-5435.871340940683,1321.533187265923
DSS 34,23498.567658,-1528.708686184019,-5444.343508959294,1312.0653064606913
DSS 34,23558.567658,-1506.8370044731532,-5452.711456191671,1302.5827715143282
DSS 34,23618.567658,-1484.931941342205,-5460.97502245063,1293.0857639505102
DSS 34,23678.567658,-1462.9939161186662,-5469.13404954715,1283.5744655699627
DSS 34,23738.567658,-1441.0233487610183,-5477.188381293399,1274.0490584469785
DSS 34,23798.567658,-1419.0206598506945,-5485.137863505721,1264.509724925933
DSS 34,23858.567658,-1396.9862705840324,-5492.982344007587,1254.9566476177947
DSS 34,23918.567658,-1374.9206027642067,-5500.721672632513,1245.3900093966288
DSS 34,23978.567658,-1352.8240787931534,-5508.355701226932,1235.8099933960953
DSS 34,24038.567658,-1330.6971216634893,-5515.884283653031,1226.216783005946
DSS 34,24098.567658,-1308.5401549504113,-5523.307275791543,1216.6105618685108
DSS 34,24158.567658,-1286.353602803585,-5530.624535544515,1206.9915138751837
DSS 34,24218.567658,-1264.1378899390327,-5537.835922838022,1197.359823162904
DSS 34,24278.567658,-1241.893441630997,-5544.941299624849,1187.715674110628
DSS 34,24338.567658,-1219.6206837037992,-5551.940529887137,1178.0592513358024
DSS 34,24398.567658,-1197.3200425236942,-5558.833479638983,1168.3907396908294
DSS 34,24458.567658,-1174.9919449907045,-5565.620016929003,1158.7103242595276
DSS 34,24518.567658,-1152.6368185304427,-5572.30001184287,1149.0181903535877
DSS 34,24578.567658,-1130.2550910859404,-5578.873336505782,1139.3145235090292
DSS 34,24638.567658,-1107.84719110945,-5585.3398650849285,1129.5995094826444
DSS 34,24698.567658,-1085.4135475542394,-5591.699473791885,1119.8733342484438
DSS 34,24758.567658,-1062.9545898663887,-5597.952040884993,1110.1361839940973
DSS 34,24818.567658,-1040.470747976563,-5604.0974466716825,1100.388245117369
DSS 34,24878.567658,-1017.9624522917841,-5610.135573510768,1090.6297042225478
DSS 34,24938.567658,-995.4301336871927,-5616.0663058147,1080.860748116878
DSS 34,24998.567658,-972.8742234977985,-5621.889530051778,1071.081563806981
DSS 34,25058.567658,-950.2951535102254,-5627.605134748321,1061.292338495277
DSS 34,25118.567658,-927.6933559544404,-5633.213010490803,1051.4932595763985
DSS 34,25178.567658,-905.0692634954858,-5638.713049927949,1041.6845146336073
DSS 34,25238.567658,-882.4233092251943,-5644.105147772788,1031.866291435201
DSS 34,25298.567658,-859.7559266538958,-5649.389200804671,1022.0387779309177
DSS 34,25358.567658,-837.0675497021236,-5654.5651078712435,1012.2021622483403
DSS 34,25418.567658,-814.3586126923058,-5659.632769890384,1002.3566326892949
DSS 34,25478.567658,-791.6295503404458,-5664.592089852101,992.5023777262435
DSS 34,25538.567658,-768.8807977478114,-5669.442972820389,982.6395859986799
DSS 34,25598.567658,-746.1127903925974,-5674.1853259350455,972.7684463095167
DSS 34,25658.567658,-723.3259641215884,-5678.819058413451,962.889147621469
DSS 34,25718.567658,-700.5207551418232,-5683.3440815523045,953.0018790534417
DSS 34,25778.567658,-677.6976000122377,-5687.76030872932,943.1068298769056
DSS 34,25838.567658,-654.8569356353103,-5692.067655404891,933.2041895122751
DSS 34,25898.567658,-631.9991992486971,-5696.266039123701,923.2941475252824
DSS 34,25958.567658,-609.1248284168655,-5700.355379516311,913.3768936233497
DSS 34,26018.567658,-586.2342610227115,-5704.335598300686,903.4526176519544
DSS 34,26078.567658,-563.3279352591833,-5708.206619283705,893.5215095909987
DSS 34,26138.567658,-540.406289620892,-5711.968368362614,883.583759551171
DSS 34,26198.567658,-517.4697628957122,-5715.620773526443,873.6395577703057
DSS 34,26258.567658,-494.5187941563902,-5719.1637648573915,863.6890946097433
DSS 34,26318.567658,-471.5538227521329,-5722.597274532158,853.7325605506857
DSS 34,26378.567658,-448.5752883002026,-5725.921236823244,843.7701461905501
DSS 34,26438.567658,-425.58363067749224,-5729.135588100213,833.8020422393183
DSS 34,26498.567658,-402.57929001211687,-5732.240266830902,823.8284395158892
DSS 34,26558.567658,-379.5627066749812,-5735.2352135826095,813.8495289444243
DSS 34,26618.567658,-356.5343212713476,-5738.120371023223,803.8655015506919
DSS 34,26678.567658,-333.4945746324072,-5740.895683922323,793.8765484584123
DSS 34,26738.567658,-310.44390780684057,-5743.56109915224,783.8828608855989
DSS 34,26798.567658,-287.38276205236775,-5746.116565689065,773.8846301408945
DSS 34,26858.567658,-264.31157882731054,-5748.562034613637,763.8820476199139
DSS 34,26918.567658,-241.2307997821379,-5750.89745911247,753.8753048015777
DSS 34,26978.567658,-218.14086675100614,-5753.122794478652,743.864593244445
DSS 34,27038.567658,-195.04222174331133,-5755.237998112706,733.8501045830501
DSS 34,27098.567658,-171.93530693522078,-5757.243029523395,723.8320305242316
DSS 34,27158.567658,-148.820564661208,-5759.137850328509,713.8105628434627
DSS 34,27218.567658,-125.69843740558966,-5760.92242425559,703.785893381181
DSS 34,27278.567658,-102.56936779405376,-5762.596717142633,693.7582140391163
DSS 34,27338.567658,-79.43379858518054,-5764.160696938734,683.7277167766148
DSS 34,27398.567658,-56.29217266197659,-5765.614333704709,673.694593606967
DSS 34,27458.567658,-33.14493302338954,-5766.957599613666,663.659036593731
DSS 34,27518.567658,-9.992522775832214,-5768.190468951534,653.621237847056
DSS 34,27578.567658,13.164614875302703,-5769.31291811756,643.5813895200049
DSS 34,27638.567658,36.32603663412985,-5770.324925624755,633.5396838048732
DSS 34,27698.567658,59.49129912275018,-5771.226472100315,623.496312929515
DSS 34,27758.567658,82.65995888973927,-5772.01754028598,613.4514691536597
DSS 34,27818.567658,105.83157241864316,-5772.698115038375,603.4053447652321
DSS 34,27878.567658,129.00569613646164,-5773.268183329291,593.3581320766721
DSS 34,27938.567658,152.18188642214042,-5773.72773424594,583.3100234212532
DSS 34,27998.567658,175.35969961507269,-5774.076758991163,573.261211149398
DSS 34,28058.567658,198.53869202357643,-5774.315250883598,563.2118876250009
DSS 34,28118.567658,221.71841993339874,-5774.443205357807,553.1622452217429
DSS 34,28178.567658,244.8984396162068,-5774.460619964362,543.1124763194083
DSS 34,28238.567658,268.07830733808305,-5774.367494369899,533.0627733002037
DSS 34,28298.567658,291.25757936801847,-5774.163830357114,523.0133285450743
DSS 34,28358.567658,314.43581198640413,-5773.849631824739,512.9643344300224
DSS 34,28418.567658,337.6125614935363,-5773.424904787458,502.9159833224205
DSS 34,28478.567658,360.78738421809703,-5772.889657375801,492.8684675773352
DSS 34,28538.567658,383.95983652565246,-5772.243899835979,482.8219795338408
DSS 34,28598.567658,407.12947482714617,-5771.487644529698,472.77671151133836
DSS 34,28658.567658,430.2958555873902,-5770.620905933912,462.73285580587435
DSS 34,28718.567658,453.4585353335542,-5769.643700640553,452.69060468645966
DSS 34,28778.567658,476.61707066366216,-5768.556047356214,442.65015039138655
DSS 34,28838.567658,499.77101825506634,-5767.357966901781,432.6116851245532
DSS 34,28898.567658,522.9199348729476,-5766.049482212051,422.5754010517811
DSS 34,28958.567658,546.0633773787899,-5764.630618335275,412.5414902971372
DSS 34,29018.567658,569.2009027388717,-5763.101402432694,402.5101449392565
DSS 34,29078.567658,592.3320680327397,-5761.461863778008,392.4815570076646
DSS 34,29138.567658,615.4564304616961,-5759.712033756819,382.4559184791002
DSS 34,29198.567658,638.5735473572659,-5757.851945866034,372.43342127384426
DSS 34,29258.567658,661.6829761896747,-5755.881635713219,362.41425725204226
DSS 34,29318.567658,684.7842745763219,-5753.80114101592,352.3986182100331
DSS 34,29378.567658,707.877000290247,-5751.610501600938,342.3866958766765
DSS 34,29438.567658,730.9607112685967,-5749.309759403572,332.3786819096846
DSS 34,29498.567658,754.0349656210824,-5746.898958466808,322.3747678919516
DSS 34,29558.567658,777.0993216384518,-5744.378144940486,312.3751453278845
DSS 34,29618.567658,800.1533378009271,-5741.747367080408,302.38000563974197
DSS 34,29678.567658,823.1965727866693,-5739.0066752474195,292.389540163966
DSS 34,29738.567658,846.2285854802233,-5736.156121906442,282.40394014752076
DSS 34,29798.567658,869.2489349809614,-5733.195761625471,272.42339674423056
DSS 34,29858.567658,892.2571806115204,-5730.125651074529,262.4481010111231
DSS 34,29918.567658,915.2528819262491,-5726.945849024585,252.47824390476637
DSS 34,29978.567658,938.2355987196242,-5723.656416346423,242.51401627762027
DSS 34,30038.567658,961.2048910346866,-5720.2574160094855,232.55560887437923
DSS 34,30098.567658,984.1603191714621,-5716.748913080659,222.60321232832143
DSS 34,30158.567658,1007.1014436953765,-5713.1309747230325,212.65701715765852
DSS 34,30218.567658,1030.0278254456666,-5709.403670194616,202.71721376189168
DSS 34,30278.567658,1052.9390255437972,-5705.5670708470025,192.78399241816146
DSS 34,30338.567658,1075.8346054018482,-5701.621250124019,182.85754327761106
DSS 34,30398.567658,1098.714126730917,-5697.566283560307,172.9380563617433
DSS 34,30458.567658,1121.577151549511,-5693.402248779879,163.02572155878272
DSS 34,30518.567658,1144.4232421919273,-5689.12922549464,153.12072862004254
DSS 34,30578.567658,1167.2519613166337,-5684.747295502853,143.2232671562906
DSS 34,30638.567658,1190.0628719146443,-5680.256542687578,133.33352663411847
DSS 34,30698.567658,1212.8555373178751,-5675.657053015062,123.45169637231811
DSS 34,30758.567658,1235.6295212075106,-5670.9489145331,113.57796553825528
DSS 34,30818.567658,1258.3843876223552,-5666.1322173693425,103.71252314424862
DSS 34,30878.567658,1281.1197009671773,-5661.207053729574,93.85555804395233
DSS 34,30938.567658,1303.8350260210502,-5656.173517895948,84.00725892873868
DSS 34,30998.567658,1326.529927945679,-5651.031706225181,74.16781432408959
DSS 34,31058.567658,1349.2039722937332,-5645.781717146707,64.33741258598275
DSS 34,31118.567658,1371.8567250171534,-5640.423651160794,54.51624189729068
DSS 34,31178.567658,1394.4877524754654,-5634.957610836625,44.704490264176115
DSS 34,31238.567658,1417.0966214440805,-5629.3837008103255,34.902345512493184
DSS 34,31298.567658,1439.682899122589,-5623.702027782968,25.10999528419211
DSS 34,31358.567658,1462.2461531430447,-5617.912700518525,15.327627033727708
DSS 34,31418.567658,1484.785951578245,-5612.015829841787,5.555428024467801
DSS 34,31478.567658,1507.3018629499938,-5606.011528636248,-4.206414674887242
DSS 34,31538.567658,1529.793456237363,-5599.899911841932,-13.957714193886318
DSS 34,31598.567658,1552.2603008849458,-5593.681096453206,-23.69828386390759
DSS 34,31658.567658,1574.7019668110975,-5587.35520151653,-33.42793722172985
DSS 34,31718.567658,1597.1180244161646,-5580.922348128184,-43.14648801310034
DSS 34,31778.567658,1619.5080445907206,-5574.382659431947,-52.85375019630658
DSS 34,31838.567658,1641.8715987237656,-5567.736260616742,-62.549537945729185
DSS 34,31898.567658,1664.2082587109383,-5560.983278914238,-72.2336656554047
DSS 34,31958.567658,1686.517596962712,-5554.123843596414,-81.90594794257731
DSS 34,32018.567658,1708.7991864125795,-5547.158085973087,-91.56619965124776
DSS 34,32078.567658,1731.052600525224,-5540.086139389392,-101.21423585571631
DSS 34,32138.567658,1753.2774133046892,-5532.90813922324,-110.84987186412457
DSS 34,32198.567658,1775.4731993025384,-5525.624222882716,-120.47292322199246
DSS 34,32258.567658,1797.6395336259843,-5518.2345298034525,-130.0832057157445
DSS 34,32318.567658,1819.7759919460368,-5510.739201445962,-139.68053537624007
