Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
46.23648055,0.0,0,3637.014329369321,6806.374738883909,4668.480977935122,-8169.557709,-2243.260027,-664.3359157
47.23648055,0.0,0,3609.67906164805,6812.78444528824,4680.332267418105,-8087.128576,-2524.119362,-910.1925063
48.63913203,0.0,0,3582.318325606828,6819.063734912262,4692.194598769618,-7939.798306,-2908.441304,-1251.694232
49.63913203,0.0,0,3571.294411190219,6821.55524452815,4696.974050806417,-7812.08519,-3176.120857,-1493.237622
50.63913203,0.0,0,3543.898834646592,6827.651402878418,4708.851487365017,-7666.514452,-3436.54064,-1731.362087
51.63913203,0.0,0,3516.4790490105,6833.616859850976,4720.739419850193,-7503.504192,-3689.143523,-1965.541578
52.63913203,0.0,0,3489.03557917748,6839.4515012493885,4732.637620691869,-7323.493029,-3933.388136,-2195.260178
53.63913203,0.0,0,3461.5689504964557,6845.155215381418,4744.5458621234,-7126.939801,-4168.748373,-2420.011724
54.63913203,0.0,0,3434.079688759679,6850.72789306116,4756.463916185938,-6914.323412,-4394.712944,-2639.299462
55.63913203,0.0,0,3406.568320192668,6856.169427611134,4768.391554732789,-6686.142798,-4610.784984,-2852.635728
56.63913203,0.0,0,3379.0353714441253,6861.479714864323,4780.328549433784,-6442.917013,-4816.481736,-3059.541662
57.63913203,0.0,0,3351.481369575868,6866.658653166176,4792.2746717796535,-6185.185435,-5011.334287,-3259.546969
58.63913203,0.0,0,3323.9068420527265,6871.706143376543,4804.229693086394,-5913.508075,-5194.887393,-3452.189722
59.63913203,0.0,0,3296.312316732457,6876.622088871581,4816.19338449965,-5628.465986,-5366.699371,-3637.016213
60.63913203,0.0,0,3268.6983218556297,6881.4063955456,4828.165516999097,-5330.661775,-5526.34209,-3813.580871
61.63913203,0.0,0,3241.06538603552,6886.058971812862,4840.145861402821,-5020.720203,-5673.401036,-3981.446231
62.63913203,0.0,0,3213.414038247989,6890.579728609343,4852.134188371709,-4699.288868,-5807.475493,-4140.182983
63.63913203,0.0,0,3185.74480782136,6894.968579394428,4864.130268413837,-4367.038972,-5928.178812,-4289.370084
64.63913203,0.0,0,3158.058224426278,6899.225440152574,4876.1338718888655,-4024.666155,-6035.138804,-4428.594965
65.63913203,0.0,0,3130.354818065576,6903.350229394916,4888.144769012435,-3672.891406,-6127.998246,-4557.453823
66.63913203,0.0,0,3102.635119064131,6907.342868160827,4900.162729860561,-3312.462019,-6206.415516,-4675.552006
67.63913203,0.0,0,3074.899658058708,6911.203280019427,4912.187524374042,-2944.152611,-6270.065373,-4782.504519
68.63913203,0.0,0,3047.1489659878016,6914.931391071055,4924.218922362858,-2568.766175,-6318.639872,-4877.936632
69.63913203,0.0,0,3019.383574081475,6918.527129948672,4936.25669351058,-2187.135157,-6351.849445,-4961.484629
70.63913203,0.0,0,2991.60401385119,6921.990427819235,4948.3006073787765,-1800.122557,-6369.424154,-5032.796685
71.63913203,0.0,0,2963.8108170796318,6925.321218385012,4960.350433411428,-1408.623024,-6371.115113,-5091.533901
72.63913203,0.0,0,2936.0045158105268,6928.519437884851,4972.405940939338,-1013.563928,-6356.696112,-5137.371501
73.63913203,0.0,0,2908.1856423384643,6931.585025095401,4984.466899184548,-615.9063979,-6325.96544,-5170.000201
74.63913203,0.0,0,2880.3547291987006,6934.517921332287,4996.53307726476,-216.6462854,-6278.747928,-5189.127775
75.63913203,0.0,0,2852.5123091569644,6937.318070451227,5008.604244197751,183.1849617,-6214.897211,-5194.480816
76.63913203,0.0,0,2824.658915199266,6939.985418849108,5020.680168905794,582.5195612,-6134.298238,-5185.806727
77.63913203,0.0,0,2796.7950805216824,6942.519915465023,5032.760620220089,980.2528268,-6036.87002,-5162.875933
78.63913203,0.0,0,2768.921338520161,6944.92151178123,5044.845366885181,1375.242814,-5922.568637,-5125.484337
79.63913203,0.0,0,2741.038222780304,6947.190161824097,5056.934177563389,1766.310234,-5791.390497,-5073.456042
80.63913203,0.0,0,2713.146267067154,6949.325822164974,5069.026820839236,2152.23869,-5643.375866,-5006.646323
81.63913203,0.0,0,2685.2460053149757,6951.328451921023,5081.123065223877,2531.775311,-5478.612637,-4924.944882
82.63913203,0.0,0,2657.337971617037,6953.198012756008,5093.222679159531,2903.631839,-5297.240354,-4828.279368
83.63913203,0.0,0,2629.422700215385,6954.934468881023,5105.3254310239145,3266.486266,-5099.454462,-4716.619167
84.63913203,0.0,0,2601.500725490616,6956.537787055177,5117.431089134674,3618.985099,-4885.510752,-4589.97946
85.63913203,0.0,0,2573.572581951648,6958.007936586235,5129.539421753823,3959.746345,-4655.729972,-4448.425512
86.63913203,0.0,0,2545.638804225488,6959.344889331197,5141.650197092175,4287.363317,-4410.502549,-4292.077183
87.63913203,0.0,0,2517.6999270469987,6960.54861969685,5153.763183313787,4600.40936,-4150.293355,-4121.113606
88.63913203,0.0,0,2489.7564852486607,6961.619104640243,5165.878148540386,4897.443603,-3875.646439,-3935.77799
89.63913203,0.0,0,2461.809013750337,6962.556323669139,5177.994860855823,5177.017819,-3587.189611,-3736.382462
90.63913203,0.0,0,2433.8580475490267,6963.360258842403,5190.113088310499,5437.684504,-3285.638774,-3523.31287
91.63913203,0.0,0,2405.904121708633,6964.030894770344,5202.232598925812,5678.006233,-2971.801836,-3297.033429
92.63913203,0.0,0,2377.947771349709,6964.568218615015,5214.353160698598,5896.566344,-2646.582059,-3058.09108
93.63913203,0.0,0,2349.989531639228,6964.972220090453,5226.474541605569,6091.980981,-2310.980638,-2807.119416
94.63913203,0.0,0,2322.0299377803235,6965.242891462878,5238.596509607759,6262.912469,-1966.09832,-2544.841983
95.63913203,0.0,0,2294.069525002056,6965.380227550842,5250.718832654959,6408.083954,-1613.135849,-2272.074799
96.63913203,0.0,0,2266.108828549161,6965.384225725328,5262.841278690167,6526.295185,-1253.39301,-1989.727857
97.63913203,0.0,0,2238.148383671806,6965.254885909799,5274.963615654026,6616.43925,-888.2660616,-1698.805436
98.63913203,0.0,0,2210.1887256153414,6964.992210580199,5287.085611489266,6677.520019,-519.2433684,-1400.40499
99.63913203,0.0,0,2182.2303896100534,6964.59620476491,5299.207034145147,6708.669958,-147.8990401,-1095.714446
100.1082326,0.0,0,2154.2739108609235,6964.06687604465,5311.327651581903,6712.758423,26.63310567,-950.9746977
101.1082326,0.0,0,2141.1603024892797,6963.772630283615,5317.013096866855,6696.992724,400.4799717,-637.3789476
102.1082326,0.0,0,2113.2075228489257,6963.047455909269,5329.132110543612,6646.420776,776.745842,-316.7141186
103.1082326,0.0,0,2085.2579217658977,6962.1889882775695,5341.249746147054,6560.698231,1153.744249,9.661088304
104.1082326,0.0,0,2057.3120342779657,6961.19724382212,5353.365771709908,6439.688501,1529.736707,340.314087
105.1082326,0.0,0,2029.3703953518077,6960.072241527834,5365.479955295723,6283.499912,1902.952138,673.7492394
106.1082326,0.0,0,2001.4335398727712,6958.814002930572,5377.592065003311,6092.522517,2271.614615,1008.425723
107.1082326,0.0,0,1973.5020026346376,6957.422552116729,5389.701868971182,5867.46144,2633.979879,1342.783248
108.1082326,21477.323336320238,1,1945.57631832938,6955.897915722777,5401.809135381985,5609.362934,2988.380152,1675.275794
109.1082326,21477.323336320238,1,1917.6570215369277,6954.240122934752,5413.913632466943,5319.629075,3333.275631,2004.412591
110.1082326,21477.323336320238,1,1889.744646714936,6952.449205487694,5426.015128510297,5000.017252,3667.309729,2328.804432
111.1082326,21477.323336320238,1,1861.8397281885527,6950.525197665046,5438.113391853732,4652.621729,3989.363871,2647.212205
112.1082326,21477.323336320238,1,1833.942800140189,6948.468136297986,5450.208190900819,4279.83633,4298.606782,2958.593554
113.1082326,21477.323336320238,1,1806.054396599298,6946.278060764738,5462.299294121447,3884.299755,4594.53303,3262.143046
114.1082326,21477.323336320238,1,1778.1750514321438,6943.955012989802,5474.38647005625,3468.827676,4876.986242,3557.321435
115.1082326,21477.323336320238,1,1750.3052983315915,6941.499037443162,5486.469487321046,3036.337994,5146.164063,3843.870632
116.1082326,21477.323336320238,1,1722.445670806881,6938.91018113943,5498.54811461126,2589.776888,5402.604175,4121.8127
117.1082326,21477.323336320238,1,1694.596702173424,6936.188493636949,5510.622120706353,2132.05316,5647.153063,4391.433208
118.094466,25609.87473889577,1,1666.7589255425837,6933.334027036844,5522.691274474252,1672.447436,5877.770421,4649.696726
119.094466,25609.87473889577,1,1639.315861945905,6930.388860197591,5534.589299190911,1200.86585,6097.559614,4900.645816
120.094466,25609.87473889577,1,1611.501895427086,6927.270827849334,5546.648130011436,725.7896108,6299.720009,5137.39988
121.094466,25609.87473889577,1,1583.700711590473,6924.020187113867,5558.701418860732,248.7789951,6485.267464,5360.582199
122.094466,25609.87473889577,1,1555.9128426326902,6920.6370002180365,5570.7489350033175,-228.8477907,6655.225876,5570.85756
123.094466,25609.87473889577,1,1528.1388204954774,6917.121331926015,5582.790447814212,-705.9892831,6810.602567,5768.908036
124.094466,25609.87473889577,1,1500.3791768555045,6913.473249538059,5594.825726783358,-1181.734418,6952.371088,5955.414842
