Time (sec),Link Budget (kbps),Line Of Sight (1/0),Line Of Sight (deg),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
76299.01746,0.0,0,-59.633737095735256,8474.590956484923,1349.9793911838665,2674.509652468534,-29790.88238,-31278.32307,-21868.39554,55957.18690615384
76359.01746,0.0,0,-59.72239262495517,8469.112907491803,1379.330671432841,2676.8846774758413,-29645.22044,-31231.95202,-21850.41082,55837.14166864894
76419.01746,0.0,0,-59.810570874582815,8463.517088494487,1408.655547226099,2679.3107620310675,-29499.18069,-31185.18292,-21832.14761,55716.57132463151
76479.01746,0.0,0,-59.8982672171759,8457.803606613448,1437.9534571990712,2681.7878596918044,-29352.76196,-31138.0132,-21813.60391,55595.47364731058
76539.01746,0.0,0,-59.98547700869841,8451.972571221575,1467.2238405033718,2684.3159230390984,-29205.96311,-31090.44024,-21794.7777,55473.84640310634
76599.01746,0.0,0,-60.07219552241573,8446.024093942076,1496.4661368175766,2686.894903678364,-29058.78297,-31042.4614,-21775.66694,55351.687328441694
76659.01746,0.0,0,-60.158417992198,8439.958288646347,1525.679786357909,2689.524752240306,-28911.22037,-30994.07399,-21756.26956,55228.99412827852
76719.01746,0.0,0,-60.24413958247984,8433.775271451781,1554.8642298889922,2692.2054183818727,-28763.27413,-30945.2753,-21736.58346,55105.76448703757
76779.01746,0.0,0,-60.329355383180335,8427.475160719556,1584.0189087345389,2694.9368507872096,-28614.94306,-30896.0626,-21716.60653,54981.99607766884
76839.01746,0.0,0,-60.41406044367352,8421.05807705237,1613.1432647880288,2697.718997168647,-28466.22596,-30846.4331,-21696.33661,54857.68652046238
76899.01746,0.0,0,-60.49824973413522,8414.524143292121,1642.2367405234309,2700.551804267701,-28317.12163,-30796.384,-21675.77154,54732.833441604475
76959.01746,0.0,0,-60.581918175435085,8407.873484517566,1671.298779005832,2703.4352178560907,-28167.62885,-30745.91244,-21654.9091,54607.43440363381
77019.01746,0.0,0,-60.66506061346984,8401.106228041923,1700.328823902138,2706.36918273678,-28017.74641,-30695.01555,-21633.74707,54481.48698201864
77079.01746,0.0,0,-60.74767182258765,8394.22250341043,1729.3263194917083,2709.3536427450317,-27867.47306,-30643.6904,-21612.28319,54354.98868436907
77139.01746,0.0,0,-60.829746506176114,8387.222442397873,1758.29071067697,2712.38854074948,-27716.80756,-30591.93405,-21590.51516,54227.93701375948
77199.01746,0.0,0,-60.91127931708065,8380.106179006058,1787.221442994095,2715.473818653232,-27565.74867,-30539.7435,-21568.44067,54100.32944579546
77259.01746,0.0,0,-60.992264825063714,8372.873849461248,1816.117962623557,2718.6094173949687,-27414.29513,-30487.11572,-21546.05737,53972.16341987791
77319.01746,0.0,0,-61.072697520572255,8365.52559221155,1844.979716400789,2721.7952769500894,-27262.44567,-30434.04765,-21523.36288,53843.43635056502
77379.01746,0.0,0,-61.15257182109803,8358.061547924277,1873.8061518267175,2725.031336331848,-27110.199,-30380.53618,-21500.35478,53714.145604667996
77439.01746,0.0,0,-61.231882094097585,8350.481859483243,1902.5967170783847,2728.3175335925253,-26957.55385,-30326.57815,-21477.03064,53584.28854132245
77499.01746,0.0,0,-61.31062260618601,8342.786671986027,1931.350861019498,2731.653805824619,-26804.50893,-30272.17039,-21453.38797,53453.86248716395
77559.01746,0.0,0,-61.388787539073874,8334.976132741209,1960.0680332109537,2735.0400891620425,-26651.06291,-30217.30966,-21429.42426,53322.864705430875
77619.01746,0.0,0,-61.46637102896397,8327.050391265535,1988.74768392142,2738.4763187813487,-26497.2145,-30161.99268,-21405.13698,53191.292466778876
77679.01746,0.0,0,-61.5433670912441,8319.009599281067,2017.389264137817,2741.9624289029707,-26342.96237,-30106.21616,-21380.52353,53059.142992347646
77739.01746,0.0,0,-61.61976968856442,8310.85391071227,2045.992225575867,2745.498352792484,-26188.30519,-30049.97672,-21355.58132,52926.413468191095
77799.01746,0.0,0,-61.69557268289377,8302.583481683068,2074.556020690545,2749.08402276188,-26033.24161,-29993.27096,-21330.30768,52793.101033801715
77859.01746,0.0,0,-61.77076984808131,8294.198470513857,2103.080102686606,2752.7193701708625,-25877.77028,-29936.09544,-21304.69993,52659.202815134
77919.01746,0.0,0,-61.84535488788206,8285.699037718467,2131.5639255290284,2756.404325428167,-25721.88985,-29878.44666,-21278.75535,52524.715898946866
77979.01746,0.0,0,-61.91932139752024,8277.085346001108,2160.0069439534545,2760.1388179928827,-25565.59894,-29820.32108,-21252.47117,52389.637321106406
78039.01746,0.0,0,-61.99266290061523,8268.35756025323,2188.408613476663,2763.922776375814,-25408.89618,-29761.7151,-21225.8446,52253.96409426264
78099.01746,0.0,0,-62.06537280810825,8259.515847550385,2216.7683904069527,2767.756128140839,-25251.78018,-29702.62509,-21198.8728,52117.69319321758
78159.01746,0.0,0,-62.13744443855344,8250.560377149024,2245.0857318545864,2771.6387999063045,-25094.24953,-29643.04736,-21171.55287,51980.82153226905
78219.01746,0.0,0,-62.208871027494396,8241.491320483252,2273.3600957421654,2775.570717346426,-24936.30284,-29582.97817,-21143.88191,51843.34602481456
78279.01746,0.0,0,-62.279645691201786,8232.308851161553,2301.5909408149946,2779.55180519271,-24777.93868,-29522.41373,-21115.85695,51705.26351286059
78339.01746,0.0,0,-62.349761462640785,8223.013144963461,2329.777726651477,2783.581987235398,-24619.15563,-29461.35019,-21087.47499,51566.570811587815
78399.01746,0.0,0,-62.41921125928645,8213.6043798362,2357.9199136734173,2787.6611863249245,-24459.95225,-29399.78366,-21058.73296,51427.26468419551
78459.01746,0.0,0,-62.48798790293246,8204.082735891274,2386.016963156397,2791.7893243733924,-24300.3271,-29337.71018,-21029.62778,51287.34186418279
78519.01746,0.0,0,-62.55608410215768,8194.448395401021,2414.0683372400395,2795.9663223560674,-24140.27872,-29275.12573,-21000.15632,51146.79903052294
78579.01746,0.0,0,-62.62349243754998,8184.701542795123,2442.073498938347,2800.192100312893,-23979.80564,-29212.02627,-20970.31537,51005.63282511239
78639.01746,0.0,0,-62.6902054172129,8174.84236465707,2470.031912149962,2804.466577350022,-23818.9064,-29148.40765,-20940.10172,50863.839847074516
78699.01746,0.0,0,-62.75621539987803,8164.871049720608,2497.9430416684163,2808.7896716413597,-23657.57951,-29084.2657,-20909.51207,50721.41664164879
78759.01746,0.0,0,-62.82151463356874,8154.787788866099,2525.806353192412,2813.1613004301366,-23495.82348,-29019.59618,-20878.5431,50578.3597210445
78819.01746,0.0,0,-62.88609526069904,8144.592775116884,2553.621313336005,2817.581380030488,-23333.6368,-28954.39476,-20847.19142,50434.66551627388
78879.01746,0.0,0,-62.94994927374368,8134.286203635582,2581.3873896388664,2822.049825829061,-23171.01796,-28888.65709,-20815.45361,50290.330452354545
78939.01746,0.0,0,-63.01306855373334,8123.868271720363,2609.1040505764176,2826.5665522866257,-23007.96544,-28822.37874,-20783.32618,50145.350886184766
78999.01746,0.0,0,-63.07544487032108,8113.339178801154,2636.77076557006,2831.1314729397227,-22844.47771,-28755.55519,-20750.80558,49999.7231051344
79059.01746,0.0,0,-63.13706983571183,8102.6991264358385,2664.387004997305,2835.744500402313,-22680.55323,-28688.18188,-20717.88823,49853.443372822236
79119.01746,0.0,0,-63.19793492445225,8091.948318306389,2691.9522402018965,2840.405546367448,-22516.19045,-28620.25419,-20684.57048,49706.50789814791
79179.01746,0.0,0,-63.25803149991033,8081.086960214967,2719.465943503976,2845.114521608968,-22351.38781,-28551.76739,-20650.84862,49558.91280879826
79239.01746,0.0,0,-63.3173507649059,8070.115260079992,2746.927588210131,2849.871335983202,-22186.14375,-28482.71672,-20616.71888,49410.65420804755
79299.01746,0.0,0,-63.37588378036669,8059.0334279321505,2774.3366486235245,2854.675898430699,-22020.45669,-28413.09732,-20582.17745,49261.72812821204
79359.01746,0.0,0,-63.43362144047717,8047.841675910382,2801.692600053934,2859.528116977969,-21854.32503,-28342.90428,-20547.22043,49112.13053890633
79419.01746,0.0,0,-63.49055453950069,8036.540218257818,2828.994918827786,2864.4278987392427,-21687.7472,-28272.13258,-20511.84388,48961.85736361543
79479.01746,0.0,0,-63.54667365224016,8025.129271317675,2856.243082298216,2869.375149918252,-21520.72158,-28200.77716,-20476.0438,48810.904466174696
79539.01746,0.0,0,-63.60196925083228,8013.609053529124,2883.436568855026,2874.3697758100225,-21353.24657,-28128.83285,-20439.81609,48659.26763018933
