Time (min),Available Satellite,Link Budget (kbps),Satellite X,Satellite Y,Satellite Z
3932.650291,DSS24,1316.078035335353,-266342.5367,-76128.19754,-25969.9261
3933.650291,DSS24,1316.078035335353,-266397.8303,-76156.0632,-25985.53195
3934.650291,DSS24,1316.078035335353,-266453.1064,-76183.9235,-26001.13593
3935.650291,DSS24,1316.078035335353,-266508.3651,-76211.77846,-26016.73805
3936.650291,DSS24,1316.078035335353,-266563.6064,-76239.62805,-26032.33831
3937.650291,DSS24,1316.078035335353,-266618.8303,-76267.4723,-26047.9367
3938.650291,DSS24,1316.078035335353,-266674.0367,-76295.31119,-26063.53322
3939.650291,DSS24,1316.078035335353,-266729.2257,-76323.14473,-26079.12788
3940.650291,DSS24,1316.078035335353,-266784.3973,-76350.97292,-26094.72068
3941.650291,DSS24,1316.078035335353,-266839.5516,-76378.79577,-26110.31161
3942.650291,DSS24,1316.078035335353,-266894.6884,-76406.61327,-26125.90068
3943.650291,DSS24,1316.078035335353,-266949.8079,-76434.42543,-26141.48788
3944.650291,DSS24,1316.078035335353,-267004.91,-76462.23224,-26157.07322
3945.650291,DSS24,1316.078035335353,-267059.9947,-76490.0337,-26172.65669
3946.650291,DSS24,1316.078035335353,-267115.0621,-76517.82983,-26188.2383
3947.650291,DSS24,1316.078035335353,-267170.1121,-76545.62062,-26203.81805
3948.650291,DSS24,1316.078035335353,-267225.1448,-76573.40607,-26219.39592
3949.650291,DSS24,1316.078035335353,-267280.1602,-76601.18618,-26234.97194
3950.650291,DSS24,1316.078035335353,-267335.1583,-76628.96096,-26250.54609
3951.650291,DSS24,1316.078035335353,-267390.139,-76656.7304,-26266.11837
3952.650291,DSS24,1316.078035335353,-267445.1025,-76684.4945,-26281.68879
3953.650291,DSS24,1316.078035335353,-267500.0486,-76712.25328,-26297.25735
3954.650291,DSS24,1316.078035335353,-267554.9775,-76740.00672,-26312.82404
3955.650291,DSS24,1316.078035335353,-267609.8891,-76767.75484,-26328.38887
3956.650291,DSS24,1316.078035335353,-267664.7834,-76795.49763,-26343.95183
3957.650291,DSS24,1316.078035335353,-267719.6605,-76823.23509,-26359.51293
3958.650291,DSS24,1316.078035335353,-267774.5203,-76850.96722,-26375.07216
3959.650291,DSS24,1316.078035335353,-267829.3628,-76878.69403,-26390.62953
3960.650291,DSS24,1316.078035335353,-267884.1882,-76906.41551,-26406.18503
3961.650291,DSS24,1316.078035335353,-267938.9963,-76934.13168,-26421.73867
3962.650291,DSS24,1316.078035335353,-267993.7871,-76961.84252,-26437.29045
3963.650291,DSS24,1316.078035335353,-268048.5608,-76989.54805,-26452.84036
3964.650291,DSS24,1316.078035335353,-268103.3173,-77017.24825,-26468.3884
3965.650291,DSS24,1316.078035335353,-268158.0565,-77044.94314,-26483.93458
3966.650291,DSS24,1316.078035335353,-268212.7786,-77072.63271,-26499.4789
3967.650291,DSS24,1316.078035335353,-268267.4835,-77100.31697,-26515.02135
3968.650291,DSS24,1316.078035335353,-268322.1713,-77127.99592,-26530.56194
3969.650291,DSS24,1316.078035335353,-268376.8418,-77155.66955,-26546.10067
3970.650291,DSS24,1316.078035335353,-268431.4953,-77183.33787,-26561.63752
3971.650291,DSS24,1316.078035335353,-268486.1315,-77211.00089,-26577.17252
3972.650291,DSS24,1316.078035335353,-268540.7507,-77238.65859,-26592.70565
3973.650291,DSS24,1316.078035335353,-268595.3527,-77266.31099,-26608.23691
3974.650291,DSS24,1316.078035335353,-268649.9375,-77293.95808,-26623.76632
3975.650291,DSS24,1316.078035335353,-268704.5053,-77321.59987,-26639.29385
3976.650291,DSS24,1316.078035335353,-268759.056,-77349.23636,-26654.81952
3977.650291,DSS24,1316.078035335353,-268813.5895,-77376.86754,-26670.34333
3978.650291,DSS24,1316.078035335353,-268868.106,-77404.49342,-26685.86528
3979.650291,DSS24,1316.078035335353,-268922.6054,-77432.11401,-26701.38535
3980.650291,DSS24,1316.078035335353,-268977.0877,-77459.72929,-26716.90357
3981.650291,DSS24,1316.078035335353,-269031.553,-77487.33928,-26732.41992
3982.650291,DSS24,1316.078035335353,-269086.0012,-77514.94397,-26747.93441
3983.650291,DSS24,1316.078035335353,-269140.4323,-77542.54337,-26763.44703
3984.650291,DSS24,1316.078035335353,-269194.8464,-77570.13748,-26778.95778
3985.650291,DSS24,1316.078035335353,-269249.2435,-77597.72629,-26794.46668
3986.650291,DSS24,1316.078035335353,-269303.6236,-77625.30981,-26809.97371
3987.650291,DSS24,1316.078035335353,-269357.9866,-77652.88805,-26825.47887
3988.650291,DSS24,1316.078035335353,-269412.3326,-77680.46099,-26840.98217
3989.650291,DSS24,1316.078035335353,-269466.6616,-77708.02865,-26856.48361
3990.650291,DSS24,1316.078035335353,-269520.9737,-77735.59102,-26871.98318
3991.650291,DSS24,1316.078035335353,-269575.2687,-77763.14811,-26887.48089
3992.650291,DSS24,1316.078035335353,-269629.5468,-77790.69991,-26902.97673
3993.650291,DSS24,1316.078035335353,-269683.8079,-77818.24643,-26918.47071
3994.650291,DSS24,1316.078035335353,-269738.052,-77845.78767,-26933.96282
3995.650291,DSS24,1316.078035335353,-269792.2792,-77873.32363,-26949.45307
3996.650291,DSS24,1316.078035335353,-269846.4894,-77900.85432,-26964.94146
3997.650291,DSS24,1316.078035335353,-269900.6827,-77928.37972,-26980.42798
3998.650291,DSS24,1316.078035335353,-269954.8591,-77955.89985,-26995.91264
3999.650291,DSS24,1316.078035335353,-270009.0185,-77983.4147,-27011.39543
4000.650291,DSS24,1316.078035335353,-270063.1611,-78010.92429,-27026.87636
4001.650291,DSS24,1316.078035335353,-270117.2867,-78038.42859,-27042.35543
4002.650291,DSS24,1316.078035335353,-270171.3954,-78065.92763,-27057.83263
4003.650291,DSS24,1316.078035335353,-270225.4873,-78093.4214,-27073.30796
4004.650291,DSS24,1316.078035335353,-270279.5622,-78120.9099,-27088.78144
4005.650291,DSS24,1316.078035335353,-270333.6203,-78148.39313,-27104.25305
4006.650291,DSS24,1316.078035335353,-270387.6615,-78175.87109,-27119.72279
4007.650291,DSS24,1316.078035335353,-270441.6859,-78203.34379,-27135.19067
4008.650291,DSS24,1316.078035335353,-270495.6934,-78230.81123,-27150.65669
4009.650291,DSS24,1316.078035335353,-270549.6841,-78258.2734,-27166.12084
4010.650291,DSS24,1316.078035335353,-270603.6579,-78285.73031,-27181.58313
4011.650291,DSS24,1316.078035335353,-270657.6149,-78313.18197,-27197.04355
4012.650291,DSS24,1316.078035335353,-270711.5551,-78340.62836,-27212.50211
4013.650291,DSS24,1316.078035335353,-270765.4785,-78368.06949,-27227.95881
4014.650291,DSS24,1316.078035335353,-270819.3851,-78395.50537,-27243.41364
4015.650291,DSS24,1316.078035335353,-270873.2749,-78422.93599,-27258.86661
4016.650291,DSS24,1316.078035335353,-270927.1478,-78450.36136,-27274.31771
4017.650291,DSS24,1316.078035335353,-270981.0041,-78477.78147,-27289.76695
4018.650291,DSS24,1316.078035335353,-271034.8435,-78505.19634,-27305.21433
4019.650291,DSS24,1316.078035335353,-271088.6662,-78532.60595,-27320.65984
4020.650291,DSS24,1316.078035335353,-271142.4721,-78560.01031,-27336.10349
4021.650291,DSS24,1316.078035335353,-271196.2613,-78587.40943,-27351.54527
4022.650291,DSS24,1316.078035335353,-271250.0337,-78614.80329,-27366.98519
4023.650291,DSS24,1316.078035335353,-271303.7894,-78642.19191,-27382.42325
4024.650291,DSS24,1316.078035335353,-271357.5284,-78669.57529,-27397.85944
4025.650291,DSS24,1316.078035335353,-271411.2506,-78696.95342,-27413.29377
4026.650291,DSS24,1316.078035335353,-271464.9562,-78724.32631,-27428.72623
4027.650291,DSS24,1316.078035335353,-271518.645,-78751.69396,-27444.15683
4028.650291,DSS24,1316.078035335353,-271572.3171,-78779.05637,-27459.58557
4029.650291,DSS24,1316.078035335353,-271625.9726,-78806.41354,-27475.01244
4030.650291,DSS24,1316.078035335353,-271679.6114,-78833.76547,-27490.43745
4031.650291,DSS24,1316.078035335353,-271733.2335,-78861.11217,-27505.86059
4032.650291,DSS24,1316.078035335353,-271786.839,-78888.45363,-27521.28187
4033.650291,DSS24,1316.078035335353,-271840.4277,-78915.78986,-27536.70129
4034.650291,DSS24,1316.078035335353,-271893.9999,-78943.12085,-27552.11884
4035.650291,DSS24,1316.078035335353,-271947.5554,-78970.44661,-27567.53453
4036.650291,DSS24,1316.078035335353,-272001.0943,-78997.76714,-27582.94836
4037.650291,DSS24,1316.078035335353,-272054.6165,-79025.08245,-27598.36032
4038.650291,DSS24,1316.078035335353,-272108.1221,-79052.39252,-27613.77042
4039.650291,DSS24,1316.078035335353,-272161.6112,-79079.69736,-27629.17865
4040.650291,DSS24,1316.078035335353,-272215.0836,-79106.99698,-27644.58502
4041.650291,DSS24,1316.078035335353,-272268.5394,-79134.29138,-27659.98953
4042.650291,DSS24,1316.078035335353,-272321.9786,-79161.58055,-27675.39217
4043.650291,DSS24,1316.078035335353,-272375.4013,-79188.8645,-27690.79295
4044.650291,DSS24,1316.078035335353,-272428.8074,-79216.14323,-27706.19187
4045.650291,DSS24,1316.078035335353,-272482.1969,-79243.41674,-27721.58892
4046.650291,DSS24,1316.078035335353,-272535.5699,-79270.68502,-27736.98411
4047.650291,DSS24,1316.078035335353,-272588.9263,-79297.9481,-27752.37743
4048.650291,DSS24,1316.078035335353,-272642.2662,-79325.20595,-27767.76889
4049.650291,DSS24,1316.078035335353,-272695.5895,-79352.45859,-27783.15849
4050.650291,DSS24,1316.078035335353,-272748.8963,-79379.70601,-27798.54622
4051.650291,DSS24,1316.078035335353,-272802.1866,-79406.94822,-27813.93209
4052.650291,DSS24,1316.078035335353,-272855.4604,-79434.18522,-27829.3161
4053.650291,DSS24,1316.078035335353,-272908.7177,-79461.41701,-27844.69824
4054.650291,DSS24,1316.078035335353,-272961.9585,-79488.64359,-27860.07852
4055.650291,DSS24,1316.078035335353,-273015.1828,-79515.86496,-27875.45694
4056.650291,DSS24,1316.078035335353,-273068.3906,-79543.08112,-27890.83349
4057.650291,DSS24,1316.078035335353,-273121.5819,-79570.29207,-27906.20818
4058.650291,DSS24,1316.078035335353,-273174.7568,-79597.49782,-27921.581
4059.650291,DSS24,1316.078035335353,-273227.9152,-79624.69837,-27936.95196
4060.650291,DSS24,1316.078035335353,-273281.0572,-79651.89371,-27952.32106
4061.650291,DSS24,1316.078035335353,-273334.1827,-79679.08386,-27967.68829
4062.650291,DSS24,1316.078035335353,-273387.2918,-79706.2688,-27983.05366
4063.650291,DSS24,1316.078035335353,-273440.3845,-79733.44854,-27998.41717
4064.650291,DSS24,1316.078035335353,-273493.4608,-79760.62308,-28013.77881
4065.650291,DSS24,1316.078035335353,-273546.5206,-79787.79243,-28029.13859
4066.650291,DSS24,1316.078035335353,-273599.564,-79814.95658,-28044.49651
4067.650291,DSS24,1316.078035335353,-273652.5911,-79842.11553,-28059.85256
4068.650291,DSS24,1316.078035335353,-273705.6017,-79869.26929,-28075.20675
4069.650291,DSS24,1316.078035335353,-273758.596,-79896.41786,-28090.55908
4070.650291,DSS24,1316.078035335353,-273811.5738,-79923.56124,-28105.90954
4071.650291,DSS24,1316.078035335353,-273864.5354,-79950.69942,-28121.25814
4072.650291,DSS24,1316.078035335353,-273917.4805,-79977.83242,-28136.60487
4073.650291,DSS24,1316.078035335353,-273970.4093,-80004.96023,-28151.94974
4074.650291,DSS24,1316.078035335353,-274023.3218,-80032.08285,-28167.29275
4075.650291,DSS24,1316.078035335353,-274076.2179,-80059.20028,-28182.6339
4076.650291,DSS24,1316.078035335353,-274129.0977,-80086.31253,-28197.97318
4077.650291,DSS24,1316.078035335353,-274181.9611,-80113.4196,-28213.3106
4078.650291,DSS24,1316.078035335353,-274234.8083,-80140.52148,-28228.64615
4079.650291,DSS24,1316.078035335353,-274287.6391,-80167.61819,-28243.97984
4080.650291,DSS24,1316.078035335353,-274340.4537,-80194.70971,-28259.31167
4081.650291,DSS24,1316.078035335353,-274393.2519,-80221.79605,-28274.64164
4082.650291,DSS24,1316.078035335353,-274446.0339,-80248.87722,-28289.96974
4083.650291,DSS24,1316.078035335353,-274498.7996,-80275.95321,-28305.29598
4084.650291,DSS24,1316.078035335353,-274551.549,-80303.02402,-28320.62035
4085.650291,DSS24,1316.078035335353,-274604.2821,-80330.08965,-28335.94286
4086.650291,DSS24,1316.078035335353,-274656.999,-80357.15012,-28351.26351
4087.650291,DSS24,1316.078035335353,-274709.6996,-80384.20541,-28366.58229
4088.650291,DSS24,1316.078035335353,-274762.384,-80411.25553,-28381.89922
4089.650291,DSS24,1316.078035335353,-274815.0522,-80438.30048,-28397.21427
4090.650291,DSS24,1316.078035335353,-274867.7041,-80465.34026,-28412.52747
4091.650291,DSS24,1316.078035335353,-274920.3398,-80492.37487,-28427.8388
4092.650291,DSS24,1316.078035335353,-274972.9593,-80519.40431,-28443.14827
4093.650291,DSS24,1316.078035335353,-275025.5626,-80546.42859,-28458.45588
4094.650291,DSS24,1316.078035335353,-275078.1497,-80573.4477,-28473.76162
4095.650291,DSS24,1316.078035335353,-275130.7206,-80600.46165,-28489.0655
4096.650291,DSS24,1316.078035335353,-275183.2754,-80627.47044,-28504.36751
4097.650291,DSS24,1316.078035335353,-275235.8139,-80654.47406,-28519.66766
4098.650291,DSS24,1316.078035335353,-275288.3363,-80681.47253,-28534.96595
4099.650291,DSS24,1316.078035335353,-275340.8425,-80708.46583,-28550.26238
4100.650291,DSS24,1316.078035335353,-275393.3326,-80735.45398,-28565.55694
4101.650291,DSS24,1316.078035335353,-275445.8065,-80762.43697,-28580.84964
4102.650291,DSS24,1316.078035335353,-275498.2643,-80789.4148,-28596.14048
4103.650291,DSS24,1316.078035335353,-275550.7059,-80816.38748,-28611.42945
4104.650291,DSS24,1316.078035335353,-275603.1314,-80843.35501,-28626.71656
4105.650291,DSS24,1316.078035335353,-275655.5408,-80870.31738,-28642.00181
4106.650291,DSS24,1316.078035335353,-275707.9341,-80897.2746,-28657.28519
4107.650291,DSS24,1316.078035335353,-275760.3113,-80924.22667,-28672.56671
4108.650291,DSS24,1316.078035335353,-275812.6724,-80951.17359,-28687.84637
4109.650291,DSS24,1316.078035335353,-275865.0174,-80978.11536,-28703.12417
4110.650291,DSS24,1316.078035335353,-275917.3463,-81005.05198,-28718.4001
4111.650291,DSS24,1316.078035335353,-275969.6592,-81031.98346,-28733.67417
4112.650291,DSS24,1316.078035335353,-276021.9559,-81058.90979,-28748.94637
4113.650291,DSS24,1316.078035335353,-276074.2366,-81085.83098,-28764.21672
4114.650291,DSS24,1316.078035335353,-276126.5013,-81112.74702,-28779.48519
4115.650291,DSS24,1316.078035335353,-276178.7499,-81139.65792,-28794.75181
4116.650291,DSS24,1316.078035335353,-276230.9825,-81166.56369,-28810.01656
4117.650291,DSS24,1316.078035335353,-276283.199,-81193.46431,-28825.27945
4118.650291,DSS24,1316.078035335353,-276335.3996,-81220.35979,-28840.54048
4119.650291,DSS24,1316.078035335353,-276387.5841,-81247.25013,-28855.79965
4120.650291,DSS24,1316.078035335353,-276439.7526,-81274.13534,-28871.05695
4121.650291,DSS24,1316.078035335353,-276491.9051,-81301.01541,-28886.31239
4122.650291,DSS24,1316.078035335353,-276544.0415,-81327.89035,-28901.56596
4123.650291,DSS24,1316.078035335353,-276596.1621,-81354.76015,-28916.81767
4124.650291,DSS24,1316.078035335353,-276648.2666,-81381.62483,-28932.06752
4125.650291,DSS24,1316.078035335353,-276700.3551,-81408.48437,-28947.31551
4126.650291,DSS24,1316.078035335353,-276752.4277,-81435.33878,-28962.56163
4127.650291,DSS24,1316.078035335353,-276804.4843,-81462.18806,-28977.80589
4128.650291,DSS24,1316.078035335353,-276856.525,-81489.03221,-28993.04829
4129.650291,DSS24,1316.078035335353,-276908.5497,-81515.87123,-29008.28883
4130.650291,DSS24,1316.078035335353,-276960.5585,-81542.70513,-29023.5275
4131.650291,DSS24,1316.078035335353,-277012.5514,-81569.5339,-29038.76431
4132.650291,DSS24,1316.078035335353,-277064.5283,-81596.35755,-29053.99925
4133.650291,DSS24,1316.078035335353,-277116.4893,-81623.17608,-29069.23234
4134.650291,DSS24,1316.078035335353,-277168.4344,-81649.98949,-29084.46356
4135.650291,DSS24,1316.078035335353,-277220.3636,-81676.79777,-29099.69291
4136.650291,DSS24,1316.078035335353,-277272.2769,-81703.60093,-29114.92041
4137.650291,DSS24,1316.078035335353,-277324.1743,-81730.39898,-29130.14604
4138.650291,DSS24,1316.078035335353,-277376.0559,-81757.19191,-29145.36981
4139.650291,DSS24,1316.078035335353,-277427.9215,-81783.97972,-29160.59172
4140.650291,DSS24,1316.078035335353,-277479.7713,-81810.76241,-29175.81176
4141.650291,DSS24,1316.078035335353,-277531.6052,-81837.53999,-29191.02994
4142.650291,DSS24,1316.078035335353,-277583.4233,-81864.31246,-29206.24626
4143.650291,DSS24,1316.078035335353,-277635.2255,-81891.07981,-29221.46071
4144.650291,DSS24,1316.078035335353,-277687.0119,-81917.84205,-29236.6733
4145.650291,DSS24,1316.078035335353,-277738.7825,-81944.59919,-29251.88403
4146.650291,DSS24,1316.078035335353,-277790.5372,-81971.35121,-29267.0929
4147.650291,DSS24,1316.078035335353,-277842.2761,-81998.09812,-29282.2999
4148.650291,DSS24,1316.078035335353,-277893.9992,-82024.83993,-29297.50505
4149.650291,DSS24,1316.078035335353,-277945.7065,-82051.57663,-29312.70832
4150.650291,DSS24,1316.078035335353,-277997.398,-82078.30823,-29327.90974
4151.650291,DSS24,1316.078035335353,-278049.0737,-82105.03472,-29343.10929
4152.650291,DSS24,1316.078035335353,-278100.7336,-82131.75611,-29358.30698
4153.650291,DSS24,1316.078035335353,-278152.3777,-82158.47239,-29373.50281
4154.650291,DSS24,1316.078035335353,-278204.0061,-82185.18358,-29388.69677
4155.650291,DSS24,1316.078035335353,-278255.6187,-82211.88966,-29403.88887
4156.650291,DSS24,1316.078035335353,-278307.2155,-82238.59065,-29419.07911
4157.650291,DSS24,1316.078035335353,-278358.7967,-82265.28653,-29434.26749
4158.650291,DSS24,1316.078035335353,-278410.362,-82291.97732,-29449.454
4159.650291,DSS24,1316.078035335353,-278461.9116,-82318.66302,-29464.63865
4160.650291,DSS24,1316.078035335353,-278513.4455,-82345.34362,-29479.82144
4161.650291,DSS24,1316.078035335353,-278564.9637,-82372.01912,-29495.00237
4162.650291,DSS24,1316.078035335353,-278616.4662,-82398.68953,-29510.18143
4163.650291,DSS24,1316.078035335353,-278667.9529,-82425.35485,-29525.35863
4164.650291,DSS24,1316.078035335353,-278719.424,-82452.01508,-29540.53397
4165.650291,DSS24,1316.078035335353,-278770.8793,-82478.67022,-29555.70744
4166.650291,DSS24,1316.078035335353,-278822.319,-82505.32027,-29570.87906
4167.650291,DSS24,1316.078035335353,-278873.743,-82531.96523,-29586.04881
4168.650291,DSS24,1316.078035335353,-278925.1513,-82558.60511,-29601.21669
4169.650291,DSS24,1316.078035335353,-278976.5439,-82585.2399,-29616.38272
4170.650291,DSS24,1316.078035335353,-279027.9209,-82611.8696,-29631.54688
4171.650291,DSS24,1316.078035335353,-279079.2823,-82638.49422,-29646.70918
4172.650291,DSS24,1316.078035335353,-279130.6279,-82665.11376,-29661.86962
4173.650291,DSS24,1316.078035335353,-279181.958,-82691.72821,-29677.02819
4174.650291,DSS24,1316.078035335353,-279233.2724,-82718.33759,-29692.1849
4175.650291,DSS24,1316.078035335353,-279284.5712,-82744.94188,-29707.33975
4176.650291,DSS24,1316.078035335353,-279335.8544,-82771.5411,-29722.49274
4177.650291,DSS24,1316.078035335353,-279387.122,-82798.13524,-29737.64386
4178.650291,DSS24,1316.078035335353,-279438.3739,-82824.7243,-29752.79312
4179.650291,DSS24,1316.078035335353,-279489.6103,-82851.30828,-29767.94052
4180.650291,DSS24,1316.078035335353,-279540.831,-82877.88719,-29783.08605
4181.650291,DSS24,1316.078035335353,-279592.0362,-82904.46103,-29798.22973
4182.650291,DSS24,1316.078035335353,-279643.2258,-82931.02979,-29813.37154
4183.650291,DSS24,1316.078035335353,-279694.3999,-82957.59348,-29828.51149
4184.650291,DSS24,1316.078035335353,-279745.5584,-82984.1521,-29843.64957
4185.650291,DSS24,1316.078035335353,-279796.7013,-83010.70566,-29858.7858
4186.650291,DSS24,1316.078035335353,-279847.8286,-83037.25414,-29873.92016
4187.650291,DSS24,1316.078035335353,-279898.9405,-83063.79755,-29889.05265
4188.650291,DSS24,1316.078035335353,-279950.0368,-83090.3359,-29904.18329
4189.650291,DSS24,1316.078035335353,-280001.1175,-83116.86918,-29919.31206
4190.650291,DSS24,1316.078035335353,-280052.1827,-83143.39739,-29934.43897
4191.650291,DSS24,1316.078035335353,-280103.2325,-83169.92055,-29949.56402
4192.650291,DSS24,1316.078035335353,-280154.2667,-83196.43863,-29964.68721
4193.650291,DSS24,1316.078035335353,-280205.2854,-83222.95166,-29979.80853
4194.650291,DSS24,1316.078035335353,-280256.2886,-83249.45963,-29994.92799
4195.650291,DSS24,1316.078035335353,-280307.2763,-83275.96253,-30010.04559
4196.650291,DSS24,1316.078035335353,-280358.2485,-83302.46038,-30025.16132
4197.650291,DSS24,1316.078035335353,-280409.2053,-83328.95316,-30040.2752
4198.650291,DSS24,1316.078035335353,-280460.1466,-83355.4409,-30055.38721
4199.650291,DSS24,1316.078035335353,-280511.0724,-83381.92357,-30070.49736
4200.650291,DSS24,1316.078035335353,-280561.9828,-83408.40119,-30085.60564
4201.650291,DSS24,1316.078035335353,-280612.8777,-83434.87375,-30100.71206
4202.650291,DSS24,1316.078035335353,-280663.7572,-83461.34127,-30115.81662
4203.650291,DSS24,1316.078035335353,-280714.6212,-83487.80373,-30130.91932
4204.650291,DSS24,1316.078035335353,-280765.4699,-83514.26113,-30146.02016
4205.650291,DSS24,1316.078035335353,-280816.3031,-83540.71349,-30161.11913
4206.650291,DSS24,1316.078035335353,-280867.1208,-83567.1608,-30176.21624
4207.650291,DSS24,1316.078035335353,-280917.9232,-83593.60306,-30191.31149
4208.650291,DSS24,1316.078035335353,-280968.7102,-83620.04027,-30206.40488
4209.650291,DSS24,1316.078035335353,-281019.4817,-83646.47244,-30221.4964
4210.650291,DSS24,1316.078035335353,-281070.2379,-83672.89956,-30236.58606
4211.650291,DSS24,1316.078035335353,-281120.9787,-83699.32163,-30251.67386
4212.650291,DSS24,1316.078035335353,-281171.7042,-83725.73867,-30266.7598
4213.650291,DSS24,1316.078035335353,-281222.4142,-83752.15065,-30281.84387
4214.650291,DSS24,1316.078035335353,-281273.1089,-83778.5576,-30296.92608
4215.650291,DSS24,1316.078035335353,-281323.7882,-83804.95951,-30312.00643
4216.650291,DSS24,1316.078035335353,-281374.4522,-83831.35638,-30327.08492
4217.650291,DSS24,1316.078035335353,-281425.1009,-83857.7482,-30342.16154
4218.650291,DSS24,1316.078035335353,-281475.7342,-83884.13499,-30357.2363
4219.650291,DSS24,1316.078035335353,-281526.3522,-83910.51675,-30372.3092
4220.650291,DSS24,1316.078035335353,-281576.9548,-83936.89346,-30387.38024
4221.650291,DSS24,1316.078035335353,-281627.5422,-83963.26515,-30402.44941
4222.650291,DSS24,1316.078035335353,-281678.1142,-83989.63179,-30417.51673
4223.650291,DSS24,1316.078035335353,-281728.6709,-84015.99341,-30432.58217
4224.650291,DSS24,1316.078035335353,-281779.2124,-84042.34999,-30447.64576
4225.650291,DSS24,1316.078035335353,-281829.7385,-84068.70154,-30462.70749
4226.650291,DSS24,1316.078035335353,-281880.2494,-84095.04806,-30477.76735
4227.650291,DSS24,1316.078035335353,-281930.745,-84121.38955,-30492.82535
4228.650291,DSS24,1316.078035335353,-281981.2253,-84147.72602,-30507.88149
4229.650291,DSS24,1316.078035335353,-282031.6903,-84174.05745,-30522.93576
4230.650291,DSS24,1316.078035335353,-282082.1401,-84200.38386,-30537.98817
4231.650291,DSS24,1316.078035335353,-282132.5747,-84226.70524,-30553.03873
4232.650291,DSS24,1316.078035335353,-282182.994,-84253.0216,-30568.08741
4233.650291,DSS24,1316.078035335353,-282233.398,-84279.33294,-30583.13424
4234.650291,DSS24,1316.078035335353,-282283.7868,-84305.63925,-30598.1792
4235.650291,DSS24,1316.078035335353,-282334.1605,-84331.94054,-30613.2223
4236.650291,DSS24,1316.078035335353,-282384.5188,-84358.23681,-30628.26354
4237.650291,DSS24,1316.078035335353,-282434.862,-84384.52806,-30643.30292
4238.650291,DSS24,1316.078035335353,-282485.19,-84410.81429,-30658.34043
4239.650291,DSS24,1316.078035335353,-282535.5028,-84437.0955,-30673.37608
4240.650291,DSS24,1316.078035335353,-282585.8004,-84463.37169,-30688.40987
4241.650291,DSS24,1316.078035335353,-282636.0828,-84489.64287,-30703.4418
4242.650291,DSS24,1316.078035335353,-282686.35,-84515.90903,-30718.47186
4243.650291,DSS24,1316.078035335353,-282736.602,-84542.17018,-30733.50006
4244.650291,DSS24,1316.078035335353,-282786.8389,-84568.42631,-30748.5264
4245.650291,DSS24,1316.078035335353,-282837.0606,-84594.67743,-30763.55088
4246.650291,DSS24,1316.078035335353,-282887.2672,-84620.92354,-30778.57349
4247.650291,DSS24,1316.078035335353,-282937.4586,-84647.16464,-30793.59425
4248.650291,DSS24,1316.078035335353,-282987.6349,-84673.40073,-30808.61314
4249.650291,DSS24,1316.078035335353,-283037.7961,-84699.63181,-30823.63016
4250.650291,DSS24,1316.078035335353,-283087.9421,-84725.85788,-30838.64533
4251.650291,DSS24,1316.078035335353,-283138.073,-84752.07895,-30853.65863
4252.650291,DSS24,1316.078035335353,-283188.1888,-84778.29501,-30868.67007
4253.650291,DSS24,1316.078035335353,-283238.2895,-84804.50606,-30883.67965
4254.650291,DSS24,1316.078035335353,-283288.375,-84830.71211,-30898.68737
4255.650291,DSS24,1316.078035335353,-283338.4455,-84856.91315,-30913.69322
4256.650291,DSS24,1316.078035335353,-283388.5009,-84883.1092,-30928.69721
4257.650291,DSS24,1316.078035335353,-283438.5413,-84909.30024,-30943.69934
4258.650291,DSS24,1316.078035335353,-283488.5665,-84935.48628,-30958.6996
4259.650291,DSS24,1316.078035335353,-283538.5767,-84961.66732,-30973.69801
4260.650291,DSS24,1316.078035335353,-283588.5718,-84987.84336,-30988.69455
4261.650291,DSS24,1316.078035335353,-283638.5518,-85014.0144,-31003.68923
4262.650291,DSS24,1316.078035335353,-283688.5168,-85040.18045,-31018.68204
4263.650291,DSS24,1316.078035335353,-283738.4668,-85066.3415,-31033.673
4264.650291,DSS24,1316.078035335353,-283788.4017,-85092.49755,-31048.66209
4265.650291,DSS24,1316.078035335353,-283838.3216,-85118.64861,-31063.64932
4266.650291,DSS24,1316.078035335353,-283888.2265,-85144.79468,-31078.63468
4267.650291,DSS24,1316.078035335353,-283938.1163,-85170.93575,-31093.61819
4268.650291,DSS24,1316.078035335353,-283987.9912,-85197.07183,-31108.59983
4269.650291,DSS24,1316.078035335353,-284037.851,-85223.20292,-31123.57961
4270.650291,DSS24,1316.078035335353,-284087.6959,-85249.32902,-31138.55753
4271.650291,DSS24,1316.078035335353,-284137.5257,-85275.45013,-31153.53358
4272.650291,DSS24,1316.078035335353,-284187.3406,-85301.56626,-31168.50777
4273.650291,DSS24,1316.078035335353,-284237.1404,-85327.67739,-31183.4801
4274.650291,DSS24,1316.078035335353,-284286.9253,-85353.78354,-31198.45057
4275.650291,DSS24,1316.078035335353,-284336.6953,-85379.88471,-31213.41917
4276.650291,DSS24,1316.078035335353,-284386.4503,-85405.98089,-31228.38592
4277.650291,DSS24,1316.078035335353,-284436.1903,-85432.07208,-31243.3508
4278.650291,DSS24,1316.078035335353,-284485.9154,-85458.15829,-31258.31381
4279.650291,DSS24,1316.078035335353,-284535.6255,-85484.23952,-31273.27497
4280.650291,DSS24,1316.078035335353,-284585.3207,-85510.31577,-31288.23426
