Time (sec),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
177999.01746,0.0,0,4079.712245270957,6374.364438961315,4878.839721735236,-203000.0,-46500.0,-10000.0
178059.01746,0.0,0,4054.108329058203,6382.189262850376,4889.940378441052,-203000.0,-46500.0,-10000.0
178119.01746,0.0,0,4028.473247363837,6389.89191282044,4901.054547037375,-203000.0,-46500.0,-10100.0
178179.01746,0.0,0,4002.8074909189136,6397.472241420071,4912.182014766248,-203000.0,-46600.0,-10100.0
178239.01746,0.0,0,3977.111551041681,6404.930103539435,4923.322568615131,-203000.0,-46600.0,-10100.0
178299.01746,0.0,0,3951.385919628198,6412.265356413057,4934.4759953209705,-204000.0,-46600.0,-10100.0
178359.01746,0.0,0,3925.6310891428743,6419.477859622577,4945.642081374309,-204000.0,-46700.0,-10100.0
178419.01746,0.0,0,3899.847552609109,6426.567475099416,4956.820613023331,-204000.0,-46700.0,-10200.0
178479.01746,0.0,0,3874.03580359982,6433.534067127429,4968.011376277981,-204000.0,-46700.0,-10200.0
178539.01746,0.0,0,3848.196336227961,6440.37750234551,4979.214156914064,-204000.0,-46800.0,-10200.0
178599.01746,0.0,0,3822.329645137131,6447.097649750131,4990.428740477327,-204000.0,-46800.0,-10200.0
178659.01746,0.0,0,3796.436225492071,6453.694380697855,5001.6549122875695,-204000.0,-46800.0,-10200.0
178719.01746,0.0,0,3770.516572969152,6460.167568907807,5012.8924574427765,-204000.0,-46900.0,-10200.0
178779.01746,0.0,0,3744.571183746954,6466.517090464078,5024.141160823197,-204000.0,-46900.0,-10300.0
178839.01746,0.0,0,3718.6005544967184,6472.742823818105,5035.400807095484,-204000.0,-46900.0,-10300.0
178899.01746,0.0,0,3692.605182372871,6478.844649790994,5046.671180716807,-204000.0,-47000.0,-10300.0
178959.01746,0.0,0,3666.585565003453,6484.82245157581,5057.952065938995,-204000.0,-47000.0,-10300.0
179019.01746,0.0,0,3640.5422004806665,6490.676114739801,5069.243246812641,-204000.0,-47000.0,-10300.0
179079.01746,0.0,0,3614.475587351301,6496.405527226593,5080.544507191249,-205000.0,-47100.0,-10300.0
179139.01746,0.0,0,3588.386224607161,6502.010579358345,5091.8556307353865,-205000.0,-47100.0,-10400.0
179199.01746,0.0,0,3562.274611675582,6507.491163837829,5103.176400916794,-205000.0,-47100.0,-10400.0
179259.01746,0.0,0,3536.1412484098187,6512.847175750502,5114.506601022555,-205000.0,-47200.0,-10400.0
179319.01746,0.0,0,3509.986635079503,6518.078512566503,5125.846014159229,-205000.0,-47200.0,-10400.0
179379.01746,0.0,0,3483.811272361024,6523.185074142624,5137.194423257026,-205000.0,-47200.0,-10400.0
179439.01746,0.0,0,3457.615661328007,6528.1667627242205,5148.551611073933,-205000.0,-47300.0,-10400.0
179499.01746,0.0,0,3431.40030344169,6533.023482947083,5159.917360199886,-205000.0,-47300.0,-10500.0
179559.01746,0.0,0,3405.1657005412926,6537.75514183927,5171.291453060949,-205000.0,-47300.0,-10500.0
179619.01746,0.0,0,3378.912354834472,6542.361648822882,5182.673671923443,-205000.0,-47400.0,-10500.0
179679.01746,0.0,0,3352.6407688876666,6546.842915715792,5194.063798898143,-205000.0,-47400.0,-10500.0
179739.01746,0.0,0,3326.3514456164985,6551.198856733336,5205.46161594443,-205000.0,-47400.0,-10500.0
179799.01746,0.0,0,3300.044888276103,6555.429388489965,5216.866904874494,-205000.0,-47500.0,-10600.0
179859.01746,0.0,0,3273.721600451556,6559.534430000827,5228.279447357473,-206000.0,-47500.0,-10600.0
179919.01746,0.0,0,3247.382086048206,6563.513902683323,5239.699024923651,-206000.0,-47500.0,-10600.0
179979.01746,0.0,0,3221.026849281995,6567.367730358616,5251.125418968656,-206000.0,-47600.0,-10600.0
180039.01746,0.0,0,3194.6563946698675,6571.095839253083,5262.558410757612,-206000.0,-47600.0,-10600.0
180099.01746,0.0,0,3168.271227020072,6574.698157999724,5273.997781429349,-206000.0,-47600.0,-10600.0
180159.01746,0.0,0,3141.8718514225184,6578.174617639538,5285.443312000581,-206000.0,-47700.0,-10700.0
180219.01746,0.0,0,3115.4587732390683,6581.525151622844,5296.894783370118,-206000.0,-47700.0,-10700.0
180279.01746,0.0,0,3089.0324980939217,6584.749695810537,5308.351976323029,-206000.0,-47700.0,-10700.0
180339.01746,0.0,0,3062.5935318639085,6587.848188475334,5319.814671534859,-206000.0,-47800.0,-10700.0
180399.01746,0.0,0,3036.1423806687685,6590.820570302954,5331.282649575837,-206000.0,-47800.0,-10700.0
180459.01746,0.0,0,3009.679550861533,6593.666784393244,5342.755690915045,-206000.0,-47800.0,-10700.0
180519.01746,0.0,0,2983.2055490187854,6596.386776261275,5354.233575924648,-206000.0,-47900.0,-10800.0
180579.01746,0.0,0,2956.7208819309835,6598.980493838382,5365.71608488408,-206000.0,-47900.0,-10800.0
180639.01746,0.0,0,2930.226056592718,6601.447887473165,5377.202997984278,-207000.0,-47900.0,-10800.0
180699.01746,0.0,0,2903.7215801930715,6603.788909932436,5388.694095331852,-207000.0,-48000.0,-10800.0
180759.01746,0.0,0,2877.2079601058767,6606.003516402117,5400.1891569533145,-207000.0,-48000.0,-10800.0
180819.01746,0.0,0,2850.685703879968,6608.091664488121,5411.687962799307,-207000.0,-48000.0,-10800.0
180879.01746,0.0,0,2824.155319229537,6610.05331421713,5423.190292748777,-207000.0,-48100.0,-10900.0
180939.01746,0.0,0,2797.617314024375,6611.888428037388,5434.695926613214,-207000.0,-48100.0,-10900.0
180999.01746,0.0,0,2771.0721962801235,6613.5969708194025,5446.204644140872,-207000.0,-48100.0,-10900.0
181059.01746,0.0,0,2744.520474148607,6615.178909856631,5457.716225020962,-207000.0,-48200.0,-10900.0
181119.01746,0.0,0,2717.9626559080702,6616.634214866095,5469.230448887888,-207000.0,-48200.0,-10900.0
181179.01746,0.0,0,2691.399249953465,6617.962857988965,5480.747095325452,-207000.0,-48200.0,-10900.0
181239.01746,0.0,0,2664.830764786677,6619.164813791096,5492.265943871096,-207000.0,-48300.0,-11000.0
181299.01746,0.0,0,2638.257709006853,6620.2400592635095,5503.786774020095,-207000.0,-48300.0,-11000.0
181359.01746,0.0,0,2611.6805913006374,6621.188573822837,5515.309365229787,-207000.0,-48300.0,-11000.0
181419.01746,0.0,0,2585.0999204323984,6622.010339311713,5526.833496923814,-208000.0,-48400.0,-11000.0
181479.01746,0.0,0,2558.5162052345545,6622.705339999124,5538.358948496314,-208000.0,-48400.0,-11000.0
181539.01746,0.0,0,2531.929954597791,6623.273562580707,5549.885499316164,-208000.0,-48400.0,-11100.0
181599.01746,0.0,0,2505.34167746134,6623.714996179007,5561.4129287311935,-208000.0,-48500.0,-11100.0
181659.01746,0.0,0,2478.7518828031925,6624.029632343683,5572.9410160724265,-208000.0,-48500.0,-11100.0
181719.01746,0.0,0,2452.161079630425,6624.217465051673,5584.469540658278,-208000.0,-48500.0,-11100.0
181779.01746,0.0,0,2425.569776969418,6624.278490707302,5595.998281798793,-208000.0,-48600.0,-11100.0
181839.01746,0.0,0,2398.9784838560813,6624.212708142362,5607.527018799887,-208000.0,-48600.0,-11100.0
181899.01746,0.0,0,2372.387709326175,6624.020118616123,5619.055530967538,-208000.0,-48600.0,-11200.0
181959.01746,0.0,0,2345.79796240552,6623.700725815317,5630.583597612034,-208000.0,-48700.0,-11200.0
182019.01746,0.0,0,2319.209752100277,6623.254535854065,5642.110998052187,-208000.0,-48700.0,-11200.0
182079.01746,0.0,0,2292.623587387161,6622.681557273758,5653.637511619576,-208000.0,-48700.0,-11200.0
182139.01746,0.0,0,2266.039977203758,6621.981801042894,5665.162917662742,-208000.0,-48800.0,-11200.0
182199.01746,0.0,0,2239.4594304387533,6621.155280556872,5676.686995551429,-208000.0,-48800.0,-11200.0
182259.01746,0.0,0,2212.882455922157,6620.20201163773,5688.20952468082,-209000.0,-48800.0,-11300.0
182319.01746,0.0,0,2186.3095624156317,6619.122012533845,5699.730284475731,-209000.0,-48900.0,-11300.0
182379.01746,0.0,0,2159.7412586026994,6617.915303919585,5711.2490543948525,-209000.0,-48900.0,-11300.0
182439.01746,0.0,0,2133.17805307904,6616.581908894911,5722.765613934964,-209000.0,-48900.0,-11300.0
182499.01746,0.0,0,2106.6204543426984,6615.121852984934,5734.279742635169,-209000.0,-49000.0,-11300.0
182559.01746,0.0,0,2080.068970784428,6613.535164139429,5745.791220081095,-209000.0,-49000.0,-11300.0
182619.01746,0.0,0,2053.524110677914,6611.8218727323,5757.299825909118,-209000.0,-49000.0,-11400.0
182679.01746,0.0,0,2026.98638217002,6609.982011560993,5768.805339810602,-209000.0,-49100.0,-11400.0
182739.01746,0.0,0,2000.4562932711208,6608.015615845876,5780.307541536085,-209000.0,-49100.0,-11400.0
182799.01746,0.0,0,1973.934351845347,6605.922723229563,5791.80621089951,-209000.0,-49100.0,-11400.0
182859.01746,0.0,0,1947.4210656008304,6603.703373776187,5803.301127782452,-209000.0,-49200.0,-11400.0
182919.01746,0.0,0,1920.916942080048,6601.357609970638,5814.792072138307,-209000.0,-49200.0,-11400.0
182979.01746,0.0,0,1894.4224886500688,6598.8854767177545,5826.278823996523,-209000.0,-49200.0,-11500.0
183039.01746,0.0,0,1867.938212492852,6596.287021341456,5837.7611634667965,-210000.0,-49300.0,-11500.0
183099.01746,0.0,0,1841.464620595506,6593.562293583836,5849.238870743307,-210000.0,-49300.0,-11500.0
183159.01746,0.0,0,1815.002219740642,6590.711345604219,5860.711726108895,-210000.0,-49300.0,-11500.0
183219.01746,0.0,0,1788.5515164966437,6587.734231978156,5872.179509939276,-210000.0,-49400.0,-11500.0
183279.01746,0.0,0,1762.113017207931,6584.631009696375,5883.642002707267,-210000.0,-49400.0,-11600.0
183339.01746,0.0,0,1735.687227985341,6581.401738163704,5895.098984986958,-210000.0,-49400.0,-11600.0
183399.01746,0.0,0,1709.27465469639,6578.046479197919,5906.55023745793,-210000.0,-49500.0,-11600.0
183459.01746,0.0,0,1682.8758029556134,6574.56529702857,5917.995540909444,-210000.0,-49500.0,-11600.0
183519.01746,0.0,0,1656.491178114843,6570.958258295745,5929.434676244657,-210000.0,-49500.0,-11600.0
183579.01746,0.0,0,1630.1212852535973,6567.225432048802,5940.867424484788,-210000.0,-49600.0,-11600.0
183639.01746,0.0,0,1603.7666291693845,6563.366889745041,5952.2935667733245,-210000.0,-49600.0,-11700.0
183699.01746,0.0,0,1577.4277143680006,6559.382705248336,5963.712884380226,-210000.0,-49600.0,-11700.0
183759.01746,0.0,0,1551.1050450539396,6555.272954827726,5975.125158706078,-210000.0,-49700.0,-11700.0
183819.01746,0.0,0,1524.7991251207,6551.0377171559485,5986.5301712863065,-211000.0,-49700.0,-11700.0
183879.01746,0.0,0,1498.510458141157,6546.677073307944,5997.92770379534,-211000.0,-49700.0,-11700.0
183939.01746,0.0,0,1472.2395473578804,6542.191106759288,6009.317538050813,-211000.0,-49800.0,-11700.0
183999.01746,0.0,0,1445.986895673569,6537.579903384607,6020.699456017711,-211000.0,-49800.0,-11800.0
184059.01746,0.0,0,1419.753005641387,6532.843551455931,6032.073239812564,-211000.0,-49800.0,-11800.0
184119.01746,0.0,0,1393.5383794553131,6527.982141640996,6043.438671707625,-211000.0,-49900.0,-11800.0
184179.01746,0.0,0,1367.343518940591,6522.995767001523,6054.795534135015,-211000.0,-49900.0,-11800.0
184239.01746,0.0,0,1341.16892554408,6517.884522991419,6066.143609690904,-211000.0,-49900.0,-11800.0
184299.01746,0.0,0,1315.0151003246797,6512.648507454969,6077.482681139663,-211000.0,-50000.0,-11800.0
184359.01746,0.0,0,1288.8825439436928,6507.287820624945,6088.812531418045,-211000.0,-50000.0,-11900.0
184419.01746,0.0,0,1262.7717566553038,6501.802565120697,6100.132943639305,-211000.0,-50000.0,-11900.0
184479.01746,0.0,0,1236.6832382969756,6496.192845946191,6111.443701097374,-211000.0,-50100.0,-11900.0
184539.01746,0.0,0,1210.6174882798427,6490.458770487984,6122.744587271017,-211000.0,-50100.0,-11900.0
184599.01746,0.0,0,1184.5750055792228,6484.6004485131925,6134.035385827948,-212000.0,-50100.0,-11900.0
184659.01746,0.0,0,1158.556288725014,6478.617992167368,6145.315880628994,-212000.0,-50200.0,-11900.0
184719.01746,0.0,0,1132.5618357921785,6472.511515972366,6156.585855732224,-212000.0,-50200.0,-12000.0
184779.01746,0.0,0,1106.592144391162,6466.281136824142,6167.845095397094,-212000.0,-50200.0,-12000.0
184839.01746,0.0,0,1080.647711658436,6459.92697399052,6179.093384088558,-212000.0,-50300.0,-12000.0
184899.01746,0.0,0,1054.729034246945,6453.449149108917,6190.330506481204,-212000.0,-50300.0,-12000.0
184959.01746,0.0,0,1028.8366083165688,6446.847786183991,6201.556247463386,-212000.0,-50300.0,-12000.0
185019.01746,0.0,0,1002.9709295246894,6440.123011585298,6212.770392141322,-212000.0,-50400.0,-12100.0
185079.01746,0.0,0,977.132493016668,6433.274954044848,6223.972725843215,-212000.0,-50400.0,-12100.0
185139.01746,0.0,0,951.3217934163358,6426.303744654651,6235.16303412338,-212000.0,-50400.0,-12100.0
185199.01746,0.0,0,925.5393248165932,6419.209516864208,6246.341102766319,-212000.0,-50500.0,-12100.0
185259.01746,0.0,0,899.7855807699043,6411.992406477957,6257.506717790841,-212000.0,-50500.0,-12100.0
185319.01746,0.0,0,874.0610542788663,6404.652551652671,6268.659665454154,-212000.0,-50500.0,-12100.0
185379.01746,0.0,0,848.3662377867413,6397.190092894804,6279.799732255964,-212000.0,-50600.0,-12200.0
185439.01746,0.0,0,822.7016231680818,6389.605173057822,6290.926704942544,-213000.0,-50600.0,-12200.0
185499.01746,0.0,0,797.0677017192902,6381.897937339458,6302.040370510827,-213000.0,-50600.0,-12200.0
185559.01746,0.0,0,771.4649641491765,6374.068533278916,6313.1405162124975,-213000.0,-50700.0,-12200.0
185619.01746,0.0,0,745.8939005696325,6366.117110754081,6324.226929558035,-213000.0,-50700.0,-12200.0
185679.01746,0.0,0,720.3550004862068,6358.043821978621,6335.299398320803,-213000.0,-50700.0,-12200.0
185739.01746,0.0,0,694.8487527887542,6349.848821499089,6346.3577105411,-213000.0,-50800.0,-12300.0
185799.01746,0.0,0,669.3756457420322,6341.532266191949,6357.401654530235,-213000.0,-50800.0,-12300.0
185859.01746,0.0,0,643.936166976423,6333.094315260592,6368.431018874556,-213000.0,-50800.0,-12300.0
185919.01746,0.0,0,618.5308034785639,6324.535130232281,6379.445592439506,-213000.0,-50900.0,-12300.0
185979.01746,0.0,0,593.1600415819921,6315.854874955043,6390.445164373684,-213000.0,-50900.0,-12300.0
186039.01746,209.7398656976882,1,567.8243669579037,6307.053715594562,6401.429524112846,-213000.0,-50900.0,-12300.0
186099.01746,209.7398656976882,1,542.5242646058059,6298.131820630975,6412.398461383964,-213000.0,-51000.0,-12400.0
186159.01746,209.7398656976882,1,517.2602188442597,6289.08936085566,6423.351766209233,-213000.0,-51000.0,-12400.0
186219.01746,209.7398656976882,1,492.0327133015669,6279.926509367948,6434.289228910115,-214000.0,-51000.0,-12400.0
186279.01746,209.7398656976882,1,466.8422309065716,6270.643441571838,6445.210640111322,-214000.0,-51100.0,-12400.0
186339.01746,209.7398656976882,1,441.689253879385,6261.240335172617,6456.115790744841,-214000.0,-51100.0,-12400.0
186399.01746,209.7398656976882,1,416.5742637221256,6251.717370173461,6467.004472053945,-214000.0,-51100.0,-12400.0
186459.01746,209.7398656976882,1,391.49774120976167,6242.074728871996,6477.876475597168,-214000.0,-51200.0,-12500.0
186519.01746,209.7398656976882,1,366.46016638086667,6232.312595856809,6488.731593252305,-214000.0,-51200.0,-12500.0
186579.01746,209.7398656976882,1,341.4620185284516,6222.431158003909,6499.5696172204,-214000.0,-51200.0,-12500.0
186639.01746,209.7398656976882,1,316.5037761907456,6212.430604473144,6510.390340029726,-214000.0,-51300.0,-12500.0
186699.01746,209.7398656976882,1,291.5859171421025,6202.311126704595,6521.193554539744,-214000.0,-51300.0,-12500.0
186759.01746,209.7398656976882,1,266.7089183838193,6192.072918414908,6531.979053945071,-214000.0,-51300.0,-12500.0
186819.01746,209.7398656976882,1,241.8732561349766,6181.716175593565,6542.74663177946,-214000.0,-51400.0,-12600.0
186879.01746,209.7398656976882,1,217.0794058233837,6171.241096499161,6553.49608191972,-214000.0,-51400.0,-12600.0
186939.01746,209.7398656976882,1,192.32784207643408,6160.647881655597,6564.227198589682,-214000.0,-51400.0,-12600.0
186999.01746,209.7398656976882,1,167.61903871204095,6149.936733848239,6574.939776364133,-214000.0,-51500.0,-12600.0
187059.01746,209.7398656976882,1,142.95346872953132,6139.107858120026,6585.6336101727575,-215000.0,-51500.0,-12600.0
187119.01746,209.7398656976882,1,118.33160430064436,6128.161461767573,6596.3084953040425,-215000.0,-51500.0,-12700.0
187179.01746,209.7398656976882,1,93.75391676046776,6117.097754337182,6606.964227409212,-215000.0,-51600.0,-12700.0
187239.01746,209.7398656976882,1,69.22087659838462,6105.916947620823,6617.600602506145,-215000.0,-51600.0,-12700.0
187299.01746,209.7398656976882,1,44.73295344912231,6094.619255652106,6628.217416983258,-215000.0,-51600.0,-12700.0
187359.01746,209.7398656976882,1,20.29061608373877,6083.2048947021685,6638.814467603417,-215000.0,-51700.0,-12700.0
187419.01746,209.7398656976882,1,-4.105667599388198,6071.674083275522,6649.39155150784,-215000.0,-51700.0,-12700.0
187479.01746,209.7398656976882,1,-28.45543058345038,6060.027042105899,6659.94846621995,-215000.0,-51700.0,-12800.0
187539.01746,209.7398656976882,1,-52.75820674219312,6048.263994152007,6670.485009649276,-215000.0,-51800.0,-12800.0
187599.01746,209.7398656976882,1,-77.01353084882021,6036.385164593266,6681.000980095307,-215000.0,-51800.0,-12800.0
187659.01746,209.7398656976882,1,-101.22093858493736,6024.39078082549,6691.496176251373,-215000.0,-51800.0,-12800.0
187719.01746,209.7398656976882,1,-125.37996654938024,6012.281072456551,6701.970397208474,-215000.0,-51900.0,-12800.0
187779.01746,209.7398656976882,1,-149.490152267113,6000.0562713019735,6712.423442459134,-215000.0,-51900.0,-12800.0
187839.01746,209.7398656976882,1,-173.55103419812212,5987.716611380485,6722.855111901259,-215000.0,-51900.0,-12900.0
187899.01746,209.7398656976882,1,-197.56215174617452,5975.262328909563,6733.2652058419335,-216000.0,-51900.0,-12900.0
187959.01746,209.7398656976882,1,-221.52304526769285,5962.693662300891,6743.653525001269,-216000.0,-52000.0,-12900.0
188019.01746,209.7398656976882,1,-245.43325608051785,5950.01085215581,6754.019870516205,-216000.0,-52000.0,-12900.0
188079.01746,209.7398656976882,1,-269.29232647274284,5937.214141260689,6764.3640439443325,-216000.0,-52000.0,-12900.0
188139.01746,209.7398656976882,1,-293.09979971140547,5924.303774582307,6774.685847267672,-216000.0,-52100.0,-12900.0
188199.01746,209.7398656976882,1,-316.85522005126813,5911.279999263152,6784.985082896471,-216000.0,-52100.0,-13000.0
188259.01746,209.7398656976882,1,-340.558132743568,5898.143064616669,6795.261553673003,-216000.0,-52100.0,-13000.0
188319.01746,209.7398656976882,1,-364.2080840446615,5884.893222122526,6805.515062875315,-216000.0,-52200.0,-13000.0
188379.01746,209.7398656976882,1,-387.8046212247559,5871.5307254217705,6815.745414221012,-216000.0,-52200.0,-13000.0
188439.01746,209.7398656976882,1,-411.3472925765486,5858.055830311992,6825.9524118710015,-216000.0,-52200.0,-13000.0
188499.01746,209.7398656976882,1,-434.8356474239204,5844.468794742402,6836.135860433264,-216000.0,-52300.0,-13000.0
188559.01746,209.7398656976882,1,-458.2692361304985,5830.769878808923,6846.295564966567,-216000.0,-52300.0,-13100.0
188619.01746,209.7398656976882,1,-481.6476101082976,5816.9593447492,6856.431330984207,-216000.0,-52300.0,-13100.0
188679.01746,209.7398656976882,1,-504.9703218263321,5803.037456937561,6866.542964457747,-216000.0,-52400.0,-13100.0
188739.01746,209.7398656976882,1,-528.2369248191285,5789.004481879991,6876.630271820708,-217000.0,-52400.0,-13100.0
188799.01746,209.7398656976882,1,-551.4469736953083,5774.860688209004,6886.6930599722855,-217000.0,-52400.0,-13100.0
188859.01746,209.7398656976882,1,-574.6000241460974,5760.606346678518,6896.731136281043,-217000.0,-52500.0,-13100.0
188919.01746,209.7398656976882,1,-597.6956329538675,5746.241730158645,6906.7443085886125,-217000.0,-52500.0,-13200.0
188979.01746,209.7398656976882,1,-620.7333580005629,5731.767113630501,6916.73238521335,-217000.0,-52500.0,-13200.0
189039.01746,209.7398656976882,1,-643.7127582761964,5717.182774180926,6926.695174954018,-217000.0,-52600.0,-13200.0
189099.01746,209.7398656976882,1,-666.6333938873154,5702.488990997166,6936.632487093455,-217000.0,-52600.0,-13200.0
189159.01746,209.7398656976882,1,-689.4948260653687,5687.686045361558,6946.544131402205,-217000.0,-52600.0,-13200.0
189219.01746,209.7398656976882,1,-712.2966171751318,5672.774220646132,6956.42991814217,-217000.0,-52700.0,-13200.0
189279.01746,209.7398656976882,1,-735.0383307231145,5657.753802307162,6966.289658070253,-217000.0,-52700.0,-13300.0
189339.01746,209.7398656976882,1,-757.7195313658649,5642.6250778797485,6976.123162441958,-217000.0,-52700.0,-13300.0
189399.01746,209.7398656976882,1,-780.3397849183289,5627.38833697228,6985.93024301502,-217000.0,-52800.0,-13300.0
189459.01746,209.7398656976882,1,-802.898658362154,5612.043871260906,6995.710712053,-217000.0,-52800.0,-13300.0
189519.01746,209.7398656976882,1,-825.3957198540124,5596.591974483927,7005.464382328891,-218000.0,-52800.0,-13300.0
189579.01746,209.7398656976882,1,-847.8305387338073,5581.03294243621,7015.191067128684,-218000.0,-52900.0,-13400.0
189639.01746,209.7398656976882,1,-870.2026855329545,5565.367072963509,7024.890580254952,-218000.0,-52900.0,-13400.0
189699.01746,209.7398656976882,1,-892.5117319826227,5549.594665956738,7034.562736030423,-218000.0,-52900.0,-13400.0
189759.01746,209.7398656976882,1,-914.7572510218788,5533.716023346278,7044.207349301516,-218000.0,-53000.0,-13400.0
189819.01746,209.7398656976882,1,-936.9388168059044,5517.73144909616,7053.824235441898,-218000.0,-53000.0,-13400.0
189879.01746,209.7398656976882,1,-959.0560047141224,5501.64124919827,7063.413210356011,-218000.0,-53000.0,-13400.0
189939.01746,209.7398656976882,1,-981.1083913583666,5485.445731666461,7072.974090482612,-218000.0,-53100.0,-13500.0
189999.01746,209.7398656976882,1,-1003.0955545909314,5469.145206530693,7082.506692798263,-218000.0,-53100.0,-13500.0
190059.01746,209.7398656976882,1,-1025.017073512678,5452.739985831081,7092.010834820848,-218000.0,-53100.0,-13500.0
190119.01746,209.7398656976882,1,-1046.872528481123,5436.2303836119045,7101.486334613074,-218000.0,-53200.0,-13500.0
190179.01746,209.7398656976882,1,-1068.6615011184126,5419.616715915632,7110.933010785936,-218000.0,-53200.0,-13500.0
190239.01746,209.7398656976882,1,-1090.38357431937,5402.899300776844,7120.3506825022,-218000.0,-53200.0,-13500.0
190299.01746,209.7398656976882,1,-1112.0383322594623,5386.078458216161,7129.739169479858,-218000.0,-53300.0,-13600.0
190359.01746,209.7398656976882,1,-1133.6253604027966,5369.15451023409,7139.0982919956,-219000.0,-53300.0,-13600.0
190419.01746,209.7398656976882,1,-1155.144245510001,5352.127780804897,7148.427870888221,-219000.0,-53300.0,-13600.0
190479.01746,209.7398656976882,1,-1176.59457564616,5334.998595870391,7157.727727562074,-219000.0,-53300.0,-13600.0
190539.01746,209.7398656976882,1,-1197.9759401887318,5317.767283333658,7166.997683990488,-219000.0,-53400.0,-13600.0
190599.01746,209.7398656976882,1,-1219.2879298353523,5300.434173052831,7176.237562719165,-219000.0,-53400.0,-13600.0
190659.01746,209.7398656976882,1,-1240.530136611707,5282.999596834744,7185.447186869583,-219000.0,-53400.0,-13700.0
190719.01746,209.7398656976882,1,-1261.70215387932,5265.463888428594,7194.62638014238,-219000.0,-53500.0,-13700.0
190779.01746,209.7398656976882,1,-1282.803576343376,5247.827383519527,7203.774966820742,-219000.0,-53500.0,-13700.0
190839.01746,209.7398656976882,1,-1303.834000060428,5230.09041972225,7212.892771773742,-219000.0,-53500.0,-13700.0
190899.01746,209.7398656976882,1,-1324.7930224461552,5212.253336574551,7221.979620459709,-219000.0,-53600.0,-13700.0
190959.01746,209.7398656976882,1,-1345.680242283091,5194.316475530779,7231.035338929575,-219000.0,-53600.0,-13700.0
191019.01746,209.7398656976882,1,-1366.4952597282609,5176.280179955342,7240.059753830186,-219000.0,-53600.0,-13800.0
191079.01746,209.7398656976882,1,-1387.237676320859,5158.144795116112,7249.052692407637,-219000.0,-53700.0,-13800.0
191139.01746,209.7398656976882,1,-1407.90709498987,5139.910668177832,7258.013982510562,-219000.0,-53700.0,-13800.0
191199.01746,209.7398656976882,1,-1428.5031200616995,5121.578148195437,7266.943452593458,-220000.0,-53700.0,-13800.0
191259.01746,209.7398656976882,1,-1449.0253572676938,5103.147586107416,7275.840931719935,-220000.0,-53800.0,-13800.0
191319.01746,209.7398656976882,1,-1469.4734137517207,5084.619334729074,7284.70624956601,-220000.0,-53800.0,-13800.0
191379.01746,209.7398656976882,1,-1489.8468980777084,5065.993748745751,7293.539236423366,-220000.0,-53800.0,-13900.0
191439.01746,209.7398656976882,1,-1510.145420237092,5047.271184706086,7302.339723202591,-220000.0,-53900.0,-13900.0
191499.01746,209.7398656976882,1,-1530.3685916563031,5028.452001015162,7311.107541436417,-220000.0,-53900.0,-13900.0
191559.01746,209.7398656976882,1,-1550.5160252042338,5009.536557927624,7319.842523282959,-220000.0,-53900.0,-13900.0
191619.01746,209.7398656976882,1,-1570.587335199597,4990.525217540828,7328.544501528911,-220000.0,-54000.0,-13900.0
191679.01746,209.7398656976882,1,-1590.5821374183442,4971.418343787878,7337.213309592751,-220000.0,-54000.0,-13900.0
191739.01746,209.7398656976882,1,-1610.500049101002,4952.216302430681,7345.848781527931,-220000.0,-54000.0,-14000.0
191799.01746,209.7398656976882,1,-1630.3406889600335,4932.919461052905,7354.450752026067,-220000.0,-54100.0,-14000.0
191859.01746,209.7398656976882,1,-1650.1036771870863,4913.528189052993,7363.019056420077,-220000.0,-54100.0,-14000.0
191919.01746,209.7398656976882,1,-1669.7886354602938,4894.042857637072,7371.553530687351,-220000.0,-54100.0,-14000.0
191979.01746,209.7398656976882,1,-1689.3951869515315,4874.463839811817,7380.054011452896,-220000.0,-54200.0,-14000.0
192039.01746,209.7398656976882,1,-1708.9229563335907,4854.79151037736,7388.5203359924435,-221000.0,-54200.0,-14000.0
192099.01746,209.7398656976882,1,-1728.371569787393,4835.0262459200885,7396.952342235584,-221000.0,-54200.0,-14100.0
192159.01746,209.7398656976882,1,-1747.7406550091268,4815.168424805445,7405.349868768852,-221000.0,-54300.0,-14100.0
192219.01746,209.7398656976882,1,-1767.029841217413,4795.218427170655,7413.712754838838,-221000.0,-54300.0,-14100.0
192279.01746,209.7398656976882,1,-1786.2387591603497,4775.176634917501,7422.040840355245,-221000.0,-54300.0,-14100.0
192339.01746,209.7398656976882,1,-1805.367041122605,4755.043431704983,7430.333965893958,-221000.0,-54400.0,-14100.0
192399.01746,209.7398656976882,1,-1824.4143209324836,4734.819202941953,7438.591972700111,-221000.0,-54400.0,-14100.0
192459.01746,209.7398656976882,1,-1843.380233968884,4714.504335779785,7446.814702691102,-221000.0,-54400.0,-14200.0
192519.01746,209.7398656976882,1,-1862.2644171683144,4694.099219104928,7455.001998459637,-221000.0,-54400.0,-14200.0
192579.01746,209.7398656976882,1,-1881.0665090318255,4673.604243531487,7463.153703276735,-221000.0,-54500.0,-14200.0
192639.01746,209.7398656976882,1,-1899.7861496319588,4653.0198013937,7471.269661094735,-221000.0,-54500.0,-14200.0
192699.01746,209.7398656976882,1,-1918.4229806195967,4632.346286738488,7479.349716550276,-221000.0,-54500.0,-14200.0
