Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
85.63913203,670061.1068076537,0,2843.0873390399074,-4221.523735975231,89.99461232844419,3959.746345,-4655.729972,-4448.425512,4693.902386703839
86.63913203,695863.6929068548,0,2860.0108631417625,-4210.227181941482,82.6573663483266,4287.363317,-4410.502549,-4292.077183,4606.055538901747
87.63913203,717251.8669110363,0,2876.888878430119,-4198.850031746522,75.3398508544185,4600.40936,-4150.293355,-4121.113606,4536.860392032461
88.63913203,732935.1856568459,0,2893.7210618100016,-4187.39250318255,68.04220592554043,4897.443603,-3875.646439,-3935.77799,4488.058131520518
89.63913203,741801.0986711128,0,2910.507091063796,-4175.854815580443,60.76457126013156,5177.017819,-3587.189611,-3736.382462,4461.157158757114
90.63913203,743072.3679799809,0,2927.2466448574114,-4164.237189805556,53.50708617357645,5437.684504,-3285.638774,-3523.31287,4457.339387993021
91.63913203,736434.9834788969,0,2943.939402746437,-4152.539848253502,46.2698895955366,5678.006233,-2971.801836,-3297.033429,4477.381016398431
92.63913203,722101.5355720087,0,2960.585045182269,-4140.763014845882,39.0531200672915,5896.566344,-2646.582059,-3058.09108,4521.5998398609345
93.63913203,700790.0313829993,0,2977.183253518237,-4128.90691502601,31.8569157390873,6091.980981,-2310.980638,-2807.119416,4589.837409320937
94.63913203,673622.4188057946,0,2993.7337100156965,-4116.971775754591,24.681414367491698,6262.912469,-1966.09832,-2544.841983,4681.478064723024
95.63913203,0.0,0,3010.2360978501147,-4104.957825505382,17.526753312755545,6408.083954,-1613.135849,-2272.074799,4795.500191272078
96.63913203,0.0,0,3026.690101117136,-4092.8652942608073,10.393069536185749,6526.295185,-1253.39301,-1989.727857,4930.549900061052
97.63913203,0.0,0,3043.0954048386247,-4080.694413507569,3.2804995975222937,6616.43925,-888.2660616,-1698.805436,5085.025226090314
98.63913203,0.0,0,3059.4516949687013,-4068.445416232208,-3.8108203476770086,6677.520019,-519.2433684,-1400.40499,5257.159770104182
99.63913203,0.0,0,3075.75865839975,-4056.118536916645,-10.880754550640404,6708.669958,-147.8990401,-1095.714446,5445.097637707204
100.1082326,0.0,0,3083.391178782047,-4050.309221234768,-14.189857262116448,6712.758423,26.63310567,-950.9746977,5538.170380873463
101.1082326,0.0,0,3099.6251104367184,-4037.868353770081,-21.228128313574643,6696.992724,400.4799717,-637.3789476,5746.27108979592
102.1082326,0.0,0,3115.808946354748,-4025.350189600319,-28.244680204172028,6646.420776,776.745842,-316.7141186,5967.290910055494
103.1082326,0.0,0,3131.9423767297985,-4012.754968360051,-35.23937861641798,6560.698231,1153.744249,9.661088304,6200.894848576605
104.1082326,0.0,0,3148.0250927204497,-4000.082931158944,-42.21208965116307,6439.688501,1529.736707,340.314087,6446.726262204578
105.1082326,0.0,0,3164.0567864561,-3987.334320577153,-49.16267983016019,6283.499912,1902.952138,673.7492394,6704.4016601457815
106.1082326,0.0,0,3180.037151042865,-3974.5093806606687,-56.09101609862114,6092.522517,2271.614615,1008.425723,6973.509293311627
107.1082326,0.0,0,3195.965880569452,-3961.6083569166535,-62.996965827763006,5867.46144,2633.979879,1342.783248,7253.612252623441
108.1082326,0.0,0,3211.8426701130147,-3948.631496308739,-69.88039681734699,5609.362934,2988.380152,1675.275794,7544.256368580534
109.1082326,0.0,0,3227.667215744994,-3935.579047252296,-76.74117729821023,5319.629075,3333.275631,2004.412591,7844.982712627848
110.1082326,0.0,0,3243.4392145369293,-3922.4512596096806,-83.57917593478646,5000.017252,3667.309729,2328.804432,8155.343827071392
111.1082326,0.0,0,3259.158364566265,-3909.2483846854543,-90.39426182762122,4652.621729,3989.363871,2647.212205,8474.922116509382
112.1082326,0.0,0,3274.824364922122,-3895.970675221568,-97.1863045158782,4279.83633,4298.606782,2958.593554,8803.348186688114
113.1082326,0.0,0,3290.4369157110705,-3882.618385392529,-103.95517397983508,3884.299755,4594.53303,3262.143046,9140.316538169303
114.1082326,0.0,0,3305.995718062853,-3869.191770800529,-110.70074064337382,3468.827676,4876.986242,3557.321435,9485.595962254169
115.1082326,0.0,0,3321.5004741361254,-3855.6910884705567,-117.42287537646077,3036.337994,5146.164063,3843.870632,9839.032475793405
116.1082326,0.0,0,3336.95088712414,-3842.116596845477,-124.1214494976182,2589.776888,5402.604175,4121.8127,10200.543511805066
117.1082326,0.0,0,3352.3466612604425,-3828.46855578108,-130.79633477638822,2132.05316,5647.153063,4391.433208,10570.103184410707
118.094466,0.0,0,3367.476684848696,-3814.9366189329926,-137.35600308683365,1672.447436,5877.770421,4649.696726,10942.466255258769
119.094466,0.0,0,3382.763060451813,-3801.1432677077055,-143.9834582947151,1200.86585,6097.559614,4900.645816,11322.247069039655
120.094466,0.0,0,3397.993920223156,-3787.277151393423,-150.5868444428022,725.7896108,6299.720009,5137.39988,11698.332837758036
121.094466,0.0,0,3413.1689725991573,-3773.338535428491,-157.16603512281517,248.7789951,6485.267464,5360.582199,12070.538784841909
122.094466,0.0,0,3428.2879270845788,-3759.327686639116,-163.72090438964665,-228.8477907,6655.225876,5570.85756,12438.76833660055
123.094466,0.0,0,3443.350494258054,-3745.24487323425,-170.25132676377393,-705.9892831,6810.602567,5768.908036,12802.989873688504
124.094466,0.0,0,3458.356385777639,-3731.090364800464,-176.75717723365892,-1181.734418,6952.371088,5955.414842,13163.218639612707
125.094466,0.0,0,3473.305314386331,-3716.864432296778,-183.23833125814235,-1655.336943,7081.459971,6131.045275,13519.50290444674
126.094466,0.0,0,3488.1969939175588,-3702.567348049484,-189.69466476882823,-2126.191647,7198.746041,6296.44371,13871.913510189663
127.094466,0.0,0,3503.031139300674,-3688.199385746927,-196.12605417245777,-2593.812933,7305.051127,6452.22579,14220.5360912263
128.094466,0.0,0,3517.807466566398,-3673.7608204342646,-202.5323763532765,-3057.815918,7401.141205,6598.975,14565.465332738686
129.094466,0.0,0,3532.5256928522613,-3659.251928508207,-208.91350867539015,-3517.900033,7487.727244,6737.241024,14906.800809694145
130.094466,0.0,0,3547.18553640802,-3644.672987711722,-215.26932898511225,-3973.834956,7565.467172,6867.539369,15244.644000430331
131.094466,0.0,0,3561.7867166010474,-3630.0242771287194,-221.59971561330397,-4425.448652,7634.968539,6990.351878,15579.096179479884
132.094466,0.0,0,3576.3289539217058,-3615.306077178707,-227.90454737770096,-4872.61727,7696.791586,7106.127839,15910.25697091191
133.094466,0.0,0,3590.811969988697,-3600.518669611426,-234.1837035852352,-5315.256657,7751.452479,7215.285474,16238.223374967194
134.094466,0.0,0,3605.235487554396,-3585.662337501456,-240.4370640343436,-5753.315257,7799.426581,7318.213646,16563.089152597317
135.094466,0.0,0,3619.59923051015,-3570.737365242793,-246.66450901727129,-6186.768177,7841.151646,7415.273681,16884.944458411657
136.094466,0.0,0,3633.902923891572,-3555.744038543409,-252.86591932236024,-6615.612252,7877.030882,7506.801208,17203.87565787097
137.094466,0.0,0,3648.1462938837967,-3540.6826444197823,-259.041176236334,-7039.861933,7907.435834,7593.107983,17519.965267453244
138.094466,0.0,0,3662.3290678267313,-3525.553471191401,-265.1901615465688,-7459.54588,7932.709079,7674.483644,17833.291988937348
139.094466,0.0,0,3676.4509742202654,-3510.356808475247,-271.31275754335707,-7874.704133,7953.166718,7751.197386,18143.930802237108
140.094466,0.0,0,3690.511742729479,-3495.092947180247,-277.40884702216,-8285.385762,7969.100667,7823.499537,18451.953092112428
141.094466,0.0,0,3704.511104189805,-3479.7621795017094,-283.4783132858517,-8691.646928,7980.78076,7891.623028,18757.42680560103
142.094466,0.0,0,3718.4487906121904,-3464.3647989157275,-289.521040146954,-9093.549275,7988.45666,7955.784767,19060.416618123076
143.094466,0.0,0,3732.324535188226,-3448.9011001735607,-295.53691192985866,-9491.158605,7992.359609,8016.186895,19360.98410765335
144.094466,0.0,0,3746.138072295252,-3433.3713792959943,-301.5258134730436,-9884.543776,7992.704013,8073.017962,19659.187927460076
145.094466,0.0,0,3759.889137501439,-3417.7759335676733,-307.48763013127586,-10273.7758,7989.68888,8126.45399,19955.08397132481
146.094466,0.0,0,3773.577467570859,-3402.1150615314077,-313.4222477778078,-10658.92711,7983.499129,8176.659459,20248.72554668558
147.094466,0.0,0,3787.202800468518,-3386.38906298246,-319.32955280656074,-11040.07094,7974.306774,8223.788213,20540.163525046668
148.094466,0.0,0,3800.764875365371,-3370.598238962809,-325.20943213429973,-11417.28082,7962.272004,8267.984275,20829.4464837257
149.094466,0.0,0,3814.263432643321,-3354.7428917553816,-331.0617732027988,-11790.63019,7947.54415,8309.382614,21116.62086027474
150.094466,0.0,0,3827.698213900183,-3338.823324878268,-336.88646398099604,-12160.19205,7930.262579,8348.109824,21401.731068344587
151.094466,0.0,0,3841.068961954636,-3322.839843078916,-342.683392967137,-12526.03872,7910.55749,8384.284765,21684.819638302168
152.094466,0.0,0,3854.37542085114,-3306.7927523282897,-348.45244919090965,-12888.2416,7888.55065,8418.019138,21965.927312362102
153.094466,0.0,0,3867.6173358648393,-3290.6823598150177,-354.1935222155689,-13246.87102,7864.356056,8449.418012,22245.09316201475
154.094466,0.0,0,3880.7944535064426,-3274.5089739395107,-359.9065021400511,-13601.99612,7838.080537,8478.580313,22522.354696104336
155.094466,0.0,0,3893.9065215270666,-3258.2729043080585,-365.5912796010769,-13953.6847,7809.824305,8505.599266,22797.747913813433
156.094466,0.0,0,3906.9532889230713,-3241.974461726902,-371.2477457752452,-14302.00322,7779.681459,8530.562802,23071.3074490205
157.094466,0.0,0,3919.934505940864,-3225.613958196285,-376.875792381117,-14647.0167,7747.740437,8553.553931,23343.066611107708
158.094466,0.0,0,3932.849924081678,-3209.19170690448,-382.4753116812865,-14988.78867,7714.084442,8574.651087,23613.057452016244
159.094466,0.0,0,3945.699296106332,-3192.708022221794,-388.0461964844458,-15327.38119,7678.791812,8593.928444,23881.310862507587
160.094466,0.0,0,3958.48237603996,-3176.163219694552,-393.5883401474353,-15662.85482,7641.936383,8611.456201,24147.85662460688
161.094466,0.0,0,3971.198919176727,-3159.557616039051,-399.101636577285,-15995.26863,7603.587797,8627.300853,24412.723475237206
162.094466,0.0,0,3983.848682084504,-3142.891529135504,-404.5859802332468,-16324.68018,7563.811802,8641.525435,24675.9391411934
163.094466,0.0,0,3996.431422609533,-3126.1652780219506,-410.0412661288137,-16651.14556,7522.670522,8654.18975,24937.530412259508
164.094466,0.0,0,4008.946899881064,-3109.379182888152,-415.4673898337298,-16974.71941,7480.2227,8665.350577,25197.523187592786
165.094466,0.0,0,4021.394874315964,-3092.533565069458,-420.8642474759897,-17295.45494,7436.523929,8675.061862,25455.942518566655
166.094466,0.0,0,4033.775107623299,-3075.6287470406583,-426.23173574382713,-17613.40393,7391.62686,8683.374901,25712.81262923698
167.094466,0.0,0,4046.087362808905,-3058.6650524098127,-431.5697518876905,-17928.61682,7345.581397,8690.3385,25968.15700541478
168.094466,0.0,0,4058.3314041799176,-3041.6428059120485,-436.8781937222143,-18241.14268,7298.434872,8695.999134,26221.99838112056
169.094466,0.0,0,4070.5069973492864,-3024.5623334033507,-442.15695962816994,-18551.02927,7250.232212,8700.401081,26474.358794341068
170.094466,0.0,0,4082.613909240258,-3007.4239618543206,-447.4059485544151,-18858.32306,7201.016091,8703.586562,26725.259610855002
171.094466,0.0,0,4094.651908090849,-2990.22801934392,-452.6250600198264,-19163.06929,7150.827069,8705.595855,26974.72157337786
172.094466,0.0,0,4106.620763458267,-2972.974835053185,-457.8141941152228,-19465.31199,7099.703724,8706.467413,27222.764820313143
173.094466,0.0,0,4118.520246223333,-2955.664739258932,-462.9732515052783,-19765.09399,7047.68277,8706.237971,27469.40889095802
174.094466,0.0,0,4130.350128594864,-2938.298063327428,-468.1021334304246,-20062.457,6994.799173,8704.942638,27714.672789812856
175.094466,0.0,0,4142.110184114034,-2920.875139708053,-473.20074170874,-20357.44161,6941.086252,8702.614996,27958.574982577346
176.094466,0.0,0,4153.800187658709,-2903.396301926934,-478.2689787378299,-20650.08732,6886.575775,8699.287177,28201.133412530035
177.094466,0.0,0,4165.419915447754,-2885.8618845805563,-483.3067474966956,-20940.4326,6831.298052,8694.989952,28442.36554973043
178.094466,0.0,0,4176.96914504532,-2868.2722233293666,-488.3139515475893,-21228.51492,6775.282017,8689.752797,28682.2884060223
179.094466,0.0,0,4188.447655365105,-2850.62765489134,-493.2904950378629,-21514.37073,6718.555305,8683.603966,28920.918509272222
180.094466,0.0,0,4199.855226674578,-2832.928517035536,-498.23628270180257,-21798.03557,6661.144325,8676.570557,29158.271991864203
181.094466,0.0,0,4211.191640599192,-2815.1751485756367,-503.1512198624498,-22079.54404,6603.07433,8668.67857,29394.36455448612
182.094466,0.0,0,4222.456680126561,-2797.367889363457,-508.0352124334174,-22358.92984,6544.369476,8659.952967,29629.211491263562
183.094466,0.0,0,4233.650129610616,-2779.507080282437,-512.8881669206883,-22636.22582,6485.052888,8650.417722,29862.827725573694
184.094466,0.0,0,4244.771774775732,-2761.593063241124,-517.7099904244051,-22911.46399,6425.146708,8640.095873,30095.227807224823
185.094466,0.0,0,4255.821402720831,-2743.626181166617,-522.5005906406502,-23184.67554,6364.67215,8629.009571,30326.425921819668
186.094466,0.0,0,4266.798801923457,-2725.6067779980126,-527.2598758632112,-23455.89089,6303.649551,8617.180119,30556.43592484378
187.094466,0.0,0,4277.703762243825,-2707.5351986798123,-531.9877549853375,-23725.1397,6242.098412,8604.628017,30785.27134038667
188.094466,0.0,0,4288.536074928843,-2689.411789155325,-536.6841375014833,-23992.45088,6180.037444,8591.373002,31012.94536135481
189.094466,0.0,0,4299.295532616109,-2671.2368963600425,-541.348933509041,-24257.85263,6117.484605,8577.434082,31239.470874104336
190.094466,0.0,0,4309.981929337882,-2653.0108682149976,-545.982053710062,-24521.37247,6054.457143,8562.82957,31464.86047740857
191.094466,0.0,0,4320.595060525022,-2634.734053620103,-550.5834094129661,-24783.03726,5990.971625,8547.57712,31689.12649035085
192.094466,0.0,0,4331.134723010907,-2616.406802447477,-555.1529125342383,-25042.87317,5927.043974,8531.693757,31912.280916034088
193.094466,0.0,0,4341.600715035323,-2598.02946553474,-559.6904756001175,-25300.9058,5862.6895,8515.195903,32134.33554147608
194.094466,0.0,0,4351.992836248327,-2579.6023946783025,-564.1960117482683,-25557.16009,5797.922928,8498.099406,32355.301845854665
195.094466,0.0,0,4362.310887714079,-2561.125942626629,-568.6694347294447,-25811.66043,5732.758429,8480.419568,32575.191094319973
196.094466,0.0,0,4372.554671914655,-2542.600463073484,-573.110658909143,-26064.43062,5667.209642,8462.171167,32794.01429064761
196.649466,0.0,0,4378.207852768165,-2532.297796232664,-575.561612873734,-26203.98005,5630.669087,8451.803229,32915.005107781326
197.649466,0.0,0,4388.335762347481,-2513.6967837389234,-579.9525992546196,-26454.11348,5564.504504,8432.679764,33132.18304650619
198.649466,0.0,0,4398.388906468791,-2495.047651677648,-584.3111708409915,-26702.5751,5497.988245,8413.023273,33348.32247762355
199.649466,0.0,0,4408.3670926852765,-2476.3507570482093,-588.6372441969393,-26949.38681,5431.132259,8392.846851,33563.43358511969
200.649466,0.0,0,4418.270129985035,-2457.606457764294,-592.930736508664,-27194.57004,5363.948066,8372.163169,33777.52636762831
201.649466,0.0,0,4428.097828794735,-2438.8151126470543,-597.191565586065,-27438.1457,5296.446779,8350.984484,33990.61058267717
202.649466,0.0,0,4437.850000983247,-2419.977081418237,-601.4196498643112,-27680.13427,5228.639118,8329.322665,34202.695824914714
203.649466,0.0,0,4447.526459865242,-2401.092724693301,-605.6149084054039,-27920.55576,5160.535431,8307.189201,34413.79148029993
204.649466,0.0,0,4457.12702020477,-2382.1624039745093,-609.7772608997263,-28159.42974,5092.145708,8284.595222,34623.90674821302
205.649466,0.0,0,4466.6514982188,-2363.186481644013,-613.906627667579,-28396.77536,5023.479597,8261.551512,34833.05065324997
206.649466,0.0,0,4476.099711580742,-2344.1653209569117,-618.0029296607086,-28632.61135,4954.546419,8238.068523,35041.23203879761
207.649466,0.0,0,4485.471479423936,-2325.0992860343003,-622.0660884638169,-28866.95604,4885.35518,8214.156387,35248.45957883937
208.649466,0.0,0,4494.766622345115,-2305.9887418563003,-626.0960262960655,-29099.82737,4815.914586,8189.82493,35454.74178201699
209.649466,0.0,0,4503.98496240784,-2286.83405425507,-630.0926660125633,-29331.24289,4746.233056,8165.083683,35660.086985479116
210.649466,0.0,0,4513.126323145901,-2267.6355899078035,-634.0559311058421,-29561.21981,4676.318731,8139.941896,35864.50339656673
211.649466,0.0,0,4522.190529566704,-2248.3937163297114,-637.9857457073235,-29789.77495,4606.179489,8114.408546,36067.99903980968
212.649466,0.0,0,4531.177408154614,-2229.1088018669843,-641.8820345887702,-30016.92479,4535.822953,8088.492347,36270.58179826793
213.649466,0.0,0,4540.086786874279,-2209.7812156897426,-645.7447231637248,-30242.68549,4465.2565,8062.201762,36472.25942766982
214.649466,0.0,0,4548.918495173923,-2190.4113277849683,-649.5737374889404,-30467.07286,4394.487276,8035.545013,36673.03952384965
215.649466,0.0,0,4557.67236398861,-2170.999508949424,-653.3690042657936,-30690.1024,4323.5222,8008.530087,36872.92955418865
216.649466,0.0,0,4566.348225743483,-2151.546130782555,-657.1304508416886,-30911.7893,4252.367974,7981.164746,37071.93685343105
217.649466,0.0,0,4574.945914356969,-2132.051565679372,-660.8580052114482,-31132.14843,4181.031094,7953.456536,37270.06861007477
