Time (sec),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
82059.01746,21293.220721788137,1,6878.472092394529,3865.8749144512526,-4290.303566987077,2320.0,4870.0,3700.0
82119.01746,21293.220721788137,1,6862.883221196665,3900.9163425467054,-4283.544963882741,2320.0,4870.0,3700.0
82179.01746,21293.220721788137,1,6847.1538352762245,3935.883095602358,-4276.725440187803,2320.0,4870.0,3700.0
82239.01746,21293.220721788137,1,6831.284235740036,3970.77450425145,-4269.845126448054,2320.0,4870.0,3700.0
82299.01746,21293.220721788137,1,6815.274726379016,4005.589900569564,-4262.90415437298,2320.0,4870.0,3700.0
82359.01746,21293.220721788137,1,6799.125613662381,4040.3286180873542,-4255.902656833256,2320.0,4870.0,3700.0
82419.01746,21293.220721788137,1,6782.837206731753,4074.9899918033575,-4248.840767858183,2320.0,4870.0,3700.0
82479.01746,21293.220721788137,1,6766.409817395267,4109.573358196694,-4241.718622633139,2320.0,4870.0,3700.0
82539.01746,21293.220721788137,1,6749.843760121589,4144.078055239756,-4234.536357496981,2320.0,4870.0,3700.0
82599.01746,21293.220721788137,1,6733.139352033894,4178.503422410926,-4227.294109939437,2320.0,4870.0,3700.0
82659.01746,21293.220721788137,1,6716.296912903806,4212.848800707166,-4219.99201859848,2320.0,4870.0,3700.0
82719.01746,21293.220721788137,1,6699.316765145262,4247.113532656685,-4212.630223257667,2320.0,4870.0,3700.0
82779.01746,21293.220721788137,1,6682.199233808352,4281.296962331495,-4205.208864843464,2320.0,4870.0,3700.0
82839.01746,21293.220721788137,1,6664.944646573099,4315.398435359957,-4197.728085422553,2320.0,4870.0,3700.0
82899.01746,21293.220721788137,1,6647.553333743165,4349.417298939352,-4190.188028199104,2320.0,4870.0,3700.0
82959.01746,21293.220721788137,1,6630.025628239563,4383.352901848318,-4182.588837512048,2320.0,4870.0,3700.0
83019.01746,21293.220721788137,1,6612.361865594244,4417.204594459377,-4174.930658832294,2320.0,4870.0,3700.0
83079.01746,21293.220721788137,1,6594.562383943708,4450.971728751316,-4167.213638759965,2320.0,4870.0,3700.0
83139.01746,21293.220721788137,1,6576.627524022511,4484.653658321636,-4159.437925021574,2320.0,4870.0,3700.0
83199.01746,21293.220721788137,1,6558.557629156744,4518.249738398906,-4151.603666467207,2320.0,4870.0,3700.0
83259.01746,21293.220721788137,1,6540.353045257477,4551.75932585509,-4143.711013067673,2320.0,4870.0,3700.0
83319.01746,21293.220721788137,1,6522.014120814113,4585.181779217903,-4135.760115911624,2320.0,4870.0,3700.0
83379.01746,21293.220721788137,1,6503.541206887739,4618.516458683034,-4127.751127202677,2320.0,4870.0,3700.0
83439.01746,21293.220721788137,1,6484.934657104387,4651.762726126444,-4119.684200256487,2320.0,4870.0,3700.0
83499.01746,21293.220721788137,1,6466.194827648275,4684.919945116564,-4111.559489497818,2320.0,4870.0,3700.0
83559.01746,21293.220721788137,1,6447.322077254999,4717.98748092645,-4103.377150457591,2320.0,4870.0,3700.0
83619.01746,21293.220721788137,1,6428.31676720463,4750.964700545988,-4095.1373397698944,2320.0,4870.0,3700.0
83679.01746,21293.220721788137,1,6409.179261314849,4783.850972693954,-4086.8402151690025,2320.0,4870.0,3700.0
83739.01746,21293.220721788137,1,6389.90992593393,4816.6456678301565,-4078.48593548634,2320.0,4870.0,3700.0
83799.01746,21293.220721788137,1,6370.509129933774,4849.348158167428,-4070.074660647453,2320.0,4870.0,3700.0
83859.01746,21293.220721788137,1,6350.97724470281,4881.957817683693,-4061.60655166894,2320.0,4870.0,3700.0
83919.01746,21293.220721788137,1,6331.314644138903,4914.474022133933,-4053.08177065537,2320.0,4870.0,3700.0
83979.01746,21293.220721788137,1,6311.521704642208,4946.896149062116,-4044.5004807961895,2320.0,4870.0,3700.0
84039.01746,21293.220721788137,1,6291.598805107932,4979.2235778131535,-4035.862846362583,2320.0,4870.0,3700.0
84099.01746,21293.220721788137,1,6271.54632691912,5011.455689544739,-4027.169032704344,2320.0,4870.0,3700.0
84159.01746,21293.220721788137,1,6251.364653939318,5043.591867239234,-4018.4192062466927,2320.0,4870.0,3700.0
84219.01746,21293.220721788137,1,6231.054172505252,5075.631495715439,-4009.613534487108,2320.0,4870.0,3700.0
84279.01746,21293.220721788137,1,6210.615271419419,5107.573961640411,-4000.752185992109,2320.0,4870.0,3700.0
84339.01746,21293.220721788137,1,6190.048341942638,5139.418653541181,-3991.835330394029,2320.0,4870.0,3700.0
84399.01746,21293.220721788137,1,6169.353777786587,5171.164961816448,-3982.863138387777,2320.0,4870.0,3700.0
84459.01746,21293.220721788137,1,6148.531975106226,5202.812278748287,-3973.835781727557,2320.0,4870.0,3700.0
84519.01746,21293.220721788137,1,6127.583332492258,5234.359998513732,-3964.7534332235946,2320.0,4870.0,3700.0
84579.01746,21293.220721788137,1,6106.5082509634585,5265.807517196423,-3955.6162667388144,2320.0,4870.0,3700.0
84639.01746,21293.220721788137,1,6085.307133959021,5297.154232798142,-3946.4244571855215,2320.0,4870.0,3700.0
84699.01746,21293.220721788137,1,6063.98038733084,5328.39954525032,-3937.1781805220544,2320.0,4870.0,3700.0
84759.01746,21293.220721788137,1,6042.528419335715,5359.542856425572,-3927.877613749405,2320.0,4870.0,3700.0
84819.01746,21293.220721788137,1,6020.951640627568,5390.583570149088,-3918.5229349078463,2320.0,4870.0,3700.0
84879.01746,21293.220721788137,1,5999.250464249548,5421.521092210101,-3909.114323073507,2320.0,4870.0,3700.0
84939.01746,21293.220721788137,1,5977.425305626163,5452.354830373217,-3899.6519583549607,2320.0,4870.0,3700.0
84999.01746,21293.220721788137,1,5955.476582555292,5483.084194389787,-3890.136021889765,2320.0,4870.0,3700.0
85059.01746,21293.220721788137,1,5933.404715200199,5513.708596009188,-3880.5666958409943,2320.0,4870.0,3700.0
85119.01746,21293.220721788137,1,5911.210126081509,5544.227448990075,-3870.9441633937713,2320.0,4870.0,3700.0
85179.01746,21293.220721788137,1,5888.893240069085,5574.640169111633,-3861.2686087517295,2320.0,4870.0,3700.0
85239.01746,21293.220721788137,1,5866.45448437393,5604.946174184723,-3851.540217133518,2320.0,4870.0,3700.0
85299.01746,21293.220721788137,1,5843.8942885399765,5635.144884063069,-3841.759174769227,2320.0,4870.0,3700.0
85359.01746,21293.220721788137,1,5821.213084435895,5665.235720654317,-3831.92566889685,2320.0,4870.0,3700.0
85419.01746,21293.220721788137,1,5798.411306246798,5695.218107931145,-3822.03988775868,2320.0,4870.0,3700.0
85479.01746,21293.220721788137,1,5775.489390465939,5725.091471942268,-3812.102020597711,2320.0,4870.0,3700.0
85539.01746,21293.220721788137,1,5752.44777588638,5754.855240823415,-3802.1122576540247,2320.0,4870.0,3700.0
85599.01746,21293.220721788137,1,5729.286903592546,5784.508844808307,-3792.070790161132,2320.0,4870.0,3700.0
85659.01746,21293.220721788137,1,5706.007216951827,5814.051716239525,-3781.9778103423314,2320.0,4870.0,3700.0
85719.01746,21293.220721788137,1,5682.609161606056,5843.483289579415,-3771.8335114070096,2320.0,4870.0,3700.0
85779.01746,21293.220721788137,1,5659.09318546299,5872.803001420896,-3761.6380875469567,2320.0,4870.0,3700.0
85839.01746,21293.220721788137,1,5635.459738687756,5902.010290498231,-3751.3917339326463,2320.0,4870.0,3700.0
85899.01746,21293.220721788137,1,5611.709273694193,5931.104597697806,-3741.0946467094927,2320.0,4870.0,3700.0
85959.01746,21293.220721788137,1,5587.842245136233,5960.08536606879,-3730.7470229941073,2320.0,4870.0,3700.0
86019.01746,21293.220721788137,1,5563.859109899161,5988.952040833845,-3720.349060870513,2320.0,4870.0,3700.0
86079.01746,21293.220721788137,1,5539.760327090902,6017.704069399698,-3709.900959386365,2320.0,4870.0,3700.0
86139.01746,21293.220721788137,1,5515.546358033208,6046.340901367759,-3699.4029185491263,2320.0,4870.0,3700.0
86199.01746,21293.220721788137,1,5491.217666252828,6074.8619885446415,-3688.8551393222488,2320.0,4870.0,3700.0
86259.01746,21293.220721788137,1,5466.774717472663,6103.266784952632,-3678.257823621328,2320.0,4870.0,3700.0
86319.01746,21293.220721788137,1,5442.217979602805,6131.5547468402,-3667.6111743102274,2320.0,4870.0,3700.0
86379.01746,21293.220721788137,1,5417.547922731629,6159.725332692338,-3656.915395197208,2320.0,4870.0,3700.0
86439.01746,21293.220721788137,1,5392.765019116747,6187.778003240991,-3646.1706910310095,2320.0,4870.0,3700.0
86499.01746,21293.220721788137,1,5367.869743176011,6215.712221475326,-3635.377267496957,2320.0,4870.0,3700.0
86559.01746,21293.220721788137,1,5342.862571478396,6243.527452652053,-3624.535331212993,2320.0,4870.0,3700.0
86619.01746,21293.220721788137,1,5317.743982734893,6271.223164305648,-3613.645089725744,2320.0,4870.0,3700.0
86679.01746,21293.220721788137,1,5292.514457789355,6298.79882625852,-3602.70675150654,2320.0,4870.0,3700.0
86739.01746,21293.220721788137,1,5267.174479609264,6326.253910631212,-3591.720525947423,2320.0,4870.0,3700.0
86799.01746,21293.220721788137,1,5241.724533276523,6353.587891852453,-3580.686623357144,2320.0,4870.0,3700.0
86859.01746,21293.220721788137,1,5216.165105978133,6380.800246669258,-3569.605254957127,2320.0,4870.0,3700.0
86919.01746,21293.220721788137,1,5190.496686996884,6407.890454156933,-3558.476632877432,2320.0,4870.0,3700.0
86979.01746,21293.220721788137,1,5164.719767702001,6434.857995729024,-3547.3009701527008,2320.0,4870.0,3700.0
87039.01746,21293.220721788137,1,5138.8348415397095,6461.702355147291,-3536.0784807180626,2320.0,4870.0,3700.0
87099.01746,21293.220721788137,1,5112.842404023823,6488.423018531536,-3524.8093794050574,2320.0,4870.0,3700.0
87159.01746,21293.220721788137,1,5086.742952726217,6515.019474369496,-3513.493881937502,2320.0,4870.0,3700.0
87219.01746,21293.220721788137,1,5060.536987267347,6541.49121352658,-3502.1322049273867,2320.0,4870.0,3700.0
87279.01746,21293.220721788137,1,5034.225009306651,6567.837729255657,-3490.7245658707025,2320.0,4870.0,3700.0
87339.01746,21293.220721788137,1,5007.807522532959,6594.0585172067495,-3479.2711831432925,2320.0,4870.0,3700.0
87399.01746,21293.220721788137,1,4981.2850326548605,6620.153075436654,-3467.7722759966737,2320.0,4870.0,3700.0
87459.01746,21293.220721788137,1,4954.658047390998,6646.120904418605,-3456.228064553828,2320.0,4870.0,3700.0
87519.01746,21293.220721788137,1,4927.927076460388,6671.961507051786,-3444.638769805001,2320.0,4870.0,3700.0
87579.01746,21293.220721788137,1,4901.092631572608,6697.6743886708855,-3433.00461360346,2320.0,4870.0,3700.0
87639.01746,21293.220721788137,1,4874.1552264180655,6723.25905705553,-3421.325818661257,2320.0,4870.0,3700.0
87699.01746,21293.220721788137,1,4847.115376658104,6748.715022439742,-3409.602608544961,2320.0,4870.0,3700.0
87759.01746,21293.220721788137,1,4819.973599915166,6774.041797521297,-3397.835207671372,2320.0,4870.0,3700.0
87819.01746,21293.220721788137,1,4792.73041576289,6799.238897471038,-3386.023841303242,2320.0,4870.0,3700.0
87879.01746,0.0,0,4765.386345716132,6824.305839942197,-3374.168735544942,2320.0,4870.0,3700.0
87939.01746,0.0,0,4737.94191322102,6849.242145079577,-3362.270117338153,2320.0,4870.0,3700.0
87999.01746,0.0,0,4710.397643644901,6874.047335528788,-3350.328214457505,2320.0,4870.0,3700.0
88059.01746,0.0,0,4682.754064266297,6898.720936445353,-3338.343255506225,2320.0,4870.0,3700.0
88119.01746,0.0,0,4655.011704264831,6923.262475503796,-3326.315469911769,2320.0,4870.0,3700.0
88179.01746,0.0,0,4627.171094711053,6947.671482906715,-3314.2450879214075,2320.0,4870.0,3700.0
88239.01746,0.0,0,4599.232768556325,6971.947491393735,-3302.1323405978446,2320.0,4870.0,3700.0
88299.01746,0.0,0,4571.197260622567,6996.090036250489,-3289.9774598147715,2320.0,4870.0,3700.0
88359.01746,0.0,0,4543.065107592069,7020.098655317479,-3277.780678252445,2320.0,4870.0,3700.0
88419.01746,0.0,0,4514.836847997176,7043.972888998957,-3265.5422293932243,2320.0,4870.0,3700.0
88479.01746,0.0,0,4486.513022209995,7067.7122802717095,-3253.2623475170994,2320.0,4870.0,3700.0
88539.01746,0.0,0,4458.094172432073,7091.316374693785,-3240.941267697219,2320.0,4870.0,3700.0
88599.01746,0.0,0,4429.580842683967,7114.784720413235,-3228.579225795371,2320.0,4870.0,3700.0
88659.01746,0.0,0,4400.973578794886,7138.116868176721,-3216.1764584574903,2320.0,4870.0,3700.0
88719.01746,0.0,0,4372.272928392191,7161.312371338156,-3203.733203109105,2320.0,4870.0,3700.0
88779.01746,0.0,0,4343.479440890961,7184.370785867211,-3191.249697950815,2320.0,4870.0,3700.0
88839.01746,0.0,0,4314.593667483433,7207.291670357856,-3178.72618195371,2320.0,4870.0,3700.0
88899.01746,0.0,0,4285.616161128467,7230.074586036787,-3166.162894854806,2320.0,4870.0,3700.0
88959.01746,0.0,0,4256.547476540978,7252.719096771819,-3153.560077152465,2320.0,4870.0,3700.0
89019.01746,6025.562259287609,1,4227.388170181284,7275.224769080264,-3140.917970101769,2320.0,4870.0,3700.0
89079.01746,6025.562259287609,1,4198.138800244487,7297.591172137192,-3128.2368157099245,2320.0,4870.0,3700.0
89139.01746,6025.562259287609,1,4168.79992664976,7319.817877783709,-3115.516856731612,2320.0,4870.0,3700.0
89199.01746,6025.562259287609,1,4139.372111029635,7341.904460535144,-3102.758336664344,2320.0,4870.0,3700.0
89259.01746,6025.562259287609,1,4109.855916719278,7363.850497589176,-3089.961499743817,2320.0,4870.0,3700.0
89319.01746,6025.562259287609,1,4080.2519087456567,7385.655568833962,-3077.1265909392137,2320.0,4870.0,3700.0
89379.01746,6025.562259287609,1,4050.5606538167767,7407.319256856141,-3064.2538559485333,2320.0,4870.0,3700.0
89439.01746,6025.562259287609,1,4020.7827203107854,7428.841146948864,-3051.343541193872,2320.0,4870.0,3700.0
89499.01746,6025.562259287609,1,3990.918678265135,7450.220827119691,-3038.3958938167225,2320.0,4870.0,3700.0
89536.60308,6025.562259287609,1,3972.167425575944,7463.541008967573,-3030.26623048018,2320.0,4870.0,3700.0
89596.60308,6025.562259287609,1,3942.164556039968,7484.688522161161,-3017.258394017165,2320.0,4870.0,3700.0
89656.60308,6025.562259287609,1,3912.077082947775,7505.692756349448,-3004.2138774218656,2320.0,4870.0,3700.0
89716.60308,6025.562259287609,1,3881.905582262317,7526.553309449457,-2991.132930404795,2320.0,4870.0,3700.0
89776.60308,6025.562259287609,1,3851.650631555065,7547.269782128701,-2978.0158033738408,2320.0,4870.0,3700.0
89836.60308,6025.562259287609,1,3821.312809994969,7567.84177781282,-2964.8627474294863,2320.0,4870.0,3700.0
89896.60308,6025.562259287609,1,3790.892698337393,7588.268902693157,-2951.674014360005,2320.0,4870.0,3700.0
89956.60308,6025.562259287609,1,3760.3908789129455,7608.550765734324,-2938.449856636629,2320.0,4870.0,3700.0
90016.60308,6025.562259287609,1,3729.8079356163953,7628.686978681658,-2925.1905274087303,2320.0,4870.0,3700.0
90076.60308,6025.562259287609,1,3699.1444538954343,7648.677156068678,-2911.8962804989587,2320.0,4870.0,3700.0
90136.60308,6025.562259287609,1,3668.401020739502,7668.520915224461,-2898.567370398393,2320.0,4870.0,3700.0
90196.60308,6025.562259287609,1,3637.578224668562,7688.21787628094,-2885.204052261676,2320.0,4870.0,3700.0
90256.60308,6025.562259287609,1,3606.676655721793,7707.767662180215,-2871.806581902109,2320.0,4870.0,3700.0
90316.60308,6025.562259287609,1,3575.696905446344,7727.169898681741,-2858.375215786782,2320.0,4870.0,3700.0
90376.60308,6025.562259287609,1,3544.6395668859595,7746.424214369513,-2844.9102110316344,2320.0,4870.0,3700.0
90436.60308,6025.562259287609,1,3513.505234569678,7765.530240659156,-2831.4118253965626,2320.0,4870.0,3700.0
90496.60308,6025.562259287609,1,3482.294504500407,7784.487611805,-2817.8803172804605,2320.0,4870.0,3700.0
90556.60308,6025.562259287609,1,3451.007974143531,7803.295964907073,-2804.3159457162865,2320.0,4870.0,3700.0
90616.60308,6025.562259287609,1,3419.6462424154965,7821.954939918036,-2790.7189703661097,2320.0,4870.0,3700.0
90676.60308,6025.562259287609,1,3388.2099096722995,7840.464179650104,-2777.0896515161203,2320.0,4870.0,3700.0
90736.60308,6025.562259287609,1,3356.6995776980425,7858.823329781851,-2763.428250071669,2320.0,4870.0,3700.0
90796.60308,6025.562259287609,1,3325.115849693371,7877.032038865021,-2749.735027552252,2320.0,4870.0,3700.0
90856.60308,6025.562259287609,1,3293.459330263967,7895.089958331231,-2736.010246086527,2320.0,4870.0,3700.0
90916.60308,6025.562259287609,1,3261.7306254089394,7912.996742498667,-2722.25416840727,2320.0,4870.0,3700.0
90976.60308,6025.562259287609,1,3229.9303425092394,7930.75204857869,-2708.4670578463647,2320.0,4870.0,3700.0
91036.60308,6025.562259287609,1,3198.059090316049,7948.355536682385,-2694.6491783297597,2320.0,4870.0,3700.0
91096.60308,6025.562259287609,1,3166.117478939088,7965.806869827096,-2680.800794372401,2320.0,4870.0,3700.0
91156.60308,6025.562259287609,1,3134.106119834986,7983.105713942852,-2666.9221710731954,2320.0,4870.0,3700.0
91216.60308,6025.562259287609,1,3102.0256257955243,8000.251737878774,-2653.0135741099057,2320.0,4870.0,3700.0
91276.60308,6025.562259287609,1,3069.87661093594,8017.244613409417,-2639.0752697340827,2320.0,4870.0,3700.0
91336.60308,6025.562259287609,1,3037.65969068317,8034.084015241038,-2625.107524765971,2320.0,4870.0,3700.0
91396.60308,6025.562259287609,1,3005.375481764043,8050.769621017846,-2611.110606589385,2320.0,4870.0,3700.0
91456.60308,6025.562259287609,1,2973.0246021935127,8067.301111328143,-2597.084783146612,2320.0,4870.0,3700.0
91516.60308,6025.562259287609,1,2940.6076712627805,8083.678169710473,-2583.030322933257,2320.0,4870.0,3700.0
91576.60308,6025.562259287609,1,2908.125309527492,8099.900482659648,-2568.9474949931328,2320.0,4870.0,3700.0
91636.60308,6025.562259287609,1,2875.5781387958104,8115.967739632774,-2554.8365689130824,2320.0,4870.0,3700.0
91696.60308,6025.562259287609,1,2842.966782116537,8131.879633055184,-2540.6978148178314,2320.0,4870.0,3700.0
91756.60308,6025.562259287609,1,2810.2918637671983,8147.635858326319,-2526.531503364824,2320.0,4870.0,3700.0
91816.60308,6025.562259287609,1,2777.5540092420542,8163.236113825578,-2512.337905739022,2320.0,4870.0,3700.0
91876.60308,6025.562259287609,1,2744.7538452401723,8178.680100918074,-2498.1172936477365,2320.0,4870.0,3700.0
91936.60308,6025.562259287609,1,2711.8919996533905,8193.96752396036,-2483.8699393154056,2320.0,4870.0,3700.0
91996.60308,6025.562259287609,1,2678.969101554313,8209.098090306094,-2469.596115478396,2320.0,4870.0,3700.0
92056.60308,6025.562259287609,1,2645.9857811842885,8224.07151031162,-2455.2960953797824,2320.0,4870.0,3700.0
92116.60308,6025.562259287609,1,2612.942669941299,8238.887497341537,-2440.970152764105,2320.0,4870.0,3700.0
92176.60308,6025.562259287609,1,2579.840400367929,8253.545767774167,-2426.6185618721493,2320.0,4870.0,3700.0
92236.60308,6025.562259287609,1,2546.6796061391983,8268.046041007003,-2412.2415974356704,2320.0,4870.0,3700.0
92296.60308,6025.562259287609,1,2513.460922050489,8282.38803946206,-2397.839534672162,2320.0,4870.0,3700.0
92356.60308,6025.562259287609,1,2480.1849840053483,8296.571488591202,-2383.412649279562,2320.0,4870.0,3700.0
92416.60308,6025.562259287609,1,2446.852429003329,8310.596116881403,-2368.9612174309905,2320.0,4870.0,3700.0
92476.60308,6025.562259287609,1,2413.4638951278203,8324.461655859923,-2354.485515769465,2320.0,4870.0,3700.0
92536.60308,6025.562259287609,1,2380.020021533787,8338.167840099468,-2339.985821402588,2320.0,4870.0,3700.0
92596.60308,6025.562259287609,1,2346.5214484355856,8351.714407223262,-2325.462411897264,2320.0,4870.0,3700.0
92656.60308,6025.562259287609,1,2312.9688170946547,8365.101097910072,-2310.915565274365,2320.0,4870.0,3700.0
92716.60308,6025.562259287609,1,2279.3627698072946,8378.327655899167,-2296.3455600034304,2320.0,4870.0,3700.0
92776.60308,6025.562259287609,1,2245.7039498923223,8391.393827995234,-2281.7526749973126,2320.0,4870.0,3700.0
92836.60308,6025.562259287609,1,2211.9930016787825,8404.299364073218,-2267.137189606853,2320.0,4870.0,3700.0
92896.60308,6025.562259287609,1,2178.230570493625,8417.044017083106,-2252.499383615538,2320.0,4870.0,3700.0
92956.60308,6025.562259287609,1,2144.417302649311,8429.627543054668,-2237.8395372341256,2320.0,4870.0,3700.0
93016.60308,6025.562259287609,1,2110.5538454314915,8442.049701102113,-2223.1579310953016,2320.0,4870.0,3700.0
93076.60308,6025.562259287609,1,2076.640847086572,8454.310253428714,-2208.4548462482912,2320.0,4870.0,3700.0
93136.60308,6025.562259287609,1,2042.678956809316,8466.408965331353,-2193.730564153484,2320.0,4870.0,3700.0
93196.60308,6025.562259287609,1,2008.668824730448,8478.345605205011,-2178.9853666770555,2320.0,4870.0,3700.0
93256.60308,6025.562259287609,1,1974.6111019041537,8490.119944547212,-2164.219536085554,2320.0,4870.0,3700.0
93316.60308,6025.562259287609,1,1940.5064402956743,8501.731757962383,-2149.4333550405163,2320.0,4870.0,3700.0
93376.60308,6025.562259287609,1,1906.355492768768,8513.180823166185,-2134.627106593035,2320.0,4870.0,3700.0
93436.60308,6025.562259287609,1,1872.158913073272,8524.466920989747,-2119.801074178365,2320.0,4870.0,3700.0
93496.60308,6025.562259287609,1,1837.9173558325367,8535.58983538389,-2104.955541610476,2320.0,4870.0,3700.0
93556.60308,6025.562259287609,1,1803.6314765309123,8546.549353423236,-2090.090793076625,2320.0,4870.0,3700.0
93616.60308,6025.562259287609,1,1769.3019315012286,8557.345265310296,-2075.207113131932,2320.0,4870.0,3700.0
93676.60308,6025.562259287609,1,1734.929377912177,8567.97736437949,-2060.304786693905,2320.0,4870.0,3700.0
93736.60308,6025.562259287609,1,1700.514473755787,8578.445447101094,-2045.384099037017,2320.0,4870.0,3700.0
93796.60308,6025.562259287609,1,1666.057877834775,8588.749313085144,-2030.4453357872117,2320.0,4870.0,3700.0
93856.60308,6025.562259287609,1,1631.5602497499874,8598.888765085261,-2015.4887829164684,2320.0,4870.0,3700.0
93916.60308,6025.562259287609,1,1597.02224988773,8608.863609002445,-2000.514726737301,2320.0,4870.0,3700.0
93976.60308,6025.562259287609,1,1562.4445394071402,8618.673653888773,-1985.5234538972925,2320.0,4870.0,3700.0
94036.60308,6025.562259287609,1,1527.827780227555,8628.318711951062,-1970.515251373607,2320.0,4870.0,3700.0
94096.60308,6025.562259287609,1,1493.1726350157912,8637.798598554467,-1955.4904064674845,2320.0,4870.0,3700.0
94156.60308,6025.562259287609,1,1458.4797671735153,8647.113132226004,-1940.449206798759,2320.0,4870.0,3700.0
94216.60308,6025.562259287609,1,1423.7498408244958,8656.262134658042,-1925.391940300336,2320.0,4870.0,3700.0
94276.60308,6025.562259287609,1,1388.9835208019088,8665.2454307117,-1910.3188952126848,2320.0,4870.0,3700.0
94336.60308,6025.562259287609,1,1354.1814726356358,8674.062848420202,-1895.2303600783357,2320.0,4870.0,3700.0
94396.60308,6025.562259287609,1,1319.3443625394705,8682.714218992181,-1880.1266237363293,2320.0,4870.0,3700.0
94456.60308,6025.562259287609,1,1284.4728573984237,8691.199376814897,-1865.0079753167165,2320.0,4870.0,3700.0
94516.60308,6025.562259287609,1,1249.5676247559015,8699.51815945741,-1849.8747042349949,2320.0,4870.0,3700.0
94576.60308,6025.562259287609,1,1214.62933280098,8707.670407673697,-1834.7271001865968,2320.0,4870.0,3700.0
94636.60308,6025.562259287609,1,1179.6586503555698,8715.65596540569,-1819.5654531413204,2320.0,4870.0,3700.0
94696.60308,6025.562259287609,1,1144.6562468616282,8723.474679786272,-1804.3900533377875,2320.0,4870.0,3700.0
94756.60308,6025.562259287609,1,1109.622792368369,8731.126401142195,-1789.2011912778974,2320.0,4870.0,3700.0
94816.60308,6025.562259287609,1,1074.5589575193874,8738.610982996957,-1773.999157721246,2320.0,4870.0,3700.0
94876.60308,6025.562259287609,1,1039.465413539872,8745.92828207359,-1758.7842436795804,2320.0,4870.0,3700.0
94936.60308,6025.562259287609,1,1004.342832223708,8753.078158297421,-1743.5567404112082,2320.0,4870.0,3700.0
94996.60308,6025.562259287609,1,969.1918859206684,8760.060474798735,-1728.3169394154424,2320.0,4870.0,3700.0
95056.60308,6025.562259287609,1,934.0132475234916,8766.87509791541,-1713.0651324270034,2320.0,4870.0,3700.0
95116.60308,6025.562259287609,1,898.8075904550262,8773.521897195471,-1697.801611410439,2320.0,4870.0,3700.0
95176.60308,6025.562259287609,1,863.5755886553586,8780.000745399579,-1682.5266685545496,2320.0,4870.0,3700.0
95236.60308,6025.562259287609,1,828.3179165688646,8786.311518503479,-1667.24059626677,2320.0,4870.0,3700.0
95296.60308,6025.562259287609,1,793.0352491313499,8792.454095700368,-1651.9436871675975,2320.0,4870.0,3700.0
95356.60308,6025.562259287609,1,757.7282617570875,8798.428359403208,-1636.6362340849696,2320.0,4870.0,3700.0
95416.60308,6025.562259287609,1,722.3976303259026,8804.23419524698,-1621.3185300486653,2320.0,4870.0,3700.0
95476.60308,6025.562259287609,1,687.0440311702584,8809.871492090866,-1605.9908682847065,2320.0,4870.0,3700.0
95536.60308,6025.562259287609,1,651.6681410622639,8815.340142020385,-1590.6535422097245,2320.0,4870.0,3700.0
95596.60308,6025.562259287609,1,616.2706372007658,8820.640040349455,-1575.3068454253646,2320.0,4870.0,3700.0
95656.60308,6025.562259287609,1,580.8521971983375,8825.771085622395,-1559.9510717126443,2320.0,4870.0,3700.0
95716.60308,6025.562259287609,1,545.4134990683572,8830.733179615872,-1544.586515026351,2320.0,4870.0,3700.0
95776.60308,6025.562259287609,1,509.9552212119831,8835.526227340775,-1529.2134694893962,2320.0,4870.0,3700.0
95836.60308,6025.562259287609,1,474.478042405188,8840.150137044042,-1513.8322293871922,2320.0,4870.0,3700.0
95896.60308,6025.562259287609,1,438.9826417857868,8844.60482021041,-1498.4430891620293,2320.0,4870.0,3700.0
95956.60308,6025.562259287609,1,403.4696988403804,8848.890191564104,-1483.0463434074163,2320.0,4870.0,3700.0
96016.60308,6025.562259287609,1,367.9398933914164,8853.006169070486,-1467.6422868624682,2320.0,4870.0,3700.0
96076.60308,6025.562259287609,1,332.3939055841067,8856.952673937612,-1452.231214406235,2320.0,4870.0,3700.0
96136.60308,6025.562259287609,1,296.8324158734728,8860.729630617741,-1436.8134210520873,2320.0,4870.0,3700.0
96196.60308,6025.562259287609,1,261.2561050112656,8864.336966808785,-1421.389201942042,2320.0,4870.0,3700.0
96256.60308,6025.562259287609,1,225.66565403295743,8867.774613455698,-1405.9588523411253,2320.0,4870.0,3700.0
96316.60308,6025.562259287609,1,190.0617442447248,8871.042504751787,-1390.5226676317277,2320.0,4870.0,3700.0
96376.60308,6025.562259287609,1,154.44505721035756,8874.140578139977,-1375.0809433079282,2320.0,4870.0,3700.0
96436.60308,6025.562259287609,1,118.81627473826728,8877.06877431401,-1359.633974969864,2320.0,4870.0,3700.0
96496.60308,6025.562259287609,1,83.17607886838795,8879.827037219577,-1344.1820583180468,2320.0,4870.0,3700.0
96556.60308,6025.562259287609,1,47.5251518591387,8882.415314055395,-1328.725489147716,2320.0,4870.0,3700.0
96616.60308,6025.562259287609,1,11.864176174384909,8884.833555274214,-1313.264563343182,2320.0,4870.0,3700.0
96676.60308,6025.562259287609,1,-23.806165529672683,8887.081714583766,-1297.799576872141,2320.0,4870.0,3700.0
96736.60308,6025.562259287609,1,-59.485190417515525,8889.159748947655,-1282.3308257800356,2320.0,4870.0,3700.0
96796.60308,6025.562259287609,1,-95.17221548742856,8891.06761858618,-1266.858606184362,2320.0,4870.0,3700.0
