Time (min),Available Satellite,Link Budget (kbps),Satellite X,Satellite Y,Satellite Z
2956.178301,DSS24,0.0,-202263.3274,-46093.5546,-9847.998496
2957.178301,DSS24,0.0,-202341.505,-46127.54286,-9865.380538
2958.178301,DSS24,0.0,-202419.6504,-46161.52361,-9882.760944
2959.178301,DSS24,0.0,-202497.7636,-46195.49686,-9900.139712
2960.178301,DSS24,0.0,-202575.8445,-46229.46261,-9917.516841
2961.178301,DSS24,0.0,-202653.8933,-46263.42086,-9934.892331
2962.178301,DSS24,0.0,-202731.91,-46297.37162,-9952.266181
2963.178301,DSS24,0.0,-202809.8946,-46331.31489,-9969.63839
2964.178301,DSS24,0.0,-202887.847,-46365.25067,-9987.008956
2965.178301,DSS24,0.0,-202965.7675,-46399.17897,-10004.37788
2966.178301,DSS24,0.0,-203043.6559,-46433.09978,-10021.74516
2967.178301,DSS24,0.0,-203121.5123,-46467.01312,-10039.11079
2968.178301,DSS24,0.0,-203199.3367,-46500.91899,-10056.47478
2969.178301,DSS24,0.0,-203277.1292,-46534.81739,-10073.83712
2970.178301,DSS24,0.0,-203354.8897,-46568.70833,-10091.19782
2971.178301,DSS24,0.0,-203432.6184,-46602.5918,-10108.55687
2972.178301,DSS24,0.0,-203510.3152,-46636.46781,-10125.91426
2973.178301,DSS24,0.0,-203587.9801,-46670.33636,-10143.27001
2974.178301,DSS24,0.0,-203665.6133,-46704.19746,-10160.62411
2975.178301,DSS24,0.0,-203743.2146,-46738.05112,-10177.97655
2976.178301,DSS24,0.0,-203820.7842,-46771.89732,-10195.32734
2977.178301,DSS24,0.0,-203898.3221,-46805.73609,-10212.67648
2978.178301,DSS24,0.0,-203975.8282,-46839.56742,-10230.02397
2979.178301,DSS24,0.0,-204053.3027,-46873.39131,-10247.3698
2980.178301,DSS24,0.0,-204130.7455,-46907.20776,-10264.71397
2981.178301,DSS24,0.0,-204208.1566,-46941.01679,-10282.05649
2982.178301,DSS24,0.0,-204285.5362,-46974.8184,-10299.39735
2983.178301,DSS24,0.0,-204362.8842,-47008.61258,-10316.73655
2984.178301,DSS24,0.0,-204440.2006,-47042.39934,-10334.07409
2985.178301,DSS24,0.0,-204517.4855,-47076.17869,-10351.40997
2986.178301,DSS24,0.0,-204594.7389,-47109.95063,-10368.74419
2987.178301,DSS24,0.0,-204671.9609,-47143.71515,-10386.07674
2988.178301,DSS24,0.0,-204749.1514,-47177.47228,-10403.40764
2989.178301,DSS24,0.0,-204826.3104,-47211.222,-10420.73687
2990.178301,DSS24,0.0,-204903.4381,-47244.96432,-10438.06444
2991.178301,DSS24,0.0,-204980.5344,-47278.69924,-10455.39034
2992.178301,DSS24,0.0,-205057.5993,-47312.42678,-10472.71458
2993.178301,DSS24,0.0,-205134.6329,-47346.14692,-10490.03715
2994.178301,DSS24,0.0,-205211.6353,-47379.85968,-10507.35805
2995.178301,DSS24,0.0,-205288.6063,-47413.56506,-10524.67728
2996.178301,DSS24,0.0,-205365.5462,-47447.26306,-10541.99485
2997.178301,DSS24,0.0,-205442.4548,-47480.95368,-10559.31074
2998.178301,DSS24,0.0,-205519.3322,-47514.63694,-10576.62496
2999.178301,DSS24,0.0,-205596.1784,-47548.31282,-10593.93752
3000.178301,DSS24,0.0,-205672.9935,-47581.98134,-10611.2484
3001.178301,DSS24,0.0,-205749.7775,-47615.64249,-10628.5576
3002.178301,DSS24,0.0,-205826.5304,-47649.29629,-10645.86514
3003.178301,DSS24,0.0,-205903.2522,-47682.94273,-10663.171
3004.178301,DSS24,0.0,-205979.943,-47716.58182,-10680.47518
3005.178301,DSS24,0.0,-206056.6028,-47750.21356,-10697.77769
3006.178301,DSS24,0.0,-206133.2315,-47783.83795,-10715.07851
3007.178301,DSS24,0.0,-206209.8294,-47817.45501,-10732.37767
3008.178301,DSS24,0.0,-206286.3962,-47851.06472,-10749.67514
3009.178301,DSS24,0.0,-206362.9322,-47884.6671,-10766.97093
3010.178301,DSS24,0.0,-206439.4373,-47918.26214,-10784.26505
3011.178301,DSS24,0.0,-206515.9115,-47951.84986,-10801.55748
3012.178301,DSS24,0.0,-206592.3548,-47985.43025,-10818.84823
3013.178301,DSS24,0.0,-206668.7674,-48019.00331,-10836.1373
3014.178301,DSS24,0.0,-206745.1492,-48052.56906,-10853.42469
3015.178301,DSS24,0.0,-206821.5002,-48086.12749,-10870.71039
3016.178301,DSS24,0.0,-206897.8204,-48119.67861,-10887.99441
3017.178301,DSS24,0.0,-206974.1099,-48153.22242,-10905.27675
3018.178301,DSS24,0.0,-207050.3688,-48186.75892,-10922.55739
3019.178301,DSS24,0.0,-207126.597,-48220.28812,-10939.83635
3020.178301,DSS24,0.0,-207202.7945,-48253.81002,-10957.11362
3021.178301,DSS24,0.0,-207278.9614,-48287.32462,-10974.38921
3022.178301,DSS24,0.0,-207355.0978,-48320.83193,-10991.66311
3023.178301,DSS24,0.0,-207431.2035,-48354.33195,-11008.93531
3024.178301,DSS24,0.0,-207507.2788,-48387.82468,-11026.20583
3025.178301,DSS24,0.0,-207583.3235,-48421.31013,-11043.47465
3026.178301,DSS24,0.0,-207659.3377,-48454.78829,-11060.74178
3027.178301,DSS24,0.0,-207735.3214,-48488.25918,-11078.00722
3028.178301,DSS24,0.0,-207811.2747,-48521.7228,-11095.27097
3029.178301,DSS24,0.0,-207887.1976,-48555.17914,-11112.53302
3030.178301,DSS24,0.0,-207963.09,-48588.62822,-11129.79338
3031.178301,DSS24,0.0,-208038.9521,-48622.07003,-11147.05204
3032.178301,DSS24,0.0,-208114.7839,-48655.50458,-11164.30901
3033.178301,DSS24,0.0,-208190.5853,-48688.93188,-11181.56428
3034.178301,DSS24,0.0,-208266.3564,-48722.35191,-11198.81785
3035.178301,DSS24,0.0,-208342.0973,-48755.7647,-11216.06973
3036.178301,DSS24,0.0,-208417.8078,-48789.17024,-11233.3199
3037.178301,DSS24,0.0,-208493.4882,-48822.56853,-11250.56838
3038.178301,DSS24,0.0,-208569.1384,-48855.95958,-11267.81515
3039.178301,DSS24,0.0,-208644.7583,-48889.34339,-11285.06023
3040.178301,DSS24,0.0,-208720.3482,-48922.71997,-11302.3036
3041.178301,DSS24,0.0,-208795.9078,-48956.08931,-11319.54527
3042.178301,DSS24,0.0,-208871.4374,-48989.45142,-11336.78524
3043.178301,DSS24,0.0,-208946.9369,-49022.80631,-11354.0235
3044.178301,DSS24,0.0,-209022.4063,-49056.15397,-11371.26006
3045.178301,DSS24,0.0,-209097.8457,-49089.49441,-11388.49491
3046.178301,DSS24,0.0,-209173.2551,-49122.82764,-11405.72806
3047.178301,DSS24,0.0,-209248.6345,-49156.15365,-11422.9595
3048.178301,DSS24,0.0,-209323.9839,-49189.47245,-11440.18924
3049.178301,DSS24,0.0,-209399.3034,-49222.78405,-11457.41727
3050.178301,DSS24,0.0,-209474.593,-49256.08844,-11474.64358
3051.178301,DSS24,0.0,-209549.8526,-49289.38563,-11491.86819
3052.178301,DSS24,0.0,-209625.0824,-49322.67562,-11509.09109
3053.178301,DSS24,0.0,-209700.2823,-49355.95841,-11526.31228
3054.178301,DSS24,0.0,-209775.4524,-49389.23402,-11543.53176
3055.178301,DSS24,0.0,-209850.5928,-49422.50243,-11560.74953
3056.178301,DSS24,0.0,-209925.7033,-49455.76366,-11577.96559
3057.178301,DSS24,0.0,-210000.7841,-49489.01771,-11595.17993
3058.178301,DSS24,0.0,-210075.8351,-49522.26458,-11612.39256
3059.178301,DSS24,0.0,-210150.8564,-49555.50427,-11629.60347
3060.178301,DSS24,0.0,-210225.8481,-49588.73679,-11646.81267
3061.178301,DSS24,0.0,-210300.8101,-49621.96214,-11664.02015
3062.178301,DSS24,0.0,-210375.7424,-49655.18033,-11681.22592
3063.178301,DSS24,0.0,-210450.6451,-49688.39134,-11698.42997
3064.178301,DSS24,0.0,-210525.5182,-49721.5952,-11715.63231
3065.178301,DSS24,0.0,-210600.3618,-49754.7919,-11732.83292
3066.178301,DSS24,0.0,-210675.1758,-49787.98145,-11750.03182
3067.178301,DSS24,0.0,-210749.9603,-49821.16384,-11767.229
3068.178301,DSS24,0.0,-210824.7153,-49854.33909,-11784.42446
3069.178301,DSS24,0.0,-210899.4408,-49887.50719,-11801.61819
3070.178301,DSS24,0.0,-210974.1368,-49920.66815,-11818.81021
3071.178301,DSS24,0.0,-211048.8034,-49953.82197,-11836.00051
3072.178301,DSS24,0.0,-211123.4406,-49986.96866,-11853.18908
3073.178301,DSS24,0.0,-211198.0485,-50020.10821,-11870.37593
3074.178301,DSS24,0.0,-211272.6269,-50053.24063,-11887.56105
3075.178301,DSS24,0.0,-211347.176,-50086.36592,-11904.74446
3076.178301,DSS24,0.0,-211421.6958,-50119.4841,-11921.92613
3077.178301,DSS24,0.0,-211496.1863,-50152.59515,-11939.10608
3078.178301,DSS24,0.0,-211570.6475,-50185.69908,-11956.28431
3079.178301,DSS24,0.0,-211645.0795,-50218.7959,-11973.46081
3080.178301,DSS24,0.0,-211719.4822,-50251.8856,-11990.63558
3081.178301,DSS24,0.0,-211793.8557,-50284.9682,-12007.80863
3082.178301,DSS24,0.0,-211868.2001,-50318.0437,-12024.97994
3083.178301,DSS24,0.0,-211942.5152,-50351.11209,-12042.14953
3084.178301,DSS24,0.0,-212016.8013,-50384.17338,-12059.31739
3085.178301,DSS24,0.0,-212091.0582,-50417.22757,-12076.48352
3086.178301,DSS24,0.0,-212165.286,-50450.27467,-12093.64791
3087.178301,DSS24,0.0,-212239.4848,-50483.31468,-12110.81058
3088.178301,DSS24,0.0,-212313.6545,-50516.34761,-12127.97151
3089.178301,DSS24,0.0,-212387.7951,-50549.37345,-12145.13072
3090.178301,DSS24,0.0,-212461.9068,-50582.39221,-12162.28818
3091.178301,DSS24,0.0,-212535.9895,-50615.40389,-12179.44392
3092.178301,DSS24,0.0,-212610.0432,-50648.40849,-12196.59792
3093.178301,DSS24,0.0,-212684.068,-50681.40603,-12213.75019
3094.178301,DSS24,0.0,-212758.0638,-50714.39649,-12230.90072
3095.178301,DSS24,0.0,-212832.0308,-50747.37989,-12248.04951
3096.178301,DSS24,0.0,-212905.9689,-50780.35622,-12265.19657
3097.178301,DSS24,0.0,-212979.8781,-50813.3255,-12282.3419
3098.178301,DSS24,0.0,-213053.7585,-50846.28772,-12299.48548
3099.178301,DSS24,0.0,-213127.6101,-50879.24288,-12316.62733
3100.178301,DSS24,0.0,-213201.433,-50912.19099,-12333.76743
3101.178301,DSS24,0.0,-213275.227,-50945.13205,-12350.9058
3102.178301,DSS24,0.0,-213348.9923,-50978.06607,-12368.04243
3103.178301,DSS24,0.0,-213422.7289,-51010.99305,-12385.17732
3104.178301,DSS24,0.0,-213496.4368,-51043.91299,-12402.31047
3105.178301,DSS24,0.0,-213570.116,-51076.82589,-12419.44188
3106.178301,DSS24,0.0,-213643.7666,-51109.73175,-12436.57154
3107.178301,DSS24,0.0,-213717.3885,-51142.63059,-12453.69947
3108.178301,DSS24,0.0,-213790.9818,-51175.5224,-12470.82565
3109.178301,DSS24,0.0,-213864.5465,-51208.40718,-12487.95008
3110.178301,DSS24,0.0,-213938.0827,-51241.28495,-12505.07278
3111.178301,DSS24,0.0,-214011.5903,-51274.15569,-12522.19372
3112.178301,DSS24,0.0,-214085.0693,-51307.01942,-12539.31293
3113.178301,DSS24,0.0,-214158.5199,-51339.87614,-12556.43038
3114.178301,DSS24,0.0,-214231.942,-51372.72585,-12573.5461
3115.178301,DSS24,0.0,-214305.3356,-51405.56855,-12590.66006
3116.178301,DSS24,0.0,-214378.7008,-51438.40424,-12607.77228
3117.178301,DSS24,2432.921368522268,-214452.0376,-51471.23294,-12624.88275
3118.178301,DSS24,2431.923181783661,-214525.3459,-51504.05464,-12641.99147
3119.178301,DSS24,2430.9263512404664,-214598.6259,-51536.86934,-12659.09844
3120.178301,DSS24,2429.9308609903464,-214671.8776,-51569.67705,-12676.20367
3121.178301,DSS24,2428.936697369481,-214745.1009,-51602.47777,-12693.30714
3122.178301,DSS24,2427.9438424787327,-214818.2959,-51635.2715,-12710.40886
3123.178301,DSS24,2426.952280443437,-214891.4626,-51668.05826,-12727.50884
3124.178301,DSS24,2425.961995695452,-214964.601,-51700.83803,-12744.60706
3125.178301,DSS24,2424.972970372242,-215037.7112,-51733.61082,-12761.70353
3126.178301,DSS24,2423.985190870161,-215110.7931,-51766.37664,-12778.79825
3127.178301,DSS24,2422.9986373697293,-215183.8469,-51799.13549,-12795.89121
3128.178301,DSS24,2422.0132985387186,-215256.8724,-51831.88736,-12812.98242
3129.178301,DSS24,2421.0291544314923,-215329.8698,-51864.63228,-12830.07188
3130.178301,DSS24,2420.046191743101,-215402.839,-51897.37023,-12847.15959
3131.178301,DSS24,2419.0643907431404,-215475.7802,-51930.10122,-12864.24553
3132.178301,DSS24,2418.0837401295325,-215548.6932,-51962.82525,-12881.32973
3133.178301,DSS24,2417.1042223351224,-215621.5781,-51995.54233,-12898.41217
3134.178301,DSS24,2416.1258199231183,-215694.435,-52028.25245,-12915.49285
3135.178301,DSS24,2415.1485195018927,-215767.2638,-52060.95563,-12932.57177
3136.178301,DSS24,2414.1723015945813,-215840.0647,-52093.65186,-12949.64894
3137.178301,DSS24,2413.197155037321,-215912.8375,-52126.34115,-12966.72435
3138.178301,DSS24,2412.223062464747,-215985.5823,-52159.0235,-12983.798
3139.178301,DSS34,2394.8736438783694,-216058.2992,-52191.69891,-13000.8699
3140.178301,DSS34,2393.676333097838,-216130.9882,-52224.36739,-13017.94003
3141.178301,DSS34,2392.479384802672,-216203.6492,-52257.02894,-13035.00841
3142.178301,DSS34,2391.2827875802227,-216276.2823,-52289.68355,-13052.07502
3143.178301,DSS34,2390.086529791828,-216348.8876,-52322.33125,-13069.13987
3144.178301,DSS34,2388.8906042562526,-216421.465,-52354.97202,-13086.20297
3145.178301,DSS34,2387.6949996023486,-216494.0146,-52387.60587,-13103.2643
3146.178301,DSS34,2386.499708630478,-216566.5363,-52420.2328,-13120.32387
3147.178301,DSS34,2385.3047179706386,-216639.0303,-52452.85282,-13137.38168
3148.178301,DSS34,2384.110020614807,-216711.4965,-52485.46592,-13154.43772
3149.178301,DSS34,2382.91560528101,-216783.935,-52518.07212,-13171.492
3150.178301,DSS34,2381.721465034696,-216856.3457,-52550.67141,-13188.54452
3151.178301,DSS34,2380.5275887877606,-216928.7287,-52583.2638,-13205.59527
3152.178301,DSS34,2379.3339675735715,-217001.084,-52615.84929,-13222.64426
3153.178301,DSS34,2378.140592458129,-217073.4116,-52648.42789,-13239.69148
3154.178301,DSS34,2376.9474526336053,-217145.7116,-52680.99958,-13256.73694
3155.178301,DSS34,2375.7545391582285,-217217.984,-52713.56439,-13273.78063
3156.178301,DSS34,2374.56184536401,-217290.2287,-52746.12231,-13290.82256
3157.178301,DSS34,2373.369358499714,-217362.4459,-52778.67334,-13307.86271
3158.178301,DSS34,2372.1770718674793,-217434.6355,-52811.21749,-13324.9011
3159.178301,DSS34,2370.984974825871,-217506.7976,-52843.75476,-13341.93773
3160.178301,DSS34,2369.793060905157,-217578.9321,-52876.28515,-13358.97258
3161.178301,DSS34,2368.601319471495,-217651.0391,-52908.80867,-13376.00567
3162.178301,DSS34,2367.40974216954,-217723.1186,-52941.32531,-13393.03698
3163.178301,DSS34,2366.218320451488,-217795.1706,-52973.83509,-13410.06653
3164.178301,DSS34,2365.027044063046,-217867.1952,-53006.33799,-13427.09431
3165.178301,DSS34,2363.8359045646866,-217939.1924,-53038.83404,-13444.12031
3166.178301,DSS34,2362.644893725244,-218011.1622,-53071.32323,-13461.14455
3167.178301,DSS34,2361.4540054693134,-218083.1045,-53103.80555,-13478.16701
3168.178301,DSS34,2360.263227464692,-218155.0195,-53136.28102,-13495.1877
3169.178301,DSS34,2359.0725516191687,-218226.9072,-53168.74964,-13512.20662
3170.178301,DSS34,2357.8819719135618,-218298.7675,-53201.21141,-13529.22377
3171.178301,DSS34,2356.691478294959,-218370.6005,-53233.66634,-13546.23914
3172.178301,DSS34,2355.501060835511,-218442.4063,-53266.11442,-13563.25274
3173.178301,DSS34,2354.310715631167,-218514.1847,-53298.55566,-13580.26457
3174.178301,DSS34,2353.120430821199,-218585.9359,-53330.99006,-13597.27462
3175.178301,DSS34,2351.930198599474,-218657.6599,-53363.41762,-13614.2829
3176.178301,DSS34,2350.7400132096477,-218729.3566,-53395.83835,-13631.2894
3177.178301,DSS34,2349.549862917082,-218801.0262,-53428.25225,-13648.29413
3178.178301,DSS34,2348.3597420684305,-218872.6686,-53460.65933,-13665.29708
3179.178301,DSS34,2347.1696431868822,-218944.2838,-53493.05957,-13682.29825
3180.178301,DSS34,2345.9795545426437,-219015.872,-53525.453,-13699.29765
3181.178301,DSS34,2344.7894747549267,-219087.4329,-53557.83961,-13716.29527
3182.178301,DSS34,2343.599390373052,-219158.9668,-53590.2194,-13733.29111
3183.178301,DSS34,2342.4092939721695,-219230.4737,-53622.59238,-13750.28517
3184.178301,DSS34,2341.2191822159957,-219301.9534,-53654.95855,-13767.27746
3185.178301,DSS34,2340.0290418649124,-219373.4062,-53687.31791,-13784.26796
3186.178301,DSS34,2338.8388696637135,-219444.8319,-53719.67046,-13801.25669
3187.178301,DSS34,2337.6486564104516,-219516.2306,-53752.01621,-13818.24364
3188.178301,DSS34,2336.4583930140334,-219587.6024,-53784.35516,-13835.2288
3189.178301,DSS34,2335.2680743701235,-219658.9472,-53816.68731,-13852.21219
3190.178301,DSS34,2334.0776934330916,-219730.265,-53849.01267,-13869.1938
3191.178301,DSS34,2332.8872412710143,-219801.5559,-53881.33124,-13886.17362
3192.178301,DSS34,2331.6967089702207,-219872.82,-53913.64302,-13903.15166
3193.178301,DSS34,2330.5060936588143,-219944.0571,-53945.94801,-13920.12792
3194.178301,DSS34,2329.315384505286,-220015.2674,-53978.24622,-13937.1024
3195.178301,DSS34,2328.1245767502483,-220086.4508,-54010.53765,-13954.0751
3196.178301,DSS34,2326.9336617328017,-220157.6074,-54042.8223,-13971.04601
3197.178301,DSS34,2325.7426327927024,-220228.7372,-54075.10017,-13988.01514
3198.178301,DSS24,2298.0220262029766,-220299.8403,-54107.37127,-14004.98248
3199.178301,DSS24,2296.915543031919,-220370.9165,-54139.6356,-14021.94804
3200.178301,DSS24,2295.8093130103707,-220441.966,-54171.89317,-14038.91182
3201.178301,DSS24,2294.7033277520486,-220512.9888,-54204.14396,-14055.87381
3202.178301,DSS24,2293.5975786324598,-220583.9849,-54236.388,-14072.83401
3203.178301,DSS24,2292.4920572618717,-220654.9543,-54268.62528,-14089.79243
3204.178301,DSS24,2291.386755279488,-220725.897,-54300.8558,-14106.74906
3205.178301,DSS24,2290.281664296951,-220796.813,-54333.07957,-14123.7039
3206.178301,DSS24,2289.1767721878764,-220867.7025,-54365.29658,-14140.65696
3207.178301,DSS24,2288.072074491513,-220938.5653,-54397.50685,-14157.60823
3208.178301,DSS24,2286.967561106045,-221009.4015,-54429.71037,-14174.55772
3209.178301,DSS24,2285.8632238612454,-221080.2111,-54461.90715,-14191.50541
3210.178301,DSS24,2284.7590526793597,-221150.9942,-54494.09719,-14208.45132
3211.178301,DSS24,2283.6550414618264,-221221.7507,-54526.28049,-14225.39543
3212.178301,DSS24,2282.551180222264,-221292.4807,-54558.45705,-14242.33776
3213.178301,DSS24,2281.4474609532763,-221363.1842,-54590.62688,-14259.2783
3214.178301,DSS24,2280.343873802527,-221433.8613,-54622.78998,-14276.21705
3215.178301,DSS24,2279.2404146983854,-221504.5118,-54654.94636,-14293.154
3216.178301,DSS24,2278.137071970789,-221575.1359,-54687.09601,-14310.08917
3217.178301,WPSA,282.6192178136258,-221645.7336,-54719.23894,-14327.02255
3218.178301,WPSA,282.48189535921205,-221716.3049,-54751.37515,-14343.95413
3219.178301,WPSA,282.3445987432115,-221786.8498,-54783.50464,-14360.88392
3220.178301,WPSA,282.2073269958486,-221857.3683,-54815.62742,-14377.81192
3221.178301,WPSA,282.07007916548554,-221927.8604,-54847.74348,-14394.73813
3222.178301,WPSA,281.9328540497936,-221998.3262,-54879.85284,-14411.66255
3223.178301,WPSA,281.7956507106705,-222068.7657,-54911.95549,-14428.58517
3224.178301,WPSA,281.6584681978503,-222139.1789,-54944.05144,-14445.506
3225.178301,WPSA,281.5213053412454,-222209.5659,-54976.14069,-14462.42503
3226.178301,WPSA,281.3841616804393,-222279.9265,-55008.22324,-14479.34227
3227.178301,WPSA,281.24703581124146,-222350.2609,-55040.2991,-14496.25772
3228.178301,WPSA,281.10992682286263,-222420.5691,-55072.36826,-14513.17137
3229.178301,WPSA,280.9728337948166,-222490.8511,-55104.43073,-14530.08322
3230.178301,WPSA,280.835755816015,-222561.1069,-55136.48651,-14546.99328
3231.178301,WPSA,280.6986919791755,-222631.3365,-55168.53561,-14563.90154
3232.178301,WPSA,280.5616411489773,-222701.54,-55200.57803,-14580.80801
3233.178301,WPSA,280.4246026770979,-222771.7173,-55232.61376,-14597.71268
3234.178301,WPSA,280.2875751944019,-222841.8686,-55264.64282,-14614.61555
3235.178301,WPSA,280.15055828713037,-222911.9937,-55296.66521,-14631.51663
3236.178301,WPSA,280.0135508534938,-222982.0927,-55328.68092,-14648.41591
3237.178301,WPSA,279.8765517828577,-223052.1657,-55360.68996,-14665.31339
3238.178301,WPSA,279.7395604388481,-223122.2126,-55392.69234,-14682.20907
3239.178301,WPSA,279.602575500904,-223192.2336,-55424.68805,-14699.10295
3240.178301,WPSA,279.4655965751373,-223262.2285,-55456.6771,-14715.99504
3241.178301,WPSA,279.3286225846359,-223332.1974,-55488.65949,-14732.88532
3242.178301,WPSA,279.1916526762723,-223402.1403,-55520.63523,-14749.77381
3243.178301,WPSA,279.05468579132145,-223472.0573,-55552.60431,-14766.66049
3244.178301,WPSA,278.9177210882318,-223541.9484,-55584.56674,-14783.54538
3245.178301,WPSA,278.78075797959065,-223611.8135,-55616.52252,-14800.42846
3246.178301,WPSA,278.6437954104102,-223681.6527,-55648.47165,-14817.30974
3247.178301,WPSA,278.5068323256808,-223751.4661,-55680.41414,-14834.18923
3248.178301,WPSA,278.369868154664,-223821.2536,-55712.34999,-14851.06691
3249.178301,WPSA,278.23290209462164,-223891.0152,-55744.2792,-14867.94278
3250.178301,WPSA,278.09593310542505,-223960.751,-55776.20178,-14884.81686
