Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z,Slant Distance (km)
76.63913203,8641457.719464686,0,-868.288361294049,-4915.203549128582,-2004.01354751073,582.5195612,-6134.298238,-5185.806727,3703.3556844368104
77.63913203,8158210.293905675,0,-848.5576672782264,-4915.154263923434,-2012.5678506500303,980.2528268,-6036.87002,-5162.875933,3811.4610157262023
78.63913203,7641198.515433114,0,-828.8273599557889,-4915.0108881744,-2021.1219861372228,1375.242814,-5922.568637,-5125.484337,3938.294498179927
79.63913203,7111351.648190431,0,-809.0978170229893,-4914.773424626115,-2029.6757902209347,1766.310234,-5791.390497,-5073.456042,4082.374595988421
80.63913203,6585734.169506711,0,-789.3694161614466,-4914.441877824333,-2038.2290991561367,2152.23869,-5643.375866,-5006.646323,4242.157920700894
81.63913203,6077147.528760579,0,-769.642535030919,-4914.016254115836,-2046.781749207278,2531.775311,-5478.612637,-4924.944882,4416.101435499929
82.63913203,5594370.43684612,0,-749.9175512620717,-4913.496561648317,-2055.333576651421,2903.631839,-5297.240354,-4828.279368,4602.706899967736
83.63913203,5142757.541350389,0,-730.1948424492488,-4912.882810370222,-2063.8844177813758,3266.486266,-5099.454462,-4716.619167,4800.548980433277
84.63913203,4724968.611503963,0,-710.4747861432451,-4912.17501203056,-2072.434108908831,3618.985099,-4885.510752,-4589.97946,5008.289975094123
85.63913203,4341679.052569103,0,-690.7577598440781,-4911.373180178677,-2080.982486367494,3959.746345,-4655.729972,-4448.425512,5224.68452240664
86.63913203,0.0,0,-671.0441409937642,-4910.477330164,-2089.529386516216,4287.363317,-4410.502549,-4292.077183,5448.577437926688
87.63913203,0.0,0,-651.3343069690876,-4909.487479135739,-2098.074645742129,4600.40936,-4150.293355,-4121.113606,5678.897242985947
88.63913203,0.0,0,-631.6286350743829,-4908.403646042561,-2106.6181004637783,4897.443603,-3875.646439,-3935.77799,5914.647340630832
89.63913203,0.0,0,-611.927502534308,-4907.225851632227,-2115.1595871342515,5177.017819,-3587.189611,-3736.382462,6154.896199147827
90.63913203,0.0,0,-592.2312864866243,-4905.954118451195,-2123.698942244311,5437.684504,-3285.638774,-3523.31287,6398.767490899449
91.63913203,0.0,0,-572.5403639749762,-4904.588470844187,-2132.2360023255246,5678.006233,-2971.801836,-3297.033429,6645.430759700627
92.63913203,0.0,0,-552.8551119416765,-4903.128934953725,-2140.7706039533914,5896.566344,-2646.582059,-3058.09108,6894.092962494178
93.63913203,0.0,0,-533.1759072204849,-4901.575538719628,-2149.3025837504742,6091.980981,-2310.980638,-2807.119416,7143.991091677024
94.63913203,0.0,0,-513.5031265294014,-4899.928311878479,-2157.831778389525,6262.912469,-1966.09832,-2544.841983,7394.385954428698
95.63913203,0.0,0,-493.8371464634482,-4898.187285963059,-2166.358024596612,6408.083954,-1613.135849,-2272.074799,7644.557139357773
96.63913203,0.0,0,-474.17834348746544,-4896.352494301736,-2174.881159154245,6526.295185,-1253.39301,-1989.727857,7893.799159632599
97.63913203,0.0,0,-454.527093928902,-4894.42397201783,-2183.4010189045,6616.43925,-888.2660616,-1698.805436,8141.418741174611
98.63913203,0.0,0,-434.8837739706108,-4892.401756028947,-2191.9174407521414,6677.520019,-519.2433684,-1400.40499,8386.733211283628
