Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
7453.25142,90.78349196612365,1,-444.1242000395391,5839.056059890997,6840.162941018247,-378027.6683,-125797.1583,-62379.4245
7454.25142,90.78349196612365,1,-467.5359719433632,5825.312900853669,6850.313186809543,-378004.8474,-125783.7906,-62381.72088
7455.25142,90.78349196612365,1,-490.8923517257713,5811.458228152738,6860.439417176053,-377982.0063,-125770.4411,-62384.02488
7456.25142,90.78349196612365,1,-514.1928922767952,5797.492307007488,6870.541438271874,-377959.1452,-125757.1098,-62386.33646
7457.25142,90.78349196612365,1,-537.4371475553903,5783.415404766824,6880.619056714537,-377936.2642,-125743.7965,-62388.65558
7458.25142,90.78349196612365,1,-560.6246725979822,5769.22779090416,6890.672079588714,-377913.3632,-125730.5011,-62390.98221
7459.25142,90.78349196612365,1,-583.7550235269764,5754.929737012251,6900.700314449907,-377890.4425,-125717.2236,-62393.31631
7460.25142,90.78349196612365,1,-606.8277575592629,5740.521516798006,6910.703569328137,-377867.502,-125703.9638,-62395.65785
7461.25142,90.78349196612365,1,-629.8424330146859,5726.003406077238,6920.681652731611,-377844.5418,-125690.7218,-62398.00678
7462.25142,90.78349196612365,1,-652.7986093245049,5711.37568276939,6930.634373650395,-377821.562,-125677.4975,-62400.36308
7463.25142,90.78349196612365,1,-675.6958470397844,5696.638626892237,6940.561541560051,-377798.5626,-125664.2906,-62402.7267
7464.25142,90.78349196612365,1,-698.5337078399643,5681.79252055643,6950.462966425352,-377775.5438,-125651.1013,-62405.09762
7465.25142,90.78349196612365,1,-721.3117545410169,5666.8376479602375,6960.338458703813,-377752.5056,-125637.9294,-62407.47578
7466.25142,90.78349196612365,1,-744.0295511039735,5651.774295384013,6970.187829349399,-377729.448,-125624.7747,-62409.86117
7467.25142,90.78349196612365,1,-766.6866626432279,5636.602751184737,6980.010889816116,-377706.3712,-125611.6374,-62412.25375
7468.25142,90.78349196612365,1,-789.2826554348658,5621.323305790493,6989.8074520616265,-377683.2752,-125598.5172,-62414.65347
7469.25142,90.78349196612365,1,-811.8170969249686,5605.936251694916,6999.577328550846,-377660.16,-125585.4141,-62417.06032
7470.25142,90.78349196612365,1,-834.2895557378847,5590.441883451585,7009.320332259533,-377637.0258,-125572.328,-62419.47424
7471.25142,90.78349196612365,1,-856.6996016844992,5574.840497668393,7019.036276677873,-377613.8726,-125559.2589,-62421.89521
7472.25142,90.78349196612365,1,-879.0468057704607,5559.132393001859,7028.724975814042,-377590.7004,-125546.2066,-62424.3232
7473.25142,90.78349196612365,1,-901.330740204398,5543.317870151418,7038.386244197776,-377567.5093,-125533.1712,-62426.75816
7474.25142,90.78349196612365,1,-923.5509784061036,5527.397231853664,7048.019896883912,-377544.2995,-125520.1524,-62429.20007
7475.25142,90.78349196612365,1,-945.7070950147122,5511.370782876552,7057.625749455937,-377521.0708,-125507.1503,-62431.6489
7476.25142,90.78349196612365,1,-967.798665896824,5495.238830013566,7067.203618029509,-377497.8235,-125494.1648,-62434.10461
7477.25142,90.78349196612365,1,-989.8252681546068,5479.001682077873,7076.753319255973,-377474.5576,-125481.1958,-62436.56716
7478.25142,90.78349196612365,1,-1011.7864801340252,5462.659649896302,7086.274670325922,-377451.2731,-125468.2433,-62439.03653
7479.25142,90.78349196612365,1,-1033.6818814326955,5446.213046303556,7095.767488972608,-377427.97,-125455.3071,-62441.51267
