Antenna,Time (sec),X,Y,Z
DSS 24,57376.962960000004,-3798.6490471134025,3736.495100440553,-733.546649900087
DSS 24,57436.962960000004,-3813.6201095879087,3722.4873787339175,-727.0558996699313
DSS 24,57496.962960000004,-3828.53479871881,3708.408397643898,-720.5895902764632
DSS 24,57556.962960000004,-3843.3928289949754,3694.2584266837066,-714.1478455039123
DSS 24,57616.962960000004,-3858.193915989905,3680.0377367255032,-707.7307886662638
DSS 24,57676.962960000004,-3872.937776367158,3665.7465999952183,-701.3385426049038
DSS 24,57736.962960000004,-3887.6241278857706,3651.3852900673473,-694.971229686271
DSS 24,57796.962960000004,-3902.2526894056828,3636.9540818596997,-688.6289717995041
DSS 24,57856.962960000004,-3916.8231808930914,3622.4532516281524,-682.3118903541208
DSS 24,57916.962960000004,-3931.3353234258334,3607.883076961345,-676.0201062776835
DSS 24,57976.962960000004,-3945.7888391987194,3593.2438367753766,-669.7537400134875
DSS 24,58036.962960000004,-3960.183451528838,3578.5358113084694,-663.5129115182608
DSS 24,58096.962960000004,-3974.518884860874,3563.7592821155886,-657.2977402598583
DSS 24,58156.962960000004,-3988.7948647723647,3548.914532063075,-651.1083452149844
DSS 24,58216.962960000004,-4003.01111797897,3534.001845323204,-644.9448448669059
DSS 24,58276.962960000004,-4017.1673723396852,3519.021507368774,-638.8073572031935
DSS 24,58336.962960000004,-4031.2633568620668,3503.973804967616,-632.695999713455
DSS 24,58396.962960000004,-4045.298801707415,3488.859026177116,-626.6108893870894
DSS 24,58456.962960000004,-4059.2734381959294,3473.677460338709,-620.5521427110518
DSS 24,58516.962960000004,-4073.1869988118715,3458.429398072318,-614.5198756676139
DSS 24,58576.962960000004,-4087.0392172086663,3443.115131270817,-608.5142037321541
DSS 24,58636.962960000004,-4100.829828214017,3427.734953094417,-602.5352418709372
DSS 24,58696.962960000004,-4114.558567834965,3412.2891579650804,-596.5831045389234
DSS 24,58756.962960000004,-4128.225173262962,3396.7780415608604,-590.6579056775688
DSS 24,58816.962960000004,-4141.829382878888,3381.2019008102534,-584.7597587126468
DSS 24,58876.962960000004,-4155.3709362580585,3365.5610338865226,-578.8887765520833
DSS 24,58936.962960000004,-4168.84957417522,3349.8557402019687,-573.045071583783
DSS 24,58996.962960000004,-4182.265038609501,3334.086320402222,-567.2287556734905
DSS 24,59056.962960000004,-4195.617072749361,3318.2530763604677,-561.4399401626395
DSS 24,59116.962960000004,-4208.905420997506,3302.356311171675,-555.6787358662241
DSS 24,59176.962960000004,-4222.1298289757615,3286.396329146802,-549.9452530706835
DSS 24,59236.962960000004,-4235.290043529982,3270.373435806956,-544.2396015317793
DSS 24,59296.962960000004,-4248.385812734851,3254.2879378775588,-538.5618904725063
DSS 24,59356.962960000004,-4261.416885898743,3238.1401432824614,-532.9122285809915
DSS 24,59416.962960000004,-4274.383013568492,3221.9303611380665,-527.2907240084223
DSS 24,59476.962960000004,-4287.28394753419,3205.6589017473907,-521.6974843669698
DSS 24,59536.962960000004,-4300.119440833928,3189.326076594138,-516.1326167277286
DSS 24,59596.962960000004,-4312.889247758515,3172.9321983367417,-510.5962276186758
DSS 24,59656.962960000004,-4325.593123856203,3156.477580802359,-505.0884230226186
DSS 24,59716.962960000004,-4338.230825937346,3139.962538980889,-499.60930837517844
DSS 24,59776.962960000004,-4350.802112079068,3123.387389018916,-494.15898856276067
DSS 24,59836.962960000004,-4363.306741629887,3106.752448213686,-488.7375679205586
DSS 24,59896.962960000004,-4375.744475214327,3090.0580350070068,-483.34515023054564
DSS 24,59956.962960000004,-4388.1150747374995,3073.3044689791636,-477.9818387194939
DSS 24,60016.962960000004,-4400.418303389653,3056.4920708428117,-472.647736057
DSS 24,60076.962960000004,-4412.653925650724,3039.6211624368116,-467.34294435351376
DSS 24,60136.962960000004,-4424.821707294819,3022.692066720098,-462.0675651583904
DSS 24,60196.962960000004,-4436.9214153947305,3005.7051077654705,-456.82169945793976
DSS 24,60256.962960000004,-4448.952818326373,2988.6606107534035,-451.6054476734969
DSS 24,60316.962960000004,-4460.915685773216,2971.558901965828,-446.4189096595019
DSS 24,60376.962960000004,-4472.809788730714,2954.4003087798637,-441.2621847015812
DSS 24,60436.962960000004,-4484.634899510662,2937.1851596615807,-436.135371514657
DSS 24,60496.962960000004,-4496.390791745582,2919.9137841596803,-431.0385682410463
DSS 24,60556.962960000004,-4508.077240393033,2902.5865128992173,-425.9718724485929
DSS 24,60616.962960000004,-4519.694021739933,2885.2036775752467,-420.9353811287908
DSS 24,60676.962960000004,-4531.240913406842,2867.7656109464824,-415.9291906949327
DSS 24,60736.962960000004,-4542.717694352203,2850.2726468289393,-410.95339698026464
DSS 24,60796.962960000004,-4554.124144876599,2832.725120089517,-406.0080952361461
DSS 24,60856.962960000004,-4565.460046626929,2815.12336663962,-401.0933801302356
DSS 24,60916.962960000004,-4576.725182600621,2797.467723428701,-396.2093457446681
DSS 24,60976.962960000004,-4587.919337149756,2779.7585284378206,-391.356085574261
DSS 24,61036.962960000004,-4599.04229598521,2761.9961206731905,-386.53369252472476
DSS 24,61096.962960000004,-4610.093846180761,2744.1808401596563,-381.7422589108778
DSS 24,61156.962960000004,-4621.073776177152,2726.3130279342195,-376.98187645488815
DSS 24,61216.962960000004,-4631.981875786153,2708.3930260394773,-372.25263628450875
DSS 24,61276.962960000004,-4642.817936194576,2690.4211775171075,-367.5546289313422
DSS 24,61336.962960000004,-4653.581749968277,2672.397826401272,-362.8879443290987
DSS 24,61396.962960000004,-4664.273111056129,2654.3233177120474,-358.2526718118795
DSS 24,61456.96296,-4674.891814793954,2636.1979974488236,-353.6489001124687
DSS 24,61516.96296,-4685.437657908458,2618.0222125836676,-349.07671736062866
DSS 24,61576.96296,-4695.910438521116,2599.7963110546843,-344.5362110814167
DSS 24,61636.96296,-4706.309956152021,2581.5206417593718,-340.02746819351137
DSS 24,61696.96296,-4716.636011723755,2563.1955545479186,-335.5505750075438
DSS 24,61756.96296,-4726.888407565162,2544.8214002165178,-331.10561722444754
DSS 24,61816.96296,-4737.066947415164,2526.398530500662,-326.69267993382164
DSS 24,61876.96296,-4747.171436426495,2507.927298068388,-322.31184761229474
DSS 24,61936.96296,-4757.2016811694475,2489.408056513549,-317.96320412191494
DSS 24,61996.96296,-4767.157489635563,2470.841160349025,-313.646832708539
DSS 24,62056.96296,-4777.038671241318,2452.226964999945,-309.3628160002406
DSS 24,62116.96296,-4786.845036831761,2433.5658267968956,-305.1112360057316
DSS 24,62176.96296,-4796.576398684143,2414.858102969073,-300.89217411278696
DSS 24,62236.96296,-4806.232570511508,2396.104151637475,-296.7057110866913
DSS 24,62296.96296,-4815.813367466259,2377.3043318080136,-292.5519270686884
DSS 24,62356.96296,-4825.318606143694,2358.4590033646755,-288.4309015744527
DSS 24,62416.96296,-4834.748104585518,2339.5685270626045,-284.34271349256096
DSS 24,62476.96296,-4844.101682283336,2320.633264521208,-280.2874410829859
DSS 24,62536.96296,-4853.379160182089,2301.6535782172455,-276.26516197559863
DSS 24,62596.96296,-4862.580360683502,2282.629831477862,-272.27595316867837
DSS 24,62656.96296,-4871.705107649464,2263.5623884736656,-268.3198910274457
DSS 24,62716.96296,-4880.753226405421,2244.4516142117236,-264.3970512825904
DSS 24,62776.96296,-4889.724543743697,2225.2978745286077,-260.50750902883397
DSS 24,62836.96296,-4898.618887926834,2206.1015360833617,-256.6513387234809
DSS 24,62896.96296,-4907.436088690862,2186.8629663504967,-252.8286141849992
DSS 24,62956.96296,-4916.175977248557,2167.5825336129647,-249.03940859160844
DSS 24,63016.96296,-4924.83838629269,2148.2606069550857,-245.28379447987436
DSS 24,63076.96296,-4933.423149999207,2128.8975562555092,-241.5618437433252
DSS 24,63136.96296,-4941.930104030425,2109.4937521801103,-237.87362763107012
DSS 24,63196.96296,-4950.359085538163,2090.0495661749032,-234.2192167464391
DSS 24,63256.96296,-4958.709933166861,2070.565370458942,-230.59868104563202
DSS 24,63316.96296,-4966.982487056678,2051.041538017171,-227.01208983637503
DSS 24,63376.96296,-4975.176588846538,2031.4784425933121,-223.45951177659958
DSS 24,63436.96296,-4983.292081677178,2011.876458682681,-219.94101487312264
DSS 24,63496.96296,-4991.328810194139,1992.2359615250507,-216.45666648034967
DSS 24,63556.96296,-4999.286620550738,1972.557327097438,-213.0065332989809
DSS 24,63616.96296,-5007.165360411029,1952.8409321069205,-209.5906813747372
DSS 24,63676.96296,-5014.964878952697,1933.0871539834357,-206.20917609709613
DSS 24,63736.96296,-5022.685026869966,1913.2963708725285,-202.86208219803734
DSS 24,63796.96296,-5030.325656376439,1893.4689616281446,-199.5494637508075
DSS 24,63856.96296,-5037.886621207947,1873.6053058053458,-196.27138416868866
DSS 24,63916.96296,-5045.367776625324,1853.7057836530762,-193.0279062037905
DSS 24,63976.96296,-5052.768979417204,1833.7707761068557,-189.81909194584296
DSS 24,64036.96296,-5060.090087902744,1813.800664781498,-186.64500282101085
DSS 24,64096.96296,-5067.330961934341,1793.79583196382,-183.50569959071936
DSS 24,64156.96296,-5074.491462900318,1773.7566606052935,-180.40124235048688
DSS 24,64216.96296,-5081.571453727576,1753.6835343147477,-177.33169052877884
DSS 24,64276.96296,-5088.570798884218,1733.5768373509973,-174.29710288586625
DSS 24,64336.96296,-5095.489364382141,1713.4369546154976,-171.29753751270323
DSS 24,64396.96296,-5102.327017779601,1693.2642716449911,-168.33305182981553
DSS 24,64456.96296,-5109.083628183756,1673.0591746040964,-165.40370258619828
DSS 24,64516.96296,-5115.75906625316,1652.8220502779493,-162.50954585823342
DSS 24,64576.96296,-5122.35320420025,1632.5532860647659,-159.65063704861268
DSS 24,64636.96296,-5128.865915793781,1612.2532699684598,-156.82703088528046
DSS 24,64696.96296,-5135.297076361253,1591.922390591185,-154.03878142038297
DSS 24,64756.96296,-5141.646562791293,1571.5610371259097,-151.28594202923523
DSS 24,64816.96296,-5147.91425353601,1551.1695993489789,-148.56856540930016
DSS 24,64876.96296,-5154.100028613324,1530.7484676126232,-145.8867035791768
DSS 24,64936.96296,-5160.203769609261,1510.2980328375193,-143.24040787760873
DSS 24,64996.96296,-5166.225359680227,1489.8186865052783,-140.62972896249698
DSS 24,65056.96296,-5172.16468355523,1469.3108206509644,-138.05471680993242
DSS 24,65116.96296,-5178.0216275381035,1448.7748278556007,-135.5154207132407
DSS 24,65176.96296,-5183.796079509671,1428.2111012386272,-133.01188928203487
DSS 24,65236.96296,-5189.487928929895,1407.6200344504075,-130.54417044128854
DSS 24,65296.96296,-5195.097066839999,1387.0020216646597,-128.11231143041437
DSS 24,65356.96296,-5200.623385864544,1366.3574575709447,-125.71635880236545
DSS 24,65416.96296,-5206.066780213492,1345.6867373670814,-123.35635842273791
DSS 24,65476.96296,-5211.427145684229,1324.9902567515933,-121.03235546889664
DSS 24,65536.96295999999,-5216.70437966355,1304.2684119161465,-118.74439442911103
DSS 24,65596.96295999999,-5221.898381129641,1283.521599537941,-116.49251910170051
DSS 24,65656.96295999999,-5227.009050654002,1262.75021677213,-114.27677259419738
DSS 24,65716.96295999999,-5232.036290403349,1241.9546612442264,-112.09719732252347
DSS 24,65776.96295999999,-5236.98000414149,1221.135331042471,-109.953835010175
DSS 24,65836.96295999999,-5241.840097231174,1200.2926247102212,-107.84672668742564
DSS 24,65896.96295999999,-5246.6164766358825,1179.426941238334,-105.77591269054187
DSS 24,65956.96295999999,-5251.309050921638,1158.5386800575013,-103.7414326610076
DSS 24,66016.96295999999,-5255.917730258731,1137.6282410306346,-101.74332554477019
DSS 24,66076.96295999999,-5260.442426423452,1116.696024445183,-99.78162959148995
DSS 24,66136.96295999999,-5264.883052799775,1095.7424310054812,-97.85638235381134
DSS 24,66196.96295999999,-5269.239524381021,1074.7678618250939,-95.96762068664293
DSS 24,66256.96295999999,-5273.511757771477,1053.7727184191058,-94.11538074645091
DSS 24,66316.96295999999,-5277.699671188003,1032.7574026964692,-92.29969799056948
DSS 24,66376.96295999999,-5281.803184461587,1011.7223169522782,-90.52060717651898
DSS 24,66436.96295999999,-5285.822219038889,990.6678638600996,-88.77814236134395
DSS 24,66496.96295999999,-5289.756697983735,969.5944464642358,-87.07233690095745
DSS 24,66556.96295999999,-5293.606545978599,948.5024681720221,-85.40322344950505
DSS 24,66616.96295999999,-5297.371689326041,927.3923327461171,-83.77083395873933
DSS 24,66676.96295999999,-5301.0520559501165,906.2644442967422,-82.17519967740805
DSS 24,66736.96295999999,-5304.647575397756,885.119207273982,-80.6163511506561
DSS 24,66796.96295999999,-5308.158178840119,863.9570264600072,-79.09431821943963
DSS 24,66856.96295999999,-5311.583799073903,842.7783069613594,-77.60913001995664
DSS 24,66916.96295999999,-5314.924370522637,821.5834542011658,-76.16081498308768
DSS 24,66976.96295999999,-5318.179829237937,800.3728739113925,-74.74940083385309
DSS 24,67036.96295999999,-5321.350112900723,779.1469721250901,-73.37491459088096
DSS 24,67096.96295999999,-5324.435160822421,757.9061551685899,-72.0373825658894
DSS 24,67156.96295999999,-5327.434913946116,736.650829653761,-70.73683036318607
DSS 24,67216.96295999999,-5330.349314847689,715.3814024701961,-69.47328287917367
DSS 24,67276.96295999999,-5333.1783077369155,694.0982807774357,-68.24676430187651
DSS 24,67336.96295999999,-5335.92183845853,672.8018719971865,-67.05729811047672
DSS 24,67396.96295999999,-5338.579854493267,651.4925838054914,-65.90490707486333
DSS 24,67456.96295999999,-5341.152304958863,630.170824124961,-64.78961325519913
DSS 24,67516.96295999999,-5343.63914061103,608.8370011169297,-63.71143800149548
DSS 24,67576.96295999999,-5346.040313844403,587.4915231736765,-62.67040195320578
DSS 24,67636.96295999999,-5348.355778693445,566.1347989105776,-61.66652503882915
DSS 24,67696.96295999999,-5350.585490833337,544.7672371582969,-60.69982647552956
DSS 24,67756.96295999999,-5352.7294075808095,523.3892469549721,-59.77032476876775
DSS 24,67816.96295999999,-5354.787487894978,502.00123753835624,-58.87803771194581
DSS 24,67876.96295999999,-5356.759692378117,480.6036183380154,-58.022982386070225
DSS 24,67936.96295999999,-5358.645983276417,459.19679896745924,-57.20517515941992
DSS 24,67996.96295999999,-5360.44632448071,437.7811892163322,-56.4246316872368
DSS 24,68056.96295999999,-5362.160681527156,416.35719904254006,-55.68136691142399
DSS 24,68116.96295999999,-5363.78902159791,394.9252385644145,-54.975395060260325
DSS 24,68176.96295999999,-5365.3313135217395,373.4857180528752,-54.306729648128794
DSS 24,68236.96295999999,-5366.78752777463,352.03904792354547,-53.675383475256695
DSS 24,68296.96295999999,-5368.157636480348,330.5856387289316,-53.08136862747165
DSS 24,68356.96295999999,-5369.441613410973,309.1259011505322,-52.52469647596831
DSS 24,68416.96295999999,-5370.639433987401,287.6602459909891,-52.00537767709352
DSS 24,68476.96295999999,-5371.751075279816,266.189084166238,-51.523422172140044
DSS 24,68536.96295999999,-5372.776516008126,244.71282669761035,-51.07883918715697
DSS 24,68596.96295999999,-5373.71573654237,223.231884704001,-50.67163723277372
DSS 24,68656.96295999999,-5374.5687189031,201.74666939396297,-50.301824104036314
DSS 24,68716.96295999999,-5375.335446761717,180.25759205787062,-49.96940688025779
DSS 24,68776.96295999999,-5376.015905440792,158.76506406001522,-49.67439192488405
DSS 24,68836.96295999999,-5376.610081914337,137.26949683074508,-49.4167848853715
DSS 24,68896.96295999999,-5377.117964808062,115.77130185860028,-49.196590693078406
DSS 24,68956.96295999999,-5377.539544399594,94.27089068240684,-49.01381356317029
DSS 24,69016.96295999999,-5377.874812618655,72.7686748834326,-48.868456994540566
DSS 24,69076.96295999999,-5378.123763047223,51.26506607747842,-48.760523769742576
DSS 24,69136.96295999999,-5378.286390919653,29.76047590701137,-48.6900159549366
DSS 24,69196.96295999999,-5378.362693122769,8.255316033297277,-48.6569348998496
DSS 24,69256.96295999999,-5378.352668195919,-13.250001871509085,-48.6612812377507
DSS 24,69339.01746,-5378.199202420285,-42.65964471772554,-48.72781679728223
DSS 24,69399.01746,-5377.984795306883,-64.16369564278489,-48.82077366143426
DSS 24,69459.01746,-5377.684068297595,-85.66651828553654,-48.95115478221783
DSS 24,69519.01746,-5377.297027149224,-107.16770101856332,-49.11895766375369
DSS 24,69579.01746,-5376.823679270877,-128.66683224582744,-49.324179093799785
DSS 24,69639.01746,-5376.264033723826,-150.16350041058013,-49.56681514381307
DSS 24,69699.01746,-5375.618101221343,-171.65729400320583,-49.84686116902367
DSS 24,69759.01746,-5374.885894128473,-193.14780156913457,-50.16431180852578
DSS 24,69819.01746,-5374.067426461825,-214.63461171668223,-50.519160985377766
DSS 24,69879.01746,-5373.162713889279,-236.11731312495726,-50.91140190672036
DSS 24,69939.01746,-5372.171773729702,-257.5954945517226,-51.34102706390581
DSS 24,69999.01746,-5371.094624952611,-279.06874484125296,-51.808028232641846
DSS 24,70059.01746,-5369.931288177809,-300.53665293223776,-52.31239647314942
DSS 24,70119.01746,-5368.681785674991,-321.9988078656129,-52.85412213033328
DSS 24,70179.01746,-5367.34614136332,-343.4547987924659,-53.43319483396749
DSS 24,70239.01746,-5365.924380810965,-364.90421498186333,-54.049603498892566
DSS 24,70299.01746,-5364.416531234616,-386.3466458287446,-54.70333632523011
DSS 24,70359.01746,-5362.822621498957,-407.781680861769,-55.39438079860611
DSS 24,70419.01746,-5361.142682116123,-429.2089097511612,-56.12272369039147
DSS 24,70479.01746,-5359.376745245103,-450.6279223165948,-56.88835105795647
DSS 24,70539.01746,-5357.524844691138,-472.03830853501177,-57.69124824493588
DSS 24,70599.01746,-5355.587015905064,-493.4396585484999,-58.5313998815102
DSS 24,70659.01746,-5353.563295982636,-514.8315626721276,-59.408789884700354
DSS 24,70719.01746,-5351.453723663822,-536.213611401771,-60.323401458674425
DSS 24,70779.01746,-5349.258339332054,-557.5853954219863,-61.275217095071184
DSS 24,70839.01746,-5346.97718501346,-578.9465056138085,-62.26421857333253
DSS 24,70899.01746,-5344.610304376061,-600.2965330626187,-63.29038696105431
DSS 24,70959.01746,-5342.157742728931,-621.6350690659362,-64.35370261434832
DSS 24,71019.01746,-5339.61954702133,-642.9617051412754,-65.45414517821769
DSS 24,71079.01746,-5336.995765841805,-664.2760330339479,-66.59169358694794
DSS 24,71139.01746,-5334.286449417267,-685.5776447248697,-67.76632606450767
DSS 24,71199.01746,-5331.491649612019,-706.866132438397,-68.97802012496936
DSS 24,71259.01746,-5328.611419926768,-728.141088650103,-70.22675257293554
DSS 24,71319.01746,-5325.645815497602,-749.4021060946095,-71.51249950398574
DSS 24,71379.01746,-5322.594893094934,-770.6487777733505,-72.83523630513287
DSS 24,71439.01746,-5319.458711122415,-791.8806969623922,-74.19493765529455
DSS 24,71499.01746,-5316.237329615811,-813.0974572202097,-75.5915775257788
DSS 24,71559.01746,-5312.930810241865,-834.2986523954482,-77.02512918078014
DSS 24,71619.01746,-5309.539216297105,-855.4838766347345,-78.4955651778937
DSS 24,71679.01746,-5306.062612706638,-876.6527243904084,-80.00285736863884
DSS 24,71739.01746,-5302.501066022906,-897.8047904283151,-81.54697689899945
DSS 24,71799.01746,-5298.854644424416,-918.9396698355538,-83.12789420997547
DSS 24,71859.01746,-5295.123417714425,-940.056958028211,-84.74557903814821
DSS 24,71919.01746,-5291.307457319614,-961.1562507591411,-86.40000041626126
DSS 24,71979.01746,-5287.4068362887165,-982.2371441256653,-88.0911266738101
DSS 24,72039.01746,-5283.421629291118,-1003.2992345773403,-89.81892543765434
DSS 24,72099.01746,-5279.35191261543,-1024.34211892365,-91.58336363262993
DSS 24,72159.01746,-5275.19776416803,-1045.365394341751,-93.38440748218886
DSS 24,72219.01746,-5270.959263471564,-1066.368658384174,-95.22202250904115
DSS 24,72279.01746,-5266.636491663433,-1087.3515089865127,-97.09617353581802
DSS 24,72339.01746,-5262.229531494234,-1108.3135444751522,-99.00682468574291
DSS 24,72399.01746,-5257.7384673261795,-1129.2543635749228,-100.95393938331904
DSS 24,72459.01746,-5253.1633851314755,-1150.1735654168153,-102.937480355032
DSS 24,72519.01746,-5248.504372490686,-1171.0707495456224,-104.95740963005801
DSS 24,72579.01746,-5243.76151859105,-1191.9455159276336,-107.01368854099587
DSS 24,72639.01746,-5238.934914224771,-1212.7974649582795,-109.10627772460543
DSS 24,72699.01746,-5234.02465178729,-1233.6261974697695,-111.23513712255931
DSS 24,72759.01746,-5229.030825275504,-1254.4313147387636,-113.40022598221299
DSS 24,72819.01746,-5223.953530285979,-1275.2124184939682,-115.60150285738132
DSS 24,72879.01746,-5218.792864013107,-1295.9691109237945,-117.83892560913569
DSS 24,72939.01746,-5213.548925247257,-1316.7009946839555,-120.11245140660799
DSS 24,72999.01746,-5208.2218143728805,-1337.407672905065,-122.42203672781102
DSS 24,73059.01746,-5202.811633366579,-1358.0887492002614,-124.76763736047315
DSS 24,73119.01746,-5197.318485795174,-1378.743827672762,-127.1492084028821
DSS 24,73179.01746,-5191.742476813702,-1399.3725129234747,-129.56670426474716
DSS 24,73239.01746,-5186.083713163416,-1419.9744100585383,-132.02007866806935
DSS 24,73299.01746,-5180.342303169735,-1440.5491246969045,-134.50928464802973
DSS 24,73359.01746,-5174.518356740173,-1461.0962629778796,-137.03427455388714
DSS 24,73419.01746,-5168.611985362239,-1481.6154315686492,-139.59500004989013
DSS 24,73479.01746,-5162.623302101288,-1502.1062376718392,-142.1914121162033
DSS 24,73539.01746,-5156.552421598381,-1522.5682890329992,-144.82346104984413
DSS 24,73599.01746,-5150.399460068065,-1543.001193948147,-147.4910964656367
DSS 24,73659.01746,-5144.164535296168,-1563.4045612712312,-150.19426729717338
DSS 24,73719.01746,-5137.847766637529,-1583.7780004216515,-152.9329217977952
DSS 24,73779.01746,-5131.449275013724,-1604.1211213917195,-155.70700754158156
DSS 24,73839.01746,-5124.9691829107505,-1624.4335347541146,-158.51647142435058
DSS 24,73899.01746,-5118.407614376672,-1644.7148516693655,-161.3612596646824
DSS 24,73959.01746,-5111.764695019261,-1664.9646838932651,-164.24131780494122
DSS 24,74019.01746,-5105.040552003575,-1685.1826437843247,-167.15659071232403
DSS 24,74079.01746,-5098.235314049536,-1705.3683443111886,-170.10702257991238
DSS 24,74139.01746,-5091.349111429466,-1725.5213990600266,-173.09255692774104
DSS 24,74199.01746,-5084.38207596558,-1745.6414222419626,-176.113136603881
DSS 24,74259.01746,-5077.334341027483,-1765.7280287004257,-179.16870378553085
DSS 24,74319.01746,-5070.206041529596,-1785.7808339185542,-182.25919998012728
DSS 24,74379.01746,-5062.997313928592,-1805.7994540265279,-185.38456602645988
DSS 24,74439.01746,-5055.708296220768,-1825.7835058089406,-188.54474209580917
DSS 24,74499.01746,-5048.339127939413,-1845.7326067121264,-191.73966769308822
DSS 24,74559.01746,-5040.889950152134,-1865.6463748514711,-194.96928165800114
DSS 24,74619.01746,-5033.360905458157,-1885.5244290187488,-198.23352216621493
DSS 24,74679.01746,-5025.752137985596,-1905.3663886893887,-201.53232673054185
DSS 24,74739.01746,-5018.063793388692,-1925.1718740297906,-204.8656322021377
DSS 24,74799.01746,-5010.296018845029,-1944.9405059045646,-208.2333747717073
DSS 24,74859.01746,-5002.448963052712,-1964.6719058838178,-211.6354899707287
DSS 24,74919.01746,-4994.522776227524,-1984.3656962503846,-215.0719126726881
DSS 24,74979.01746,-4986.5176101000525,-2004.021500007046,-218.5425770943216
DSS 24,75039.01746,-4978.433617912775,-2023.638940883776,-222.04741679688118
DSS 24,75099.01746,-4970.270954417139,-2043.2176433449097,-225.5863646874002
DSS 24,75159.01746,-4962.029775870587,-2062.757232596363,-229.15935301998343
DSS 24,75219.01746,-4953.710240033575,-2082.257334592793,-232.76631339709957
DSS 24,75279.01746,-4945.312506166549,-2101.717576044748,-236.40717677089197
DSS 24,75339.01746,-4936.836735026888,-2121.137584425839,-240.08187344450312
DSS 24,75399.01746,-4928.283088865848,-2140.5169879798436,-243.79033307340273
DSS 24,75459.01746,-4919.651731425432,-2159.8554157278495,-247.5324846667413
DSS 24,75519.01746,-4910.942827935269,-2179.1524974753247,-251.30825658870322
DSS 24,75579.01746,-4902.156545109448,-2198.4078638192377,-255.1175765598823
DSS 24,75639.01746,-4893.293051143327,-2217.621146155109,-258.96037165866414
DSS 24,75699.01746,-4884.352515710313,-2236.79197668406,-262.8365683226193
DSS 24,75759.01746,-4875.335109958612,-2255.919988419882,-266.7460923499177
DSS 24,75819.01746,-4866.241006507958,-2275.004815196028,-270.6888689007403
DSS 24,75879.01746,-4857.0703794463025,-2294.0460916726497,-274.6648224987216
DSS 24,75939.01746,-4847.823404326482,-2313.043453343579,-278.6738770323875
DSS 24,75999.01746,-4838.500258162868,-2331.996536543299,-282.7159557566131
DSS 24,76059.01746,-4829.101119427962,-2350.9049784539225,-286.7909812940957
DSS 24,76119.01746,-4819.626168048992,-2369.7684171121177,-290.898875636831
DSS 24,76179.01746,-4810.075585404462,-2388.586491416062,-295.0395601476109
DSS 24,76239.01746,-4800.449554320682,-2407.358841132324,-299.2129555615254
DSS 24,76299.01746,-4790.7482590682675,-2426.0851069027876,-303.41898198748163
DSS 24,76359.01746,-4780.971885358608,-2444.764930251519,-307.65755890973514
DSS 24,76419.01746,-4771.120620340326,-2463.39795359162,-311.9286051894246
DSS 24,76479.01746,-4761.194652595674,-2481.9838202320943,-316.2320390661341
DSS 24,76539.01746,-4751.19417213694,-2500.5221743846505,-320.5677781594495
DSS 24,76599.01746,-4741.119370402805,-2519.0126611705427,-324.9357394705437
DSS 24,76659.01746,-4730.970440254679,-2537.45492662733,-329.3358393837566
DSS 24,76719.01746,-4720.747575973004,-2555.848617715682,-333.767993668205
DSS 24,76779.01746,-4710.4509732535425,-2574.193382326126,-338.232117479389
DSS 24,76839.01746,-4700.080829203631,-2592.488869285774,-342.72812536081597
DSS 24,76899.01746,-4689.637342338396,-2610.7347283650715,-347.2559312456408
DSS 24,76959.01746,-4679.120712576972,-2628.9306102844766,-351.81544845830786
DSS 24,77019.01746,-4668.531141238655,-2647.076166721165,-356.40658971621633
DSS 24,77079.01746,-4657.868831039061,-2665.1710503156924,-361.0292671313871
DSS 24,77139.01746,-4647.133986086245,-2683.21491467863,-365.68339221214364
DSS 24,77199.01746,-4636.326811876786,-2701.207414397223,-370.368875864812
DSS 24,77259.01746,-4625.447515291865,-2719.1482050419727,-375.08562839541923
DSS 24,77319.01746,-4614.496304593289,-2737.0369431732593,-379.83355951141743
DSS 24,77379.01746,-4603.473389419523,-2754.8732863478863,-384.6125783234054
DSS 24,77439.01746,-4592.378980781661,-2772.656893125661,-389.4225933468729
DSS 24,77499.01746,-4581.21329105939,-2790.3874230759243,-394.26351250395305
DSS 24,77559.01746,-4569.976533996935,-2808.06453678405,-399.13524312517825
DSS 24,77619.01746,-4558.668924698952,-2825.687895857972,-404.03769195126347
DSS 24,77679.01746,-4547.290679626425,-2843.257162934631,-408.97076513488287
DSS 24,77739.01746,-4535.842016592507,-2860.7720016864646,-413.93436824247215
DSS 24,77799.01746,-4524.323154758367,-2878.2320768278114,-418.928406256033
DSS 24,77859.01746,-4512.734314628979,-2895.6370541213614,-423.95278357495476
DSS 24,77919.01746,-4501.075718048905,-2912.9866003845364,-429.0074040178429
DSS 24,77979.01746,-4489.347588198066,-2930.2803834958636,-434.0921708243584
DSS 24,78039.01746,-4477.550149587438,-2947.518072401353,-439.20698665707414
DSS 24,78099.01746,-4465.683628054781,-2964.699337120812,-444.3517536033339
DSS 24,78159.01746,-4453.748250760305,-2981.8238487541803,-449.52637317713106
DSS 24,78219.01746,-4441.744246182316,-2998.8912794878224,-454.73074632099156
DSS 24,78279.01746,-4429.671844112856,-3015.901302600786,-459.96477340786737
DSS 24,78339.01746,-4417.531275653289,-3032.853592471086,-465.22835424305094
DSS 24,78399.01746,-4405.322773209898,-3049.7478245819075,-470.521388066084
DSS 24,78459.01746,-4393.046570489405,-3066.583675527846,-475.8437735526966
