Time (min),Link Budget (kbps),Line Of Sight (1/0),Antenna X,Antenna Y,Antenna Z,Satellite X,Satellite Y,Satellite Z
184.094466,21477.323336320238,1,-305.35505651605337,8898.847208277377,-1175.7331883254465,-22911.46399,6425.146708,8640.095873
185.094466,21477.323336320238,1,-341.0786158224126,8899.582489922455,-1160.2451291990762,-23184.67554,6364.67215,8629.009571
186.094466,21477.323336320238,1,-376.8047847824572,8900.147407320175,-1144.7559386493165,-23455.89089,6303.649551,8617.180119
187.094466,21477.323336320238,1,-412.5328794919768,8900.541949656352,-1129.265913184942,-23725.1397,6242.098412,8604.628017
188.094466,21477.323336320238,1,-448.262216009908,8900.766109378284,-1113.775349330708,-23992.45088,6180.037444,8591.373002
189.094466,21477.323336320238,1,-483.9921103714053,8900.819882194888,-1098.2845436216776,-24257.85263,6117.484605,8577.434082
190.094466,21477.323336320238,1,-519.7218786009519,8900.703267076799,-1082.7937925975434,-24521.37247,6054.457143,8562.82957
191.094466,21477.323336320238,1,-555.4508367254391,8900.416266256372,-1067.3033927969514,-24783.03726,5990.971625,8547.57712
192.094466,21477.323336320238,1,-591.178300787273,8899.958885227647,-1051.8136407518234,-25042.87317,5927.043974,8531.693757
193.094466,21477.323336320238,1,-626.9035868574535,8899.331132746247,-1036.3248329816822,-25300.9058,5862.6895,8515.195903
194.094466,21477.323336320238,1,-662.626011048678,8898.533020829209,-1020.837265987974,-25557.16009,5797.922928,8498.099406
195.094466,21477.323336320238,1,-698.3448895284293,8897.56456475474,-1005.3512362483918,-25811.66043,5732.758429,8480.419568
196.094466,21477.323336320238,1,-734.0595385320601,8896.425783061954,-989.8670402112036,-26064.43062,5667.209642,8462.171167
196.649466,21477.323336320238,1,-769.7692743758964,8895.116697550482,-974.3849742895716,-26203.98005,5630.669087,8451.803229
197.649466,21477.323336320238,1,-789.5858064526535,8894.31667594136,-965.7934557946664,-26454.11348,5564.504504,8432.679764
198.649466,21477.323336320238,1,-825.2865444125039,8892.742818971312,-950.31529093334,-26702.5751,5497.988245,8413.023273
199.649466,21477.323336320238,1,-860.9806228587029,8890.998728685368,-934.840013324661,-26949.38681,5431.132259,8392.846851
200.649466,21477.323336320238,1,-896.6673585013507,8889.084438470567,-919.3679192110692,-27194.57004,5363.948066,8372.163169
201.649466,21477.323336320238,1,-932.3460681911122,8886.99998497206,-903.8993047740628,-27438.1457,5296.446779,8350.984484
202.649466,21477.323336320238,1,-968.016068932295,8884.745408092438,-888.4344661285261,-27680.13427,5228.639118,8329.322665
203.649466,21477.323336320238,1,-1003.6766778959188,8882.320750990946,-872.973699317067,-27920.55576,5160.535431,8307.189201
